ano_teste,codigo_unidade,nome_unidade,demanda_observada,prev_f1_cag_fem,prev_modelo,prev_persistencia,erro_abs_cag_fem
2025,410804,EDI SARGENTO JORGE FALEIRO SOUZA,22,41.88807545984112,46.75522866459847,18.38658851125409,19.88807545984112
2025,410805,EDI COMPOSITOR NEOCI DIAS DE ANDRADE,150,153.3508237379642,171.1886721327606,137.89941383440564,3.350823737964191
2025,410807,EDI PROFESSORA TANIA DA ROCHA CORREA,132,169.31526018634202,189.01086077421155,154.44734349453432,37.315260186342016
2025,410808,EDI ALMIR LEITE RIBEIRO,158,165.04733640555918,184.2462865115185,206.84912075160847,7.047336405559179
2025,410810,EDI MIGUEL COUTO,42,100.73576041001606,112.4508925371864,44.12781242700981,58.735760410016056
2025,411601,CM CARLOS DRUMMOND DE ANDRADE,138,186.86253421802832,208.600079096113,232.5903446673642,48.862534218028316
2025,411602,CM TEMPO DE APRENDER,94,97.89297447211258,109.27729709318864,109.4002016419618,3.8929744721125843
2025,411603,CM MORRO DA PAZ,108,103.4207709918837,115.4483526346448,131.46410785546672,4.5792290081163
2025,411604,CM BETINHO,11,80.68262953478032,90.0642182521949,32.17652989469465,69.68262953478032
2025,411605,CM CARACOL,101,123.0095154706621,137.3166021540364,139.73807268553105,22.009515470662095
2025,411607,CM MARIA ALTAMIRA C. OLEGÁRIO,5,45.353021691290515,50.62338169828783,9.193294255627045,40.353021691290515
2025,411609,CM TIA RUTH COSTA DOS SANTOS,31,97.89297447211258,109.27729709318864,19.30591793681679,66.89297447211258
2025,411801,EDI MARIANA ROCHA DE SOUZA,208,261.17959369169904,291.56528059772074,284.9921219244383,53.17959369169904
2025,411802,EDI JOEL LUIZ DE AZEVEDO BASTOS,51,85.57647644688778,95.52755233989208,105.722883939711,34.57647644688778
2025,411803,EDI MARIA DE LOURDES FERREIRA,96,142.6037770412924,159.19101144216486,147.0927080900327,46.6037770412924
2025,411804,EDI MORRO DA FÉ,4,26.004883136609063,29.02376008500698,32.17652989469465,22.004883136609063
2025,430601,CM MENINO MALUQUINHO,115,217.69324084915135,243.01849919331312,305.2173692868178,102.69324084915135
2025,430602,CM VILA PINHEIRO,377,243.62607344897972,271.96908876639986,400.8276295453391,133.37392655102028
2025,430603,CM TIO MÁRIO,439,258.80743658646225,288.91707983195835,472.5353247392301,180.19256341353775
2025,430604,CM MONTEIRO LOBATO,69,122.69351947231685,136.96383429460548,103.88422508858558,53.69351947231685
2025,430605,CM NOVA HOLANDA,73,71.21300661684866,79.4926346905816,127.7867901532159,1.7869933831513407
2025,430607,CM PROFESSOR PAULO FREIRE,78,67.11062888360321,74.91287187971731,87.3362954284569,10.889371116396788
2025,430801,"EDI PESCADOR ISIDORO DUARTE - ""DORO""",176,154.14109130295168,172.0709016803488,201.33314419823225,21.85890869704832
2025,430802,EDI PROFESSORA KELITA FARIA DE PAULA,87,174.21563695998296,194.48148544191264,241.7836389229913,87.21563695998296
2025,430803,EDI PROFESSOR MOACYR DE GÓES,60,124.11551257702057,138.55130206861088,167.31795545241218,64.11551257702057
2025,430805,EDI PROFESSORA SOLANGE CONCEIÇÃO TRICARICO,178,140.70736107035026,157.07391305612643,199.49448534710683,37.29263892964974
2025,430806,EDI CLEIA SANTOS DE OLIVEIRA,74,161.72793909120486,180.5406170135053,205.01046190048305,87.72793909120486
2025,430807,EDI MARIA AMÉLIA CASTRO E SILVA BELFORT,161,143.55199933543253,160.2495766103957,174.6725908569138,17.448000664567473
2025,430809,EDI MEDALHISTA OLÍMPICO LUIZ FELIPE MARQUES FONTELES,406,242.67726493161982,270.9098691096634,397.1503118430883,163.32273506838018
2025,430810,EDI MEDALHISTA OLÍMPICO EVANDRO MOTTA MARCONDES GUERRA,402,260.54701671662514,290.8590917764454,406.34360609871527,141.45298328337486
2025,430811,EDI MEDALHISTA OLÍMPICO WILLIAM PEIXOTO ARJONA,387,268.77061402977426,300.0396543410742,389.7956764385866,118.22938597022574
2025,430812,EDI MEDALHISTA OLÍMPICO EDER FRANCIS CARBONERA,204,155.08941982923085,173.129585453199,215.1230855816728,48.91058017076915
2025,430813,EDI ARMANDO DE SALLES OLIVEIRA,82,60.64316657444502,67.69280493805921,95.61026025852124,21.35683342555498
2025,430815,EDI PESCADOR ALBANO ROSA,340,79.89337091176289,89.18311519475115,330.9585932025735,260.1066290882371
2025,431601,CM LUÍS CARLOS DE OLIVEIRA CÂMARA,23,85.73435461000412,95.7038024711405,12.87061195787786,62.73435461000412
2025,431602,CM BARBOSA LIMA SOBRINHO,289,229.3943028220734,256.0811926297321,299.7013927334416,59.6056971779266
2025,431603,CM CHICO MENDES,104,116.84785840774681,130.43792465844143,130.544778429904,12.847858407746813
2025,431604,CM CORAÇÃO DE GENEVE,109,113.84623807991225,127.08701145015164,137.89941383440564,4.846238079912254
2025,431605,CM SEMPRE VIDA DIQUE,306,237.45887751061056,265.0842273408044,315.3299929680076,68.54112248938944
2025,431606,CM VISCONDE DE SABUGOSA,61,63.9554945346263,71.3905812925086,73.54635404501634,2.955494534626297
2025,431607,CM ACAUÃ,32,19.26362950133986,21.498059368136992,49.643788980386034,12.73637049866014
2025,431608,CM ARI PIMENTEL,8,44.8804509191738,50.09581906586868,4.5966471278135215,36.8804509191738
2025,431801,EDI CARVALHO MOURÃO,26,23.494328699997833,26.221063229718304,27.579882766881127,2.5056713000021666
2025,431802,EDI PROFESSOR CARLOS FALSETH,158,217.53512249727316,242.8419808944732,195.81716764485603,59.535122497273164
2025,431803,EDI PROFESSOR EMMANUEL PEREIRA FILHO,31,36.22145434486624,40.42919872061268,27.579882766881127,5.221454344866238
2025,5001,CP ASSOCIAÇÃO AMIGOS DA CRIANÇA - CRECHE ROCHA MIRANDA,490,495.5782090071146,514.4132922669668,619.6280328292627,5.578209007114594
2025,5002,CP CRECHE EFFATÁ,116,102.78301375546197,106.72391948794755,127.7867901532159,13.216986244538035
2025,5003,CP CRECHE PINTINHO DOURADO,175,145.19120510160212,150.74024991194256,181.1078968358528,29.808794898397878
2025,5004,CP CRECHE CASULO SÃO RAFAEL ARCANJO,72,72.90428180639289,75.71208666111399,90.09428370514502,0.9042818063928877
2025,5005,CP CRECHE APÓSTOLO SÃO PEDRO,147,142.9950474918864,148.46081472890907,178.34990855916462,4.004952508113604
2025,5006,CP CRECHE CARDEAL CÂMARA,470,413.2003832559166,428.9118814575474,516.6631371662398,56.79961674408338
2025,5007,CP CENTRO COMUNITÁRIO FLOR DO AMANHÃ,75,85.27863665409059,88.5557326289228,105.722883939711,10.27863665409059
2025,5008,CP ASSOCIAÇÃO HOUSE BABY - VILA KOSMOS,223,192.08790236348656,199.4152295048197,239.94498007186584,30.912097636513437
2025,5009,CP ASSOCIAÇÃO CRECHE ESPERANÇA - IRAJÁ,249,284.57408333713676,295.40833618414075,355.78048769276654,35.574083337136756
2025,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,641,388.9353139468561,403.7267329340677,486.3252661226706,252.06468605314387
2025,5012,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XI,351,338.21248204102136,351.08059732500215,422.891535758844,12.78751795897864
2025,5013,CP CENTRO EDUCACIONAL SOMAR,281,273.55650505095883,283.9729918469954,341.990546309326,7.443494949041167
2025,5014,CP AEMMAC - MARECHAL HERMES,407,329.39324354949184,341.9269512244288,411.8595826520916,77.60675645050816
2025,5015,CP AEMMAC - ROCHA MIRANDA,578,476.451936403296,494.56179422774255,595.7254677646324,101.54806359670403
2025,5016,CP ASSOCIAÇÃO EDUCACIONAL E CULTURAL SÃO BERNARDO - CSB,338,324.9838904699947,337.35040436245146,406.34360609871527,13.01610953000528
2025,514009,EM MATO GROSSO,64,59.22378933120367,66.10825790039848,63.433730363826605,4.776210668796331
2025,514501,CIEP DOM OSCAR ROMERO,46,49.60715079407027,55.3725533077448,38.61183587363358,3.6071507940702716
2025,514601,CM TIO SEBASTIÃO XAVIER,72,105.94797213135352,118.26963932720004,110.31953106752452,33.947972131353524
2025,514602,CM JECIÁ DE FREITAS FERREIRA,470,471.08317811040405,525.8949702233477,531.372407975243,1.0831781104040488
2025,514603,CM AMÁLIA FERNANDEZ CONDE,110,177.0610956666896,197.65806498739417,150.7700257922835,67.0610956666896
2025,514604,CM ESTRELINHA DOURADA,80,136.44056943067125,152.31060278888262,119.51282532315156,56.440569430671246
2025,514605,CM O SONHO DE RAMON PASCUAL,149,177.0610956666896,197.65806498739417,178.34990855916462,28.061095666689596
2025,514606,CM ACALANTO,112,121.74554005292387,135.9055402909092,139.73807268553105,9.745540052923872
2025,514607,CM SEMENTINHA,104,171.2121594372563,191.12849872428404,146.17337866447,67.2121594372563
2025,514608,CM JOSEPH BARBERA,158,155.08941982923085,173.129585453199,197.65582649598144,2.910580170769151
2025,514609,CM PARQUE BOM MENINO,287,332.3513484628495,371.0191649709078,320.8459695213838,45.3513484628495
2025,514801,EDI DEPUTADO PEDRO FERNANDES,123,219.90690960534545,245.4897685843904,176.51124970803923,96.90690960534545
2025,514802,EDI LUXEMBURGO,81,60.48545209084051,67.51673756695767,92.85227198183313,20.51454790915949
2025,514803,EDI JOSÉ ALPOIM,58,54.17815517865757,60.475474708510696,52.401777257074144,3.821844821342431
2025,515015,EM PADRE DEHON,80,82.89266165446217,92.53142737252584,95.61026025852124,2.8926616544621737
2025,515021,EM MOZART LAGO,71,75.15827394840674,83.89700463045324,80.90098944951798,4.158273948406745
2025,515046,EM ADELMAR TAVARES,55,46.45577641605863,51.85446121765092,65.272389214952,8.544223583941367
2025,515053,EM SENADOR FRANCISCO GALLOTTI,34,36.22145434486621,40.42919872061272,56.99842438488767,2.22145434486621
2025,515064,EM MESTRE DARCY DO JONGO,24,20.046431310847346,22.371951358440075,19.30591793681679,3.953568689152654
2025,515501,CIEP AUGUSTO PINHEIRO DE CARVALHO,76,79.41982576140754,88.65446455197537,73.54635404501634,3.4198257614075374
2025,515503,CIEP METALÚRGICO BENEDITO CERQUEIRA,47,51.02555831395922,56.95601751982585,63.433730363826605,4.025558313959223
2025,515601,CM OLGA BENÁRIO,102,116.53189157215735,130.0851893589384,93.77160140739583,14.531891572157349
2025,515602,CM SÃO MIGUEL ARCANJO,339,376.00860342521327,419.7567367249652,458.7453833557895,37.008603425213266
2025,515604,CM GERCINDA ROSA FONSECA,222,264.97508180834984,295.8024428495963,278.5568159454994,42.97508180834984
2025,515605,CM JOSÉ RAIMUNDO DE SOUZA ALVES,244,259.7562972801544,289.97635773973406,264.76687456205883,15.7562972801544
2025,515606,CM JOSUÉ DE CASTRO,153,202.67252841226966,226.24985362211808,173.75326143135112,49.672528412269656
2025,515607,CM MANÉ GARRINCHA I,299,270.51024736417656,301.98172568402384,300.6207221590043,28.489752635823436
2025,515608,CM MARIA JOSÉ DE PAULA DE JESUS,128,143.55199933543253,160.2495766103957,167.31795545241218,15.551999335432527
2025,515610,CM SEMPRE VIDA PALMEIRINHA,69,85.73435461000419,95.70380247114042,91.93294255627043,16.73435461000419
2025,515611,CM VOVÓ MARIA JOANA,169,156.669985173988,174.8940782820476,201.33314419823225,12.33001482601199
2025,515612,CM TIA MARIA DO JONGO,150,122.0615317560734,136.2583033548079,191.2205205170425,27.938468243926593
2025,515613,CM MANOEL DA ROCHA APRISCO,189,184.17498144540784,205.59978069601613,259.2508980086826,4.8250185545921624
2025,515801,EDI KARINE LORRAINE CHAGAS DE OLIVEIRA,433,349.9087609204606,390.6197021436288,431.1655005889083,83.09123907953938
2025,515802,EDI GUSTAVO LESSA,96,73.73790623782855,82.31135164972882,71.70769519389093,22.262093762171446
2025,515803,EDI PIO XII,89,86.52375628704218,96.58506525460696,81.82031887508069,2.4762437129578245
2025,515804,EDI FERNÃO DIAS,85,84.6292228994338,94.47006878198648,89.17495427958231,0.37077710056620106
2025,515805,EDI ROCHA POMBO,45,54.80876444598439,61.179466525951845,68.94970691720282,9.808764445984387
2025,515807,EDI BURITI CONGONHAS,102,120.3235953992126,134.31812661183554,124.1094724509651,18.323595399212607
2025,515808,EDI GUARACIARA RODRIGUES DINIZ,95,96.62957154779623,107.8668744205374,118.59349589758888,1.6295715477962318
2025,515809,EDI PROFESSOR UBIRAJARA DE PAULA CASTRO,305,286.48364592892756,319.813919989452,376.005735055146,18.516354071072442
2025,515810,EDI PROFESSORA TEREZINHA SARDOUX HENRIQUES,195,223.859943412231,249.9028097990832,226.1550386884253,28.85994341223099
2025,6001,CP ESCOLA PATRONATO NOSSA SENHORA DE NAZARÉ,295,246.38703252332607,255.773301157978,307.97535756350595,48.61296747667393
2025,6002,CP CRECHE GUADALUPE,197,177.42460762349893,184.1959194090236,221.5583915606117,19.57539237650107
2025,6003,CP CRECHE NOSSO LAR,416,372.02557025590045,386.1758076389846,465.1806893347284,43.97442974409955
2025,6004,CP CENTRO COMUNITÁRIO PARQUE UNIDOS DE ACARI,91,76.54122187124464,79.48695866380045,94.69093083295854,14.458778128755355
2025,6005,CP CRECHE DON GUANELLA,132,118.8545979819405,123.40495620889992,148.01203751559538,13.1454020180595
2025,6006,CP CRECHE ESCOLA COMUNITÁRIA TIO PATINHAS,161,148.8519704725683,154.53983000040037,185.70454396366625,12.148029527431703
2025,6007,CP CRECHE ABRINDO PORTAS,131,119.58559755139612,124.16367574052674,148.9313669411581,11.41440244860388
2025,6009,CP CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,315,236.10972402625575,245.10629431483773,295.10474560562807,78.89027597374425
2025,6012,CP ASSOCIAÇÃO CRESCÊNCIO,221,204.5563174054578,212.35643046899003,255.5735803064318,16.443682594542196
2025,6013,CP CRECHE COMUNITÁRIA AQUARELA,279,221.43117857705474,229.87116173821968,276.718157094374,57.56882142294526
2025,6015,CP AEMMAC - PAVUNA,356,267.68111740642973,277.8748202366484,334.6359109048244,88.31888259357027
2025,6016,CP CRECHE NOSSO LAR II,368,321.3095698152023,333.5367608356418,401.7469589709018,46.69043018479772
2025,6017,CP CRECHE JOÃO E MARIA,271,184.02231087764767,191.043800388402,229.8323563906761,86.97768912235233
2025,6018,CP ASSOCIAÇÃO CRECHE ESPERANÇA - COELHO NETO,181,204.5563174054578,212.35643046899003,255.5735803064318,23.556317405457804
2025,622202,CIEP GENERAL AUGUSTO CESAR SANDINO,179,156.03775638755974,174.18827819353058,170.0759437291003,22.96224361244026
2025,622601,CM JOSÉ GOULART,216,252.16549383217688,281.50222613777504,269.3635216898724,36.16549383217688
2025,622602,CM SILVIO AMANCIO,176,195.87405790853578,218.66025743103387,185.70454396366625,19.874057908535775
2025,622603,CM YARA AMARAL,239,253.58875498897234,283.09110963647134,299.7013927334416,14.58875498897234
2025,622801,EDI ERNANI CARDOSO,244,217.3770042589326,242.66546272239057,253.7349214553064,26.6229957410674
2025,622802,EDI PROFESSORA MILTOLINA DA SILVA,50,51.81363462956797,57.835800412910544,54.24043610819955,1.8136346295679715
2025,622804,EDI MEDALHISTA PARALÍMPICO DANIEL MARTINS,302,295.81495548774944,330.2310973209493,324.5232872236346,6.185044512250556
2025,622805,EDI MEDALHISTA OLÍMPICO MAURÍCIO LUIZ DE SOUZA,155,224.01806617432757,250.0793330216428,236.26766236961504,69.01806617432757
2025,622810,EDI ANTÔNIO FRANCISCO LISBOA,61,58.75069065495738,65.58010578287852,50.563118405948735,2.2493093450426187
2025,625601,CM OS SABIDINHOS,160,126.48556341504391,141.19715128269883,182.02722626141545,33.51443658495609
2025,625602,CM PROFESSORA JUREMA GOMES SAMPAIO DELFIM,193,128.06563937580364,142.96109772782987,214.2037561561101,64.93436062419636
2025,625603,CM DR. ALBERT SABIN,136,117.63778234719977,131.31977055571056,172.8339320057884,18.362217652800226
2025,625604,CM HERBERT DE SOUZA - BETINHO,332,298.3455175614079,333.0561363704963,330.9585932025735,33.65448243859208
2025,625605,CM LUÍS CARLOS PRESTES,253,172.0025419423812,192.0108565977389,268.44419226430966,80.99745805761879
2025,625606,CM LUÍS DE SOUZA DA COSTA BARROS,328,283.79500519715185,316.81240695558233,376.9250644807088,44.20499480284815
2025,625607,CM LUIZA DE BARROS DE SÁ FREIRE,382,303.72301299619636,339.05940131960904,415.5369003543423,78.27698700380364
2025,625608,CM MAJOR CELESTINO R. DOS SANTOS,184,149.24152571113316,166.60118266380252,193.9785087937306,34.758474288866836
2025,625609,CM SÔNIA MARIA DE M. ANGEL JONES,103,108.15937355454544,120.7383773095908,155.36667292009702,5.159373554545439
2025,625610,CM ZUZU ANGEL,110,97.26126848278383,108.57208070219536,111.23886049308722,12.738731517216166
2025,625611,CM ZILKA SALABERRY,407,315.1108700121902,351.77244287495864,516.6631371662398,91.88912998780978
2025,625612,CM YEDDA MARQUES LAMOUNIER DE ANDRADE MACIEL,484,394.9909672046118,440.9480443143202,584.69351465788,89.00903279538818
2025,625614,CM SIMONE DE BEAUVOIR,291,252.63991346081218,282.0318531255803,331.8779226281363,38.36008653918782
2025,625615,CM EDNA LOTTE,408,310.8403896072975,347.00501430690133,461.5033716324776,97.15961039270252
2025,625616,CM PROFESSOR ROGÉRIO PEDRO BATISTA,97,87.78683599031513,97.99512704233813,101.12623681189748,9.213164009684874
2025,625801,EDI PROFESSORA ROSENICE ROCHA ROQUE,131,114.47814600427323,127.7924533029748,164.55996717572407,16.521853995726772
2025,625802,EDI WESLEY GUILBER RODRIGUES DE ANDRADE,325,237.61700896044866,265.2607602626339,343.8292051604514,87.38299103955134
2025,625803,EDI PROFESSORA BEATRIZ DE SOUZA MADEIRA,219,193.5025584383698,216.01279087134003,260.1702274342453,25.49744156163021
2025,625804,EDI PROFESSORA HELIA LÚCIA MORENO FERREIRA,270,220.69751089013945,246.37237071308436,290.50809847781454,49.302489109860545
2025,625807,EDI FROTA PESSOA,49,42.51796342994894,47.45841502904876,77.22367174726716,6.482036570051058
2025,625813,EDI PROFESSORA GRACÍLIA ROSA DE BELÉM MAYOR,22,118.58570384334548,132.37799988870083,32.17652989469465,96.58570384334548
2025,625814,EDI PROFESSORA ROSEANE VASCONCELOS,103,119.84962047734462,133.78899612042986,143.41539038778183,16.849620477344615
2025,625815,EDI PROFESSORA KRISTINA ROMOLO KIFFER,165,183.0683552914443,204.3643784705216,220.63906213504904,18.068355291444306
2025,625816,EDI PROFESSORA REGINA CELI RABELO DE ALMEIDA,243,196.3483616069444,219.18975499034104,271.20218054099774,46.651638393055606
2025,625817,EDI PROFESSORA DANIELE SIMÕES DE SOUZA LOPES,242,217.21888613429462,242.4889446772494,287.75011020112646,24.78111386570538
2025,625818,EDI MARIA EUGENIA CANELHAS,230,190.18251358308154,212.30639842560188,243.62229777411667,39.817486416918456
2025,625819,EDI MARIZA ALVES PIMENTA,253,223.7018207573561,249.7262866962292,320.8459695213838,29.298179242643897
2025,625820,EDI BETH CARVALHO,272,245.5032907489178,269.9844136971782,326.36194607476,26.496709251082194
2025,7001,CP CRECHE NOVO PALMARES,219,201.6222219092484,209.31107807869924,251.896262604181,17.377778090751605
2025,7002,CP CRECHE CANTINHO FELIZ,220,222.89884502998734,231.39447984418223,278.5568159454994,2.898845029987342
2025,7003,CP CRECHE ESCOLA MÃE ASTÉRIA,658,530.1563327197813,550.3025403633594,662.8365158307098,127.84366728021871
2025,7004,CP CASA EMILIEN LACAY,201,206.75702397654797,214.64058477011005,258.3315685831199,5.75702397654797
2025,7007,CP SEMENTE DE AMOR,170,167.16429221592375,173.5465426360132,208.68777960273388,2.8357077840762486
2025,7008,CP CRECHE SÃO PAULO APÓSTOLO,138,135.67625862574747,140.8644987316074,169.1566143035376,2.323741374252535
2025,7010,CP CRECHE NOVA ESPERANÇA,88,110.08567241271031,114.30350519361473,136.98008440884294,22.08567241271031
2025,7011,CP CRECHE RITA ALEXANDRINA FERREIRA,117,115.93098014375047,120.37047266968872,144.33471981334458,1.0690198562495254
2025,7013,CP ESPAÇO DE EDUCAÇÃO INFANTIL CIDADE DE DEUS,673,528.6848324138944,548.7752441034839,660.9978569795844,144.31516758610564
2025,7014,CP CENTRO INTEGRADO SÃO JOSÉ,712,552.9655470363003,573.9766281948305,691.3357280231536,159.03445296369966
2025,7015,CP CRECHE CANTINHO FELIZ II,323,260.33756167796906,270.2528100686491,325.4426166491973,62.66243832203094
2025,7017,CP CRECHE RAIMUNDA NONATA DA SILVA,90,102.05301219610949,105.96623502895486,126.8674607276532,12.053012196109492
2025,7018,CP CRECHE SANT ANA IRMÃ ANCILA,150,160.57032971937073,166.70254236513586,200.41381477266955,10.570329719370733
2025,7019,CP JARDIM ESCOLA TURMINHA DA ARCA - JETA,291,218.49597769691448,226.8246625060772,273.0408393921232,72.50402230308552
2025,7020,CP JARDIM ESCOLA CRESCENDO E APRENDENDO,260,292.6545990382453,303.79524969686497,365.8931113739563,32.654599038245294
2025,7025,CP INSTITUTO CONSUELO PINHEIRO,177,166.4315508908677,172.78601638867923,207.7684501771712,10.568449109132303
2025,7027,CP CRECHE MUNDO MÁGICO I,207,259.60324905634707,269.4906536174052,324.5232872236346,52.60324905634707
2025,7034,CP INSTITUTO EDUCACIONAL DIVA ALVES,349,237.57779894282888,246.6300362171841,296.9434044567535,111.42220105717112
2025,7035,CP AEMMAC - ANIL,274,200.15525294921082,207.78848362516177,250.0576037530556,73.84474705078918
2025,7036,CP CAAD UNIVERSO ENCANTADO,427,394.08214046074335,409.068716102416,492.7605721016096,32.91785953925665
2025,7037,CP CAAD UNIVERSO DA CRIANÇA,483,427.9081915770171,444.1773778567068,535.0497256774939,55.09180842298292
2025,7038,CP CAAD UNIVERSO DAS FLORES,541,383.788662431121,398.3849313599972,479.8899601437317,157.211337568879
2025,7039,CP CRECHE JARDIM CLARICE,217,237.57779894282888,246.6300362171841,296.9434044567535,20.577798942828878
2025,7040,CP CRECHE VALE DO SOL PRAÇA SECA,887,636.8582738289316,661.0503742234406,796.1392825373019,250.1417261710684
2025,7041,CP CRECHE VALE DO SOL TAQUARA,531,390.40581815220867,405.2529955180398,488.163924973796,140.59418184779133
2025,7042,CP INSTITUTO EDUCACIONAL DIVA ALVES II,717,614.0434068186071,637.3704202161196,767.640070344858,102.95659318139292
2025,7043,CP ESPAÇO DE EDUCAÇÃO INFANTIL PEQUENO APRENDIZ,286,197.22147645901205,204.7434621986716,246.3802860508048,88.77852354098795
2025,7044,CP CRECHE AMOR DE MÃE,512,291.91997460330066,303.03276970798976,364.9737819483936,220.08002539669934
2025,7045,CP JARDIM ESCOLA TURMINHA DA ARCA - JETA II,177,164.96612631861836,171.26502414372882,205.92979132604577,12.033873681381635
2025,716601,CM OTÁVIO HENRIQUE DE OLIVEIRA,892,669.4839855696122,747.3833268272062,1034.2456037580423,222.51601443038783
2025,716602,CM TIA TEREZA,121,160.93761959899797,179.65832949120352,154.44734349453432,39.93761959899797
2025,716603,CM CRIANÇA DO FUTURO,714,644.6429987401987,719.6516385022046,788.7846471328003,69.35700125980134
2025,716604,CM GERMINIO DE SOUZA ESTRELA,198,225.28305211301043,251.49152309135832,240.86430949742856,27.283052113010427
2025,716605,CM SEMPRE VIDA NISE DA SILVEIRA,384,455.57946084624103,508.5871129879913,379.68305275739687,71.57946084624103
2025,716606,CM AMIGUINHOS DA VILA SAPÊ,461,404.0077670274217,451.0141130538638,498.2765486549858,56.99223297257828
2025,716607,CM EMÍLIA JOANA DA FONSECA MARQUES,322,357.50132648402814,399.0958010022253,351.183840564953,35.50132648402814
2025,716608,CM IRMÃ DULCE,276,390.8780778760335,436.3565453899911,303.3787104356924,114.8780778760335
2025,716609,CM RIO NOVO - RIO DAS FLORES,1217,954.460346387105,1065.521880695314,1469.0884220492014,262.539653612895
2025,716610,CM TIA MALU,250,246.4725184594635,275.146769460518,341.07121688376327,3.527481540536513
2025,716611,CM VITORINO FREIRE,241,258.3330073216867,288.38744208612087,234.4290035184896,17.333007321686694
2025,716612,CM TIA AUTA,150,158.72475274511172,177.1879553818014,162.72130832459865,8.724752745111715
2025,716613,CM MARIA DA CONCEIÇÃO SILVEIRA DE CARVALHO,555,538.3212047562063,600.9573663776898,772.2367174726716,16.67879524379373
2025,716614,CM AUGUSTO DE CARVALHO TORRES FILHO,602,557.1484935551795,621.9755532884822,672.9491395118995,44.85150644482053
2025,716801,EDI DOUTORA ZILDA ARNS,285,323.65194823050564,361.3074310876527,396.2309824175255,38.65194823050564
2025,716802,EDI ARTHUR BISPO DO ROSÁRIO,213,213.74031649755096,238.6055801783365,298.7820633078789,0.740316497550964
2025,716803,EDI COMPOSITOR ROBERTO RIBEIRO,323,453.52286363820184,506.2911932255357,465.1806893347284,130.52286363820184
2025,716804,EDI RODRIGO LOPES (TIKINHO),148,140.70736107035026,157.0739130561263,183.86588511254087,7.2926389296497405
2025,716805,EDI ANNA MARIA NIEMEYER,451,335.8311502393202,374.9039050602264,501.0345369316738,115.16884976067979
2025,716806,EDI PROFESSORA EDILIA COELHO GARCIA,256,298.66183891340233,333.4092674716959,285.911451350001,42.661838913402335
2025,716807,EDI LEILA DINIZ,729,344.2144029447375,384.2627019026185,404.5049472475899,384.7855970552625
2025,716808,EDI PROFESSORA MARIA BERENICE PARENTE,394,465.86251183310907,520.0667843067466,532.2917374008058,71.86251183310907
2025,716809,EDI PROFESSOR ROBERTO LUIZ PEREIRA,243,287.2744262338219,320.69672198099926,254.6542508808691,44.274426233821885
2025,716813,EDI PROFESSORA KENIA MENDES DOS SANTOS,260,296.6057544585315,331.1139201514366,364.0544525228309,36.60575445853152
2025,716814,EDI PROFESSORA EMILIA MARIA VIEIRA DE OLIVEIRA,818,308.78424677816224,344.7096018166565,452.3100773768505,509.21575322183776
2025,716815,EDI EVARISTO DA VEIGA,207,255.9608719250365,285.73926555636285,219.71973270948632,48.960871925036514
2025,716816,EDI DEBRET,240,266.08210753959037,297.0382911773645,242.70296834855395,26.082107539590368
2025,716818,EDI PROFESSORA CLÁUDIA PIRES CONTINO DA SILVA,674,737.5212656604742,823.337984333118,879.798260263508,63.52126566047423
2025,716819,EDI PROFESSORA NORMA ANDRADE NOGUEIRA,571,667.7435243555584,745.4403312342047,786.0266588561121,96.7435243555584
2025,716820,EDI MEDALHISTA OLÍMPICA ÁGATHA BEDNARCZUK RIPPEL,606,648.9149935132281,724.4207577152603,720.7542696411601,42.91499351322807
2025,716821,EDI MEDALHISTA PARALÍMPICO FELIPE DE SOUZA GOMES,509,584.9943411885142,653.0617726966806,623.3053505315135,75.99434118851423
2025,716822,EDI MARCELO PARENTE GOMES DE OLIVEIRA,415,464.75510122538924,518.8305062984562,552.5169847631853,49.75510122538924
2025,724601,CM MARIA VIEIRA BAZANI,260,340.4181968625034,380.0247381014846,407.262935524278,80.41819686250341
2025,724602,CM DINA SFAT,131,172.0025419423812,192.0108565977389,184.7852145381036,41.002541942381214
2025,724603,CM BENEDITA SIQUEIRA LOPES,242,257.22600852758876,287.1516238316287,319.9266400958211,15.22600852758876
2025,724604,CM EDSON LUIZ,105,165.3634740709401,184.5992125381997,162.72130832459865,60.3634740709401
2025,724605,CM SEBASTIÃO BERNARDES DE SOUZA PRATA,267,324.9173060788733,362.72003636601016,457.8260539302268,57.91730607887331
2025,724606,CM ROGÉRIO CARDOSO FURTADO,286,353.07231785180596,394.1513965447625,466.1000187602911,67.07231785180596
2025,724801,EDI MILENA SANTOS NASCIMENTO,350,365.72671516830354,408.27836348239737,440.35879484453534,15.726715168303542
2025,724802,EDI PORFIRIO DIAS,76,79.57767330188078,88.83068049167196,78.14300117282987,3.577673301880779
2025,724803,EDI VERA LUCIA MARTINS COSTA,176,191.76347929519955,214.07133824591807,249.1382743274929,15.763479295199545
2025,724804,EDI PROFESSORA MATILDE ROSA LOPES DE ARAUJO,366,384.55060249161954,429.29275298201503,570.9035732744394,18.550602491619543
2025,724805,EDI TRISTÃO DE ATHAYDE,100,121.74554005292397,135.9055402909092,153.52801406897163,21.74554005292397
