ano,unidade,grupamento_norm,model,fold,sample,sample_segment,demanda_prevista,ano_matricula,nome_unidade,matriculas_ano_anterior,rede,capacity_concept,capacity_coverage,planning_gap,gap_positivo
2024,1019820,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,4.342287975607876,2023.0,EDI INAIÁ WANDERLEY CARMO,0.0,publica,matriculas_ano_anterior_proxy,True,4.342287975607876,True
2024,1019821,BERCARIO,conditional_logit_distance,oos_2024,oos,all,11.41931668362502,2023.0,EDI PROFESSORA SOLANGE INÁCIA DE SÁ DE LACERDA,46.0,publica,matriculas_ano_anterior_proxy,True,-34.58068331637498,False
2024,1019821,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,6.695311198606957,2023.0,EDI PROFESSORA SOLANGE INÁCIA DE SÁ DE LACERDA,25.0,publica,matriculas_ano_anterior_proxy,True,-18.30468880139304,False
2024,1019821,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,3.3621400005820083,2023.0,EDI PROFESSORA SOLANGE INÁCIA DE SÁ DE LACERDA,0.0,publica,matriculas_ano_anterior_proxy,True,3.3621400005820083,True
2024,1019822,BERCARIO,conditional_logit_distance,oos_2024,oos,all,22.106923893315287,2023.0,EDI PROFESSORA KATIA MIRANDA SANTOS,27.0,publica,matriculas_ano_anterior_proxy,True,-4.893076106684713,False
2024,1019822,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,10.53480522199778,2023.0,EDI PROFESSORA KATIA MIRANDA SANTOS,26.0,publica,matriculas_ano_anterior_proxy,True,-15.46519477800222,False
2024,1019822,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,6.011744629980768,2023.0,EDI PROFESSORA KATIA MIRANDA SANTOS,0.0,publica,matriculas_ano_anterior_proxy,True,6.011744629980768,True
2024,1019824,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,10.573792757840703,2023.0,EDI PROFESSORA LILIA CHAVES DA COSTA,29.0,publica,matriculas_ano_anterior_proxy,True,-18.426207242159297,False
2024,1019824,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,6.068363403698156,2023.0,EDI PROFESSORA LILIA CHAVES DA COSTA,0.0,publica,matriculas_ano_anterior_proxy,True,6.068363403698156,True
2024,1019826,BERCARIO,conditional_logit_distance,oos_2024,oos,all,58.14803853240806,2023.0,EDI THAMIRIS DE ANDRADE DA SILVA SANTOS,22.0,publica,matriculas_ano_anterior_proxy,True,36.14803853240806,True
2024,1019826,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,21.78547257239963,2023.0,EDI THAMIRIS DE ANDRADE DA SILVA SANTOS,46.0,publica,matriculas_ano_anterior_proxy,True,-24.21452742760037,False
2024,1019826,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,14.264496755184751,2023.0,EDI THAMIRIS DE ANDRADE DA SILVA SANTOS,0.0,publica,matriculas_ano_anterior_proxy,True,14.264496755184751,True
2024,1019827,BERCARIO,conditional_logit_distance,oos_2024,oos,all,36.61907625131354,2023.0,EDI MEDALHISTA OLÍMPICA POLIANA OKIMOTO,24.0,publica,matriculas_ano_anterior_proxy,True,12.619076251313537,True
2024,1019827,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,20.671162135193548,2023.0,EDI MEDALHISTA OLÍMPICA POLIANA OKIMOTO,42.0,publica,matriculas_ano_anterior_proxy,True,-21.328837864806452,False
2024,1019827,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,10.188485983989882,2023.0,EDI MEDALHISTA OLÍMPICA POLIANA OKIMOTO,0.0,publica,matriculas_ano_anterior_proxy,True,10.188485983989882,True
2024,1019828,BERCARIO,conditional_logit_distance,oos_2024,oos,all,35.83063247595187,2023.0,EDI MEDALHISTA OLÍMPICO ERLON DE SOUZA SILVA,26.0,publica,matriculas_ano_anterior_proxy,True,9.830632475951873,True
2024,1019828,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,20.21030675240974,2023.0,EDI MEDALHISTA OLÍMPICO ERLON DE SOUZA SILVA,44.0,publica,matriculas_ano_anterior_proxy,True,-23.78969324759026,False
2024,1019828,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,9.970511315719316,2023.0,EDI MEDALHISTA OLÍMPICO ERLON DE SOUZA SILVA,0.0,publica,matriculas_ano_anterior_proxy,True,9.970511315719316,True
2024,1019829,BERCARIO,conditional_logit_distance,oos_2024,oos,all,189.42738505787008,2023.0,EDI ERASMO CARLOS,24.0,publica,matriculas_ano_anterior_proxy,True,165.42738505787008,True
2024,1019829,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,114.25144708566282,2023.0,EDI ERASMO CARLOS,25.0,publica,matriculas_ano_anterior_proxy,True,89.25144708566282,True
2024,1019829,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,55.58052052207555,2023.0,EDI ERASMO CARLOS,0.0,publica,matriculas_ano_anterior_proxy,True,55.58052052207555,True
2024,1019830,BERCARIO,conditional_logit_distance,oos_2024,oos,all,189.42738505787008,2023.0,EDI GAL COSTA,24.0,publica,matriculas_ano_anterior_proxy,True,165.42738505787008,True
2024,1019830,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,114.25144708566282,2023.0,EDI GAL COSTA,25.0,publica,matriculas_ano_anterior_proxy,True,89.25144708566282,True
2024,1019830,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,55.58052052207555,2023.0,EDI GAL COSTA,0.0,publica,matriculas_ano_anterior_proxy,True,55.58052052207555,True
2024,1019831,BERCARIO,conditional_logit_distance,oos_2024,oos,all,11.428242203750465,2023.0,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,48.0,publica,matriculas_ano_anterior_proxy,True,-36.571757796249535,False
2024,1019831,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,6.352157565106272,2023.0,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,48.0,publica,matriculas_ano_anterior_proxy,True,-41.647842434893725,False
2024,1019831,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,3.222721382011516,2023.0,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,3.222721382011516,True
2024,1026601,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.86918924914951,2023.0,CM SONHO DE CRIANÇA,32.0,publica,matriculas_ano_anterior_proxy,True,-12.13081075085049,False
2024,1026601,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,15.467649476372582,2023.0,CM SONHO DE CRIANÇA,0.0,publica,matriculas_ano_anterior_proxy,True,15.467649476372582,True
2024,1026601,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,10.578623533721098,2023.0,CM SONHO DE CRIANÇA,56.0,publica,matriculas_ano_anterior_proxy,True,-45.4213764662789,False
2024,1026602,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,8.532955842449415,2023.0,CM NOSSA SENHORA DA GLÓRIA,21.0,publica,matriculas_ano_anterior_proxy,True,-12.467044157550585,False
2024,1026602,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,5.506050731015695,2023.0,CM NOSSA SENHORA DA GLÓRIA,0.0,publica,matriculas_ano_anterior_proxy,True,5.506050731015695,True
2024,1026603,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,10.193123163485293,2023.0,CM SEMPRE VIDA COLÔNIA DOS PESCADORES,42.0,publica,matriculas_ano_anterior_proxy,True,-31.806876836514707,False
2024,1026603,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,4.75068512230398,2023.0,CM SEMPRE VIDA COLÔNIA DOS PESCADORES,0.0,publica,matriculas_ano_anterior_proxy,True,4.75068512230398,True
2024,1026604,BERCARIO,conditional_logit_distance,oos_2024,oos,all,13.432501950987554,2023.0,CM JOSEPHA FERREIRA DA COSTA,50.0,publica,matriculas_ano_anterior_proxy,True,-36.56749804901244,False
2024,1026604,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,8.929512963243873,2023.0,CM JOSEPHA FERREIRA DA COSTA,0.0,publica,matriculas_ano_anterior_proxy,True,8.929512963243873,True
2024,1026604,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,5.710713186401301,2023.0,CM JOSEPHA FERREIRA DA COSTA,94.0,publica,matriculas_ano_anterior_proxy,True,-88.2892868135987,False
2024,1026801,BERCARIO,conditional_logit_distance,oos_2024,oos,all,11.503787795854333,2023.0,EDI SAMIRA PIRES RIBEIRO,23.0,publica,matriculas_ano_anterior_proxy,True,-11.496212204145667,False
2024,1026801,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,7.937408815772774,2023.0,EDI SAMIRA PIRES RIBEIRO,21.0,publica,matriculas_ano_anterior_proxy,True,-13.062591184227227,False
2024,1026801,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,3.9215951701726697,2023.0,EDI SAMIRA PIRES RIBEIRO,0.0,publica,matriculas_ano_anterior_proxy,True,3.9215951701726697,True
2024,1026802,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.7258145350876,2023.0,EDI MARCOS FLAMÍNIO PORTUGAL PINTO,26.0,publica,matriculas_ano_anterior_proxy,True,-6.274185464912399,False
2024,1026802,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,17.00565914079124,2023.0,EDI MARCOS FLAMÍNIO PORTUGAL PINTO,0.0,publica,matriculas_ano_anterior_proxy,True,17.00565914079124,True
2024,1026802,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,7.35706302711591,2023.0,EDI MARCOS FLAMÍNIO PORTUGAL PINTO,95.0,publica,matriculas_ano_anterior_proxy,True,-87.64293697288409,False
2024,1026803,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,29.46455681061829,2023.0,EDI PADRE CARLOS HENRIQUE DE SOUZA,0.0,publica,matriculas_ano_anterior_proxy,True,29.46455681061829,True
2024,1026805,BERCARIO,conditional_logit_distance,oos_2024,oos,all,15.205957306142846,2023.0,EDI MEDALHISTA OLÍMPICO IZAQUIAS QUEIROZ DOS SANTOS,54.0,publica,matriculas_ano_anterior_proxy,True,-38.79404269385715,False
2024,1026805,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,9.233516009972698,2023.0,EDI MEDALHISTA OLÍMPICO IZAQUIAS QUEIROZ DOS SANTOS,74.0,publica,matriculas_ano_anterior_proxy,True,-64.7664839900273,False
2024,1026805,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,5.631237267026195,2023.0,EDI MEDALHISTA OLÍMPICO IZAQUIAS QUEIROZ DOS SANTOS,0.0,publica,matriculas_ano_anterior_proxy,True,5.631237267026195,True
2024,1026806,BERCARIO,conditional_logit_distance,oos_2024,oos,all,22.545490588714504,2023.0,EDI MEDALHISTA OLÍMPICO FELIPE ALMEIDA WU,25.0,publica,matriculas_ano_anterior_proxy,True,-2.454509411285496,False
2024,1026806,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,20.27987028948788,2023.0,EDI MEDALHISTA OLÍMPICO FELIPE ALMEIDA WU,48.0,publica,matriculas_ano_anterior_proxy,True,-27.72012971051212,False
2024,1026806,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,8.157997270315668,2023.0,EDI MEDALHISTA OLÍMPICO FELIPE ALMEIDA WU,0.0,publica,matriculas_ano_anterior_proxy,True,8.157997270315668,True
2024,1026807,BERCARIO,conditional_logit_distance,oos_2024,oos,all,29.407075035674303,2023.0,EDI ALFREDO FERNANDO VAZ GUIMARÃES JÚNIOR,47.0,publica,matriculas_ano_anterior_proxy,True,-17.592924964325697,False
2024,1026807,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,22.62369627520934,2023.0,EDI ALFREDO FERNANDO VAZ GUIMARÃES JÚNIOR,48.0,publica,matriculas_ano_anterior_proxy,True,-25.37630372479066,False
2024,1026807,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,15.234241571058773,2023.0,EDI ALFREDO FERNANDO VAZ GUIMARÃES JÚNIOR,0.0,publica,matriculas_ano_anterior_proxy,True,15.234241571058773,True
2024,1026809,BERCARIO,conditional_logit_distance,oos_2024,oos,all,55.10083475868947,2023.0,EDI MEDALHISTA PARALÍMPICO RICARDO COSTA DE OLIVEIRA,48.0,publica,matriculas_ano_anterior_proxy,True,7.100834758689473,True
2024,1026809,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,45.31961028516759,2023.0,EDI MEDALHISTA PARALÍMPICO RICARDO COSTA DE OLIVEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,45.31961028516759,True
2024,1026809,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,31.574690281251478,2023.0,EDI MEDALHISTA PARALÍMPICO RICARDO COSTA DE OLIVEIRA,73.0,publica,matriculas_ano_anterior_proxy,True,-41.42530971874852,False
2024,1026810,BERCARIO,conditional_logit_distance,oos_2024,oos,all,14.078418708504865,2023.0,EDI ALCEBÍADES FRANCISCO ROSA,49.0,publica,matriculas_ano_anterior_proxy,True,-34.92158129149514,False
2024,1026810,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,10.27635060576089,2023.0,EDI ALCEBÍADES FRANCISCO ROSA,0.0,publica,matriculas_ano_anterior_proxy,True,10.27635060576089,True
2024,1026810,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,5.213563898219038,2023.0,EDI ALCEBÍADES FRANCISCO ROSA,76.0,publica,matriculas_ano_anterior_proxy,True,-70.78643610178096,False
2024,1026811,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.3838403066084,2023.0,EDI GERMANO THOMÉ DE OLIVEIRA,27.0,publica,matriculas_ano_anterior_proxy,True,-7.616159693391602,False
2024,1026811,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,16.334756592362925,2023.0,EDI GERMANO THOMÉ DE OLIVEIRA,0.0,publica,matriculas_ano_anterior_proxy,True,16.334756592362925,True
2024,1026811,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,8.884562345894848,2023.0,EDI GERMANO THOMÉ DE OLIVEIRA,32.0,publica,matriculas_ano_anterior_proxy,True,-23.11543765410515,False
2024,11001,BERCARIO,conditional_logit_distance,oos_2024,oos,all,38.56271009165508,2023.0,CP CRECHE COMUNITÁRIA ALEGRIA DA CRIANÇA,19.0,parceira,matriculas_ano_anterior_proxy,True,19.562710091655077,True
2024,11001,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,20.869206153343672,2023.0,CP CRECHE COMUNITÁRIA ALEGRIA DA CRIANÇA,42.0,parceira,matriculas_ano_anterior_proxy,True,-21.130793846656328,False
2024,11001,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,9.652120784876818,2023.0,CP CRECHE COMUNITÁRIA ALEGRIA DA CRIANÇA,44.0,parceira,matriculas_ano_anterior_proxy,True,-34.347879215123186,False
2024,11003,BERCARIO,conditional_logit_distance,oos_2024,oos,all,24.30735142453789,2023.0,CP AMIG - ASSOCIAÇÃO DOS MORADORES DA ILHA DO GOVERNADOR,15.0,parceira,matriculas_ano_anterior_proxy,True,9.307351424537892,True
2024,11003,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,17.357775631543102,2023.0,CP AMIG - ASSOCIAÇÃO DOS MORADORES DA ILHA DO GOVERNADOR,34.0,parceira,matriculas_ano_anterior_proxy,True,-16.642224368456898,False
2024,11003,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,10.212591705250553,2023.0,CP AMIG - ASSOCIAÇÃO DOS MORADORES DA ILHA DO GOVERNADOR,56.0,parceira,matriculas_ano_anterior_proxy,True,-45.78740829474945,False
2024,11004,BERCARIO,conditional_logit_distance,oos_2024,oos,all,43.83580555858872,2023.0,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOÉ - CAECAN,32.0,parceira,matriculas_ano_anterior_proxy,True,11.835805558588717,True
2024,11004,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,28.067285718617526,2023.0,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOÉ - CAECAN,44.0,parceira,matriculas_ano_anterior_proxy,True,-15.932714281382474,False
2024,11004,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,14.766159262629992,2023.0,CP CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOÉ - CAECAN,59.0,parceira,matriculas_ano_anterior_proxy,True,-44.23384073737001,False
2024,11006,BERCARIO,conditional_logit_distance,oos_2024,oos,all,43.81296361083948,2023.0,CP CRECHE CASULO DO DENDÊ,93.0,parceira,matriculas_ano_anterior_proxy,True,-49.18703638916052,False
2024,11006,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,27.574574677136745,2023.0,CP CRECHE CASULO DO DENDÊ,122.0,parceira,matriculas_ano_anterior_proxy,True,-94.42542532286325,False
2024,11006,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,12.713600105278516,2023.0,CP CRECHE CASULO DO DENDÊ,94.0,parceira,matriculas_ano_anterior_proxy,True,-81.28639989472148,False
2024,11007,BERCARIO,conditional_logit_distance,oos_2024,oos,all,26.57254869656436,2023.0,CP CRECHE ESFERA KIDS,26.0,parceira,matriculas_ano_anterior_proxy,True,0.5725486965643611,True
2024,11007,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,16.746547757609736,2023.0,CP CRECHE ESFERA KIDS,25.0,parceira,matriculas_ano_anterior_proxy,True,-8.253452242390264,False
2024,11007,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,7.583619483467817,2023.0,CP CRECHE ESFERA KIDS,26.0,parceira,matriculas_ano_anterior_proxy,True,-18.416380516532183,False
2024,11008,BERCARIO,conditional_logit_distance,oos_2024,oos,all,43.04013216924431,2023.0,CP FILIAL BANCÁRIOS - RJ,24.0,parceira,matriculas_ano_anterior_proxy,True,19.04013216924431,True
2024,11008,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,25.338071389466705,2023.0,CP FILIAL BANCÁRIOS - RJ,60.0,parceira,matriculas_ano_anterior_proxy,True,-34.661928610533295,False
2024,11008,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,8.852991977341711,2023.0,CP FILIAL BANCÁRIOS - RJ,20.0,parceira,matriculas_ano_anterior_proxy,True,-11.147008022658289,False
2024,11009,BERCARIO,conditional_logit_distance,oos_2024,oos,all,14.284413269369333,,,,,,False,,
2024,11009,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,8.942853748164607,,,,,,False,,
2024,11009,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,4.023139118388364,,,,,,False,,
2024,11010,BERCARIO,conditional_logit_distance,oos_2024,oos,all,134.02589509068886,,,,,,False,,
2024,11010,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,82.17174535011787,,,,,,False,,
2024,11010,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,48.20889350422368,,,,,,False,,
2024,1120201,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,11.406933141483709,2023.0,CIEP OLGA BENÁRIO PRESTES,0.0,publica,matriculas_ano_anterior_proxy,True,11.406933141483709,True
2024,1120601,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.170946532164297,2023.0,CM STELLA MARIS,41.0,publica,matriculas_ano_anterior_proxy,True,-21.829053467835703,False
2024,1120601,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,12.358805373120363,2023.0,CM STELLA MARIS,36.0,publica,matriculas_ano_anterior_proxy,True,-23.64119462687964,False
2024,1120601,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,7.693034371530342,2023.0,CM STELLA MARIS,0.0,publica,matriculas_ano_anterior_proxy,True,7.693034371530342,True
2024,1120602,BERCARIO,conditional_logit_distance,oos_2024,oos,all,32.24707549533919,2023.0,CM CORA CORALINA,16.0,publica,matriculas_ano_anterior_proxy,True,16.24707549533919,True
2024,1120602,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,20.09980978882653,2023.0,CM CORA CORALINA,61.0,publica,matriculas_ano_anterior_proxy,True,-40.90019021117347,False
2024,1120602,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,9.409284591956776,2023.0,CM CORA CORALINA,0.0,publica,matriculas_ano_anterior_proxy,True,9.409284591956776,True
2024,1120603,BERCARIO,conditional_logit_distance,oos_2024,oos,all,39.9718695487555,2023.0,CM DOUTOR ANTÔNIO MONTEIRO,33.0,publica,matriculas_ano_anterior_proxy,True,6.9718695487555,True
2024,1120603,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,21.51981197534001,2023.0,CM DOUTOR ANTÔNIO MONTEIRO,55.0,publica,matriculas_ano_anterior_proxy,True,-33.480188024659995,False
2024,1120603,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,9.928640311398924,2023.0,CM DOUTOR ANTÔNIO MONTEIRO,0.0,publica,matriculas_ano_anterior_proxy,True,9.928640311398924,True
2024,1120604,BERCARIO,conditional_logit_distance,oos_2024,oos,all,26.75859283358853,2023.0,CM MARIA ARMINDA F. SOUZA AGUIAR,18.0,publica,matriculas_ano_anterior_proxy,True,8.75859283358853,True
2024,1120604,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,15.929191050356769,2023.0,CM MARIA ARMINDA F. SOUZA AGUIAR,40.0,publica,matriculas_ano_anterior_proxy,True,-24.07080894964323,False
2024,1120604,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,6.198149182165968,2023.0,CM MARIA ARMINDA F. SOUZA AGUIAR,0.0,publica,matriculas_ano_anterior_proxy,True,6.198149182165968,True
2024,1120605,BERCARIO,conditional_logit_distance,oos_2024,oos,all,89.91942694541679,2023.0,CM SEMPRE VIDA LORETO,28.0,publica,matriculas_ano_anterior_proxy,True,61.91942694541679,True
2024,1120605,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,66.79108820354524,2023.0,CM SEMPRE VIDA LORETO,24.0,publica,matriculas_ano_anterior_proxy,True,42.79108820354524,True
2024,1120605,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,63.16912951882622,2023.0,CM SEMPRE VIDA LORETO,0.0,publica,matriculas_ano_anterior_proxy,True,63.16912951882622,True
2024,1120606,BERCARIO,conditional_logit_distance,oos_2024,oos,all,48.525056938718805,2023.0,CM TAUÁ,49.0,publica,matriculas_ano_anterior_proxy,True,-0.4749430612811949,False
2024,1120606,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,30.03408039263191,2023.0,CM TAUÁ,46.0,publica,matriculas_ano_anterior_proxy,True,-15.96591960736809,False
2024,1120606,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,13.357371847181788,2023.0,CM TAUÁ,0.0,publica,matriculas_ano_anterior_proxy,True,13.357371847181788,True
2024,1120801,BERCARIO,conditional_logit_distance,oos_2024,oos,all,57.41731830675109,2023.0,EDI JOSÉ DE SOUZA RAMOS,24.0,publica,matriculas_ano_anterior_proxy,True,33.41731830675109,True
2024,1120801,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,37.68956044508612,2023.0,EDI JOSÉ DE SOUZA RAMOS,43.0,publica,matriculas_ano_anterior_proxy,True,-5.310439554913877,False
2024,1120801,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,19.30241338060659,2023.0,EDI JOSÉ DE SOUZA RAMOS,0.0,publica,matriculas_ano_anterior_proxy,True,19.30241338060659,True
2024,1120802,BERCARIO,conditional_logit_distance,oos_2024,oos,all,38.38137421615675,2023.0,EDI NEUSA MARIA GOULART BRIZOLA,25.0,publica,matriculas_ano_anterior_proxy,True,13.38137421615675,True
2024,1120802,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,22.7215302067436,2023.0,EDI NEUSA MARIA GOULART BRIZOLA,25.0,publica,matriculas_ano_anterior_proxy,True,-2.2784697932563986,False
2024,1120802,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,8.30398146885638,2023.0,EDI NEUSA MARIA GOULART BRIZOLA,0.0,publica,matriculas_ano_anterior_proxy,True,8.30398146885638,True
2024,1120804,BERCARIO,conditional_logit_distance,oos_2024,oos,all,19.148890198076597,2023.0,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,23.0,publica,matriculas_ano_anterior_proxy,True,-3.8511098019234034,False
2024,1120804,MATERNAL I,conditional_logit_distance,oos_2024,oos,all,11.653349927215896,2023.0,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,26.0,publica,matriculas_ano_anterior_proxy,True,-14.346650072784104,False
2024,1120804,MATERNAL II,conditional_logit_distance,oos_2024,oos,all,4.835891909789729,2023.0,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,0.0,publica,matriculas_ano_anterior_proxy,True,4.835891909789729,True
2025,01004,MATERNAL I,historical_share,oos_2025,oos,all,17.84647442585865,2024.0,CP CRECHE CANTINHO FELIZ DE SANTA TERESA,26.0,parceira,matriculas_ano_anterior_proxy,True,-8.153525574141351,False
2025,01004,MATERNAL II,historical_share,oos_2025,oos,all,5.734002622755375,2024.0,CP CRECHE CANTINHO FELIZ DE SANTA TERESA,24.0,parceira,matriculas_ano_anterior_proxy,True,-18.265997377244624,False
2025,01005,MATERNAL I,historical_share,oos_2025,oos,all,5.627164264338265,2024.0,CP CASA MATERNAL CORAÇÃO DE MÃE,19.0,parceira,matriculas_ano_anterior_proxy,True,-13.372835735661734,False
2025,01005,MATERNAL II,historical_share,oos_2025,oos,all,0.5584919115745062,2024.0,CP CASA MATERNAL CORAÇÃO DE MÃE,21.0,parceira,matriculas_ano_anterior_proxy,True,-20.441508088425493,False
2025,01006,BERCARIO,historical_share,oos_2025,oos,all,12.268184716575345,2024.0,CP CRECHE DO TUIUTI,44.0,parceira,matriculas_ano_anterior_proxy,True,-31.731815283424655,False
2025,01006,MATERNAL I,historical_share,oos_2025,oos,all,7.116123615228141,2024.0,CP CRECHE DO TUIUTI,63.0,parceira,matriculas_ano_anterior_proxy,True,-55.88387638477186,False
2025,01006,MATERNAL II,historical_share,oos_2025,oos,all,1.5743205825408348,2024.0,CP CRECHE DO TUIUTI,40.0,parceira,matriculas_ano_anterior_proxy,True,-38.425679417459165,False
2025,01007,MATERNAL I,historical_share,oos_2025,oos,all,6.387752421519251,2024.0,CP EDUCANDÁRIO NOSSA SENHORA DE NAZARÉ,14.0,parceira,matriculas_ano_anterior_proxy,True,-7.612247578480749,False
2025,01007,MATERNAL II,historical_share,oos_2025,oos,all,2.671140315140193,2024.0,CP EDUCANDÁRIO NOSSA SENHORA DE NAZARÉ,15.0,parceira,matriculas_ano_anterior_proxy,True,-12.328859684859808,False
2025,01009,BERCARIO,historical_share,oos_2025,oos,all,17.510414513271385,2024.0,CP CRECHE COMUNITÁRIA ANITA WAY,17.0,parceira,matriculas_ano_anterior_proxy,True,0.5104145132713853,True
2025,01009,MATERNAL I,historical_share,oos_2025,oos,all,13.36472469386618,2024.0,CP CRECHE COMUNITÁRIA ANITA WAY,53.0,parceira,matriculas_ano_anterior_proxy,True,-39.63527530613382,False
2025,01009,MATERNAL II,historical_share,oos_2025,oos,all,2.691228419441778,2024.0,CP CRECHE COMUNITÁRIA ANITA WAY,55.0,parceira,matriculas_ano_anterior_proxy,True,-52.30877158055822,False
2025,01010,BERCARIO,historical_share,oos_2025,oos,all,40.19751540995727,2024.0,CP CENTRO CULTURAL MONTESSORI - SÃO CRISTÓVÃO,75.0,parceira,matriculas_ano_anterior_proxy,True,-34.80248459004273,False
2025,01010,MATERNAL I,historical_share,oos_2025,oos,all,21.98474336357872,2024.0,CP CENTRO CULTURAL MONTESSORI - SÃO CRISTÓVÃO,116.0,parceira,matriculas_ano_anterior_proxy,True,-94.01525663642128,False
2025,01010,MATERNAL II,historical_share,oos_2025,oos,all,8.768510847094786,2024.0,CP CENTRO CULTURAL MONTESSORI - SÃO CRISTÓVÃO,102.0,parceira,matriculas_ano_anterior_proxy,True,-93.23148915290521,False
