ano,unidade,grupamento_norm,ano_matricula,nome_unidade,matriculas_ano_anterior,rede,capacity_concept
2025,0514009,BERCARIO,2024,EM MATO GROSSO,0,publica,matriculas_ano_anterior_proxy
2025,0514009,MATERNAL I,2024,EM MATO GROSSO,0,publica,matriculas_ano_anterior_proxy
2025,0514009,MATERNAL II,2024,EM MATO GROSSO,0,publica,matriculas_ano_anterior_proxy
2025,0514010,BERCARIO,2024,EM IRÃ,0,publica,matriculas_ano_anterior_proxy
2025,0514010,MATERNAL I,2024,EM IRÃ,0,publica,matriculas_ano_anterior_proxy
2025,0514010,MATERNAL II,2024,EM IRÃ,0,publica,matriculas_ano_anterior_proxy
2025,0514011,BERCARIO,2024,EM ALFREDO DE PAULA FREITAS,0,publica,matriculas_ano_anterior_proxy
2025,0514011,MATERNAL I,2024,EM ALFREDO DE PAULA FREITAS,0,publica,matriculas_ano_anterior_proxy
2025,0514011,MATERNAL II,2024,EM ALFREDO DE PAULA FREITAS,0,publica,matriculas_ano_anterior_proxy
2025,0514012,BERCARIO,2024,EM J. CARLOS,0,publica,matriculas_ano_anterior_proxy
2025,0514012,MATERNAL I,2024,EM J. CARLOS,0,publica,matriculas_ano_anterior_proxy
2025,0514012,MATERNAL II,2024,EM J. CARLOS,0,publica,matriculas_ano_anterior_proxy
2025,0514013,BERCARIO,2024,EM ADLAI STEVENSON,0,publica,matriculas_ano_anterior_proxy
2025,0514013,MATERNAL I,2024,EM ADLAI STEVENSON,0,publica,matriculas_ano_anterior_proxy
2025,0514013,MATERNAL II,2024,EM ADLAI STEVENSON,0,publica,matriculas_ano_anterior_proxy
2025,0514015,BERCARIO,2024,EM BARCELONA,0,publica,matriculas_ano_anterior_proxy
2025,0514015,MATERNAL I,2024,EM BARCELONA,0,publica,matriculas_ano_anterior_proxy
2025,0514015,MATERNAL II,2024,EM BARCELONA,0,publica,matriculas_ano_anterior_proxy
2025,0514016,BERCARIO,2024,EM PIRES E ALBUQUERQUE,0,publica,matriculas_ano_anterior_proxy
2025,0514016,MATERNAL I,2024,EM PIRES E ALBUQUERQUE,0,publica,matriculas_ano_anterior_proxy
2025,0514016,MATERNAL II,2024,EM PIRES E ALBUQUERQUE,0,publica,matriculas_ano_anterior_proxy
2025,0514017,BERCARIO,2024,EM RODOLFO GARCIA,0,publica,matriculas_ano_anterior_proxy
2025,0514017,MATERNAL I,2024,EM RODOLFO GARCIA,0,publica,matriculas_ano_anterior_proxy
2025,0514017,MATERNAL II,2024,EM RODOLFO GARCIA,0,publica,matriculas_ano_anterior_proxy
2025,0514018,BERCARIO,2024,EM RODRIGO OTÁVIO FILHO,0,publica,matriculas_ano_anterior_proxy
2025,0514018,MATERNAL I,2024,EM RODRIGO OTÁVIO FILHO,0,publica,matriculas_ano_anterior_proxy
2025,0514018,MATERNAL II,2024,EM RODRIGO OTÁVIO FILHO,0,publica,matriculas_ano_anterior_proxy
2025,0514019,BERCARIO,2024,EM ROSA BETTIATO ZÁTTERA,0,publica,matriculas_ano_anterior_proxy
2025,0514019,MATERNAL I,2024,EM ROSA BETTIATO ZÁTTERA,0,publica,matriculas_ano_anterior_proxy
2025,0514019,MATERNAL II,2024,EM ROSA BETTIATO ZÁTTERA,0,publica,matriculas_ano_anterior_proxy
2025,0514020,BERCARIO,2024,EM JOSÉ DO PATROCÍNIO,0,publica,matriculas_ano_anterior_proxy
2025,0514020,MATERNAL I,2024,EM JOSÉ DO PATROCÍNIO,0,publica,matriculas_ano_anterior_proxy
2025,0514020,MATERNAL II,2024,EM JOSÉ DO PATROCÍNIO,0,publica,matriculas_ano_anterior_proxy
2025,0514021,BERCARIO,2024,EM NUN' ÁLVARES PEREIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514021,MATERNAL I,2024,EM NUN' ÁLVARES PEREIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514021,MATERNAL II,2024,EM NUN' ÁLVARES PEREIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514022,BERCARIO,2024,EM MÁRIO PAULO DE BRITO,0,publica,matriculas_ano_anterior_proxy
2025,0514022,MATERNAL I,2024,EM MÁRIO PAULO DE BRITO,0,publica,matriculas_ano_anterior_proxy
2025,0514022,MATERNAL II,2024,EM MÁRIO PAULO DE BRITO,0,publica,matriculas_ano_anterior_proxy
2025,0514023,BERCARIO,2024,EM GASPAR VIANNA,0,publica,matriculas_ano_anterior_proxy
2025,0514023,MATERNAL I,2024,EM GASPAR VIANNA,0,publica,matriculas_ano_anterior_proxy
2025,0514023,MATERNAL II,2024,EM GASPAR VIANNA,0,publica,matriculas_ano_anterior_proxy
2025,0514024,BERCARIO,2024,EM ALMIRANTE NEWTON BRAGA DE FARIA,0,publica,matriculas_ano_anterior_proxy
2025,0514024,MATERNAL I,2024,EM ALMIRANTE NEWTON BRAGA DE FARIA,0,publica,matriculas_ano_anterior_proxy
2025,0514024,MATERNAL II,2024,EM ALMIRANTE NEWTON BRAGA DE FARIA,0,publica,matriculas_ano_anterior_proxy
2025,0514025,BERCARIO,2024,EM CONDE PEREIRA CARNEIRO,0,publica,matriculas_ano_anterior_proxy
2025,0514025,MATERNAL I,2024,EM CONDE PEREIRA CARNEIRO,0,publica,matriculas_ano_anterior_proxy
2025,0514025,MATERNAL II,2024,EM CONDE PEREIRA CARNEIRO,0,publica,matriculas_ano_anterior_proxy
2025,0514026,BERCARIO,2024,EM FRANCISCO SERTORIO PORTINHO,0,publica,matriculas_ano_anterior_proxy
2025,0514026,MATERNAL I,2024,EM FRANCISCO SERTORIO PORTINHO,0,publica,matriculas_ano_anterior_proxy
2025,0514026,MATERNAL II,2024,EM FRANCISCO SERTORIO PORTINHO,0,publica,matriculas_ano_anterior_proxy
2025,0514027,BERCARIO,2024,EM SEBASTIÃO DE LACERDA,0,publica,matriculas_ano_anterior_proxy
2025,0514027,MATERNAL I,2024,EM SEBASTIÃO DE LACERDA,0,publica,matriculas_ano_anterior_proxy
2025,0514027,MATERNAL II,2024,EM SEBASTIÃO DE LACERDA,0,publica,matriculas_ano_anterior_proxy
2025,0514028,BERCARIO,2024,EM TARSILA DO AMARAL,0,publica,matriculas_ano_anterior_proxy
2025,0514028,MATERNAL I,2024,EM TARSILA DO AMARAL,0,publica,matriculas_ano_anterior_proxy
2025,0514028,MATERNAL II,2024,EM TARSILA DO AMARAL,0,publica,matriculas_ano_anterior_proxy
2025,0514029,BERCARIO,2024,EM MALBA TAHAN,0,publica,matriculas_ano_anterior_proxy
2025,0514029,MATERNAL I,2024,EM MALBA TAHAN,0,publica,matriculas_ano_anterior_proxy
2025,0514029,MATERNAL II,2024,EM MALBA TAHAN,0,publica,matriculas_ano_anterior_proxy
2025,0514030,BERCARIO,2024,EM OLIMPIA DO COUTO,0,publica,matriculas_ano_anterior_proxy
2025,0514030,MATERNAL I,2024,EM OLIMPIA DO COUTO,0,publica,matriculas_ano_anterior_proxy
2025,0514030,MATERNAL II,2024,EM OLIMPIA DO COUTO,0,publica,matriculas_ano_anterior_proxy
2025,0514031,BERCARIO,2024,EM CLÁUDIO IGNÁCIO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514031,MATERNAL I,2024,EM CLÁUDIO IGNÁCIO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514031,MATERNAL II,2024,EM CLÁUDIO IGNÁCIO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514032,BERCARIO,2024,EM MENDES VIANA,0,publica,matriculas_ano_anterior_proxy
2025,0514032,MATERNAL I,2024,EM MENDES VIANA,0,publica,matriculas_ano_anterior_proxy
2025,0514032,MATERNAL II,2024,EM MENDES VIANA,0,publica,matriculas_ano_anterior_proxy
2025,0514033,BERCARIO,2024,EM PAULA FONSECA,0,publica,matriculas_ano_anterior_proxy
2025,0514033,MATERNAL I,2024,EM PAULA FONSECA,0,publica,matriculas_ano_anterior_proxy
2025,0514033,MATERNAL II,2024,EM PAULA FONSECA,0,publica,matriculas_ano_anterior_proxy
2025,0514035,BERCARIO,2024,EM AMAPÁ,0,publica,matriculas_ano_anterior_proxy
2025,0514035,MATERNAL I,2024,EM AMAPÁ,0,publica,matriculas_ano_anterior_proxy
2025,0514035,MATERNAL II,2024,EM AMAPÁ,0,publica,matriculas_ano_anterior_proxy
2025,0514501,BERCARIO,2024,CIEP DOM OSCAR ROMERO,0,publica,matriculas_ano_anterior_proxy
2025,0514501,MATERNAL I,2024,CIEP DOM OSCAR ROMERO,0,publica,matriculas_ano_anterior_proxy
2025,0514501,MATERNAL II,2024,CIEP DOM OSCAR ROMERO,0,publica,matriculas_ano_anterior_proxy
2025,0514601,BERCARIO,2024,CM TIO SEBASTIÃO XAVIER,0,publica,matriculas_ano_anterior_proxy
2025,0514601,MATERNAL I,2024,CM TIO SEBASTIÃO XAVIER,22,publica,matriculas_ano_anterior_proxy
2025,0514601,MATERNAL II,2024,CM TIO SEBASTIÃO XAVIER,43,publica,matriculas_ano_anterior_proxy
2025,0514602,BERCARIO,2024,CM JECIÁ DE FREITAS FERREIRA,51,publica,matriculas_ano_anterior_proxy
2025,0514602,MATERNAL I,2024,CM JECIÁ DE FREITAS FERREIRA,49,publica,matriculas_ano_anterior_proxy
2025,0514602,MATERNAL II,2024,CM JECIÁ DE FREITAS FERREIRA,0,publica,matriculas_ano_anterior_proxy
2025,0514603,BERCARIO,2024,CM AMÁLIA FERNANDEZ CONDE,0,publica,matriculas_ano_anterior_proxy
2025,0514603,MATERNAL I,2024,CM AMÁLIA FERNANDEZ CONDE,27,publica,matriculas_ano_anterior_proxy
2025,0514603,MATERNAL II,2024,CM AMÁLIA FERNANDEZ CONDE,0,publica,matriculas_ano_anterior_proxy
2025,0514604,BERCARIO,2024,CM ESTRELINHA DOURADA,0,publica,matriculas_ano_anterior_proxy
2025,0514604,MATERNAL I,2024,CM ESTRELINHA DOURADA,23,publica,matriculas_ano_anterior_proxy
2025,0514604,MATERNAL II,2024,CM ESTRELINHA DOURADA,0,publica,matriculas_ano_anterior_proxy
2025,0514605,BERCARIO,2024,CM O SONHO DE RAMON PASCUAL,44,publica,matriculas_ano_anterior_proxy
2025,0514605,MATERNAL I,2024,CM O SONHO DE RAMON PASCUAL,40,publica,matriculas_ano_anterior_proxy
2025,0514605,MATERNAL II,2024,CM O SONHO DE RAMON PASCUAL,0,publica,matriculas_ano_anterior_proxy
2025,0514606,BERCARIO,2024,CM ACALANTO,41,publica,matriculas_ano_anterior_proxy
2025,0514606,MATERNAL I,2024,CM ACALANTO,41,publica,matriculas_ano_anterior_proxy
2025,0514606,MATERNAL II,2024,CM ACALANTO,0,publica,matriculas_ano_anterior_proxy
2025,0514607,BERCARIO,2024,CM SEMENTINHA,33,publica,matriculas_ano_anterior_proxy
2025,0514607,MATERNAL I,2024,CM SEMENTINHA,29,publica,matriculas_ano_anterior_proxy
2025,0514607,MATERNAL II,2024,CM SEMENTINHA,0,publica,matriculas_ano_anterior_proxy
2025,0514608,BERCARIO,2024,CM JOSEPH BARBERA,25,publica,matriculas_ano_anterior_proxy
2025,0514608,MATERNAL I,2024,CM JOSEPH BARBERA,24,publica,matriculas_ano_anterior_proxy
2025,0514608,MATERNAL II,2024,CM JOSEPH BARBERA,0,publica,matriculas_ano_anterior_proxy
2025,0514609,BERCARIO,2024,CM PARQUE BOM MENINO,18,publica,matriculas_ano_anterior_proxy
2025,0514609,MATERNAL I,2024,CM PARQUE BOM MENINO,23,publica,matriculas_ano_anterior_proxy
2025,0514609,MATERNAL II,2024,CM PARQUE BOM MENINO,0,publica,matriculas_ano_anterior_proxy
2025,0514801,BERCARIO,2024,EDI DEPUTADO PEDRO FERNANDES,0,publica,matriculas_ano_anterior_proxy
2025,0514801,MATERNAL I,2024,EDI DEPUTADO PEDRO FERNANDES,38,publica,matriculas_ano_anterior_proxy
2025,0514801,MATERNAL II,2024,EDI DEPUTADO PEDRO FERNANDES,0,publica,matriculas_ano_anterior_proxy
2025,0514802,BERCARIO,2024,EDI LUXEMBURGO,0,publica,matriculas_ano_anterior_proxy
2025,0514802,MATERNAL I,2024,EDI LUXEMBURGO,0,publica,matriculas_ano_anterior_proxy
2025,0514802,MATERNAL II,2024,EDI LUXEMBURGO,21,publica,matriculas_ano_anterior_proxy
2025,0514803,BERCARIO,2024,EDI JOSÉ ALPOIM,0,publica,matriculas_ano_anterior_proxy
2025,0514803,MATERNAL I,2024,EDI JOSÉ ALPOIM,0,publica,matriculas_ano_anterior_proxy
2025,0514803,MATERNAL II,2024,EDI JOSÉ ALPOIM,0,publica,matriculas_ano_anterior_proxy
2025,0514804,BERCARIO,2024,EDI VICENTE DE CARVALHO,0,publica,matriculas_ano_anterior_proxy
2025,0514804,MATERNAL I,2024,EDI VICENTE DE CARVALHO,0,publica,matriculas_ano_anterior_proxy
2025,0514804,MATERNAL II,2024,EDI VICENTE DE CARVALHO,0,publica,matriculas_ano_anterior_proxy
2025,0515001,BERCARIO,2024,EM PARÁ,0,publica,matriculas_ano_anterior_proxy
2025,0515001,MATERNAL I,2024,EM PARÁ,0,publica,matriculas_ano_anterior_proxy
2025,0515001,MATERNAL II,2024,EM PARÁ,0,publica,matriculas_ano_anterior_proxy
2025,0515002,BERCARIO,2024,EM ITÁLIA,0,publica,matriculas_ano_anterior_proxy
2025,0515002,MATERNAL I,2024,EM ITÁLIA,0,publica,matriculas_ano_anterior_proxy
2025,0515002,MATERNAL II,2024,EM ITÁLIA,0,publica,matriculas_ano_anterior_proxy
2025,0515003,BERCARIO,2024,EM OLEGÁRIO MARIANO,0,publica,matriculas_ano_anterior_proxy
2025,0515003,MATERNAL I,2024,EM OLEGÁRIO MARIANO,0,publica,matriculas_ano_anterior_proxy
2025,0515003,MATERNAL II,2024,EM OLEGÁRIO MARIANO,0,publica,matriculas_ano_anterior_proxy
2025,0515004,BERCARIO,2024,EM LUÍS DE CAMÕES,0,publica,matriculas_ano_anterior_proxy
2025,0515004,MATERNAL I,2024,EM LUÍS DE CAMÕES,0,publica,matriculas_ano_anterior_proxy
2025,0515004,MATERNAL II,2024,EM LUÍS DE CAMÕES,0,publica,matriculas_ano_anterior_proxy
2025,0515005,BERCARIO,2024,EM OSWALDO ARANHA,0,publica,matriculas_ano_anterior_proxy
2025,0515005,MATERNAL I,2024,EM OSWALDO ARANHA,0,publica,matriculas_ano_anterior_proxy
2025,0515005,MATERNAL II,2024,EM OSWALDO ARANHA,0,publica,matriculas_ano_anterior_proxy
2025,0515007,BERCARIO,2024,EM FRANCISCO FRIAS DE MESQUITA,0,publica,matriculas_ano_anterior_proxy
2025,0515007,MATERNAL I,2024,EM FRANCISCO FRIAS DE MESQUITA,0,publica,matriculas_ano_anterior_proxy
2025,0515007,MATERNAL II,2024,EM FRANCISCO FRIAS DE MESQUITA,0,publica,matriculas_ano_anterior_proxy
2025,0515009,BERCARIO,2024,EM VELINDA MAURÍCIO DA FONSECA,0,publica,matriculas_ano_anterior_proxy
2025,0515009,MATERNAL I,2024,EM VELINDA MAURÍCIO DA FONSECA,0,publica,matriculas_ano_anterior_proxy
2025,0515009,MATERNAL II,2024,EM VELINDA MAURÍCIO DA FONSECA,0,publica,matriculas_ano_anterior_proxy
2025,0515010,BERCARIO,2024,EM PROFESSOR ALFREDO RUSSELL,0,publica,matriculas_ano_anterior_proxy
2025,0515010,MATERNAL I,2024,EM PROFESSOR ALFREDO RUSSELL,0,publica,matriculas_ano_anterior_proxy
2025,0515010,MATERNAL II,2024,EM PROFESSOR ALFREDO RUSSELL,0,publica,matriculas_ano_anterior_proxy
2025,0515011,BERCARIO,2024,EM EMBAIXADOR JOÃO NEVES DA FONTOURA,0,publica,matriculas_ano_anterior_proxy
2025,0515011,MATERNAL I,2024,EM EMBAIXADOR JOÃO NEVES DA FONTOURA,0,publica,matriculas_ano_anterior_proxy
2025,0515011,MATERNAL II,2024,EM EMBAIXADOR JOÃO NEVES DA FONTOURA,0,publica,matriculas_ano_anterior_proxy
2025,0515012,BERCARIO,2024,EM MÁRIO PENNA DA ROCHA,0,publica,matriculas_ano_anterior_proxy
2025,0515012,MATERNAL I,2024,EM MÁRIO PENNA DA ROCHA,0,publica,matriculas_ano_anterior_proxy
2025,0515012,MATERNAL II,2024,EM MÁRIO PENNA DA ROCHA,0,publica,matriculas_ano_anterior_proxy
2025,0515013,BERCARIO,2024,EM SILVIO ROMERO,0,publica,matriculas_ano_anterior_proxy
2025,0515013,MATERNAL I,2024,EM SILVIO ROMERO,0,publica,matriculas_ano_anterior_proxy
2025,0515013,MATERNAL II,2024,EM SILVIO ROMERO,0,publica,matriculas_ano_anterior_proxy
2025,0515014,BERCARIO,2024,EM FORNOVO,0,publica,matriculas_ano_anterior_proxy
2025,0515014,MATERNAL I,2024,EM FORNOVO,0,publica,matriculas_ano_anterior_proxy
2025,0515014,MATERNAL II,2024,EM FORNOVO,0,publica,matriculas_ano_anterior_proxy
2025,0515015,BERCARIO,2024,EM PADRE DEHON,0,publica,matriculas_ano_anterior_proxy
2025,0515015,MATERNAL I,2024,EM PADRE DEHON,0,publica,matriculas_ano_anterior_proxy
2025,0515015,MATERNAL II,2024,EM PADRE DEHON,0,publica,matriculas_ano_anterior_proxy
2025,0515016,BERCARIO,2024,EM RAJA GABAGLIA,0,publica,matriculas_ano_anterior_proxy
2025,0515016,MATERNAL I,2024,EM RAJA GABAGLIA,0,publica,matriculas_ano_anterior_proxy
2025,0515016,MATERNAL II,2024,EM RAJA GABAGLIA,0,publica,matriculas_ano_anterior_proxy
2025,0515017,BERCARIO,2024,EM MARIA DAS DORES NEGRÃO,0,publica,matriculas_ano_anterior_proxy
2025,0515017,MATERNAL I,2024,EM MARIA DAS DORES NEGRÃO,0,publica,matriculas_ano_anterior_proxy
2025,0515017,MATERNAL II,2024,EM MARIA DAS DORES NEGRÃO,0,publica,matriculas_ano_anterior_proxy
2025,0515018,BERCARIO,2024,EM VIRIATO CORRÊA,0,publica,matriculas_ano_anterior_proxy
2025,0515018,MATERNAL I,2024,EM VIRIATO CORRÊA,0,publica,matriculas_ano_anterior_proxy
2025,0515018,MATERNAL II,2024,EM VIRIATO CORRÊA,0,publica,matriculas_ano_anterior_proxy
2025,0515019,BERCARIO,2024,EM WALDEMIRO POTSCH,0,publica,matriculas_ano_anterior_proxy
2025,0515019,MATERNAL I,2024,EM WALDEMIRO POTSCH,0,publica,matriculas_ano_anterior_proxy
2025,0515019,MATERNAL II,2024,EM WALDEMIRO POTSCH,0,publica,matriculas_ano_anterior_proxy
2025,0515020,BERCARIO,2024,EM WALDEMAR FALCÃO,0,publica,matriculas_ano_anterior_proxy
2025,0515020,MATERNAL I,2024,EM WALDEMAR FALCÃO,0,publica,matriculas_ano_anterior_proxy
2025,0515020,MATERNAL II,2024,EM WALDEMAR FALCÃO,0,publica,matriculas_ano_anterior_proxy
2025,0515021,BERCARIO,2024,EM MOZART LAGO,0,publica,matriculas_ano_anterior_proxy
2025,0515021,MATERNAL I,2024,EM MOZART LAGO,0,publica,matriculas_ano_anterior_proxy
2025,0515021,MATERNAL II,2024,EM MOZART LAGO,0,publica,matriculas_ano_anterior_proxy
2025,0515022,BERCARIO,2024,EM JOSÉ EMYGDIO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515022,MATERNAL I,2024,EM JOSÉ EMYGDIO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515022,MATERNAL II,2024,EM JOSÉ EMYGDIO DE OLIVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515023,BERCARIO,2024,EM CONDE AFONSO CELSO,0,publica,matriculas_ano_anterior_proxy
2025,0515023,MATERNAL I,2024,EM CONDE AFONSO CELSO,0,publica,matriculas_ano_anterior_proxy
2025,0515023,MATERNAL II,2024,EM CONDE AFONSO CELSO,0,publica,matriculas_ano_anterior_proxy
2025,0515024,BERCARIO,2024,EM CERVANTES,0,publica,matriculas_ano_anterior_proxy
2025,0515024,MATERNAL I,2024,EM CERVANTES,0,publica,matriculas_ano_anterior_proxy
2025,0515024,MATERNAL II,2024,EM CERVANTES,0,publica,matriculas_ano_anterior_proxy
2025,0515025,BERCARIO,2024,EM FRANCISCO PALHETA,0,publica,matriculas_ano_anterior_proxy
2025,0515025,MATERNAL I,2024,EM FRANCISCO PALHETA,0,publica,matriculas_ano_anterior_proxy
2025,0515025,MATERNAL II,2024,EM FRANCISCO PALHETA,0,publica,matriculas_ano_anterior_proxy
2025,0515026,BERCARIO,2024,EM PARAGUAI,0,publica,matriculas_ano_anterior_proxy
2025,0515026,MATERNAL I,2024,EM PARAGUAI,0,publica,matriculas_ano_anterior_proxy
2025,0515026,MATERNAL II,2024,EM PARAGUAI,0,publica,matriculas_ano_anterior_proxy
2025,0515027,BERCARIO,2024,EM SANTOS DUMONT,0,publica,matriculas_ano_anterior_proxy
2025,0515027,MATERNAL I,2024,EM SANTOS DUMONT,0,publica,matriculas_ano_anterior_proxy
2025,0515027,MATERNAL II,2024,EM SANTOS DUMONT,0,publica,matriculas_ano_anterior_proxy
2025,0515028,BERCARIO,2024,EM EVANGELINA DUARTE BATISTA,0,publica,matriculas_ano_anterior_proxy
2025,0515028,MATERNAL I,2024,EM EVANGELINA DUARTE BATISTA,0,publica,matriculas_ano_anterior_proxy
2025,0515028,MATERNAL II,2024,EM EVANGELINA DUARTE BATISTA,0,publica,matriculas_ano_anterior_proxy
2025,0515029,BERCARIO,2024,EM PROFESSOR CARNEIRO FELIPE,0,publica,matriculas_ano_anterior_proxy
2025,0515029,MATERNAL I,2024,EM PROFESSOR CARNEIRO FELIPE,0,publica,matriculas_ano_anterior_proxy
2025,0515029,MATERNAL II,2024,EM PROFESSOR CARNEIRO FELIPE,0,publica,matriculas_ano_anterior_proxy
2025,0515030,BERCARIO,2024,EM IRINEU MARINHO,0,publica,matriculas_ano_anterior_proxy
2025,0515030,MATERNAL I,2024,EM IRINEU MARINHO,0,publica,matriculas_ano_anterior_proxy
2025,0515030,MATERNAL II,2024,EM IRINEU MARINHO,0,publica,matriculas_ano_anterior_proxy
2025,0515032,BERCARIO,2024,EM LEONOR POSADA,0,publica,matriculas_ano_anterior_proxy
2025,0515032,MATERNAL I,2024,EM LEONOR POSADA,0,publica,matriculas_ano_anterior_proxy
2025,0515032,MATERNAL II,2024,EM LEONOR POSADA,0,publica,matriculas_ano_anterior_proxy
2025,0515033,BERCARIO,2024,EM OSWALDO GOELDI,0,publica,matriculas_ano_anterior_proxy
2025,0515033,MATERNAL I,2024,EM OSWALDO GOELDI,0,publica,matriculas_ano_anterior_proxy
2025,0515033,MATERNAL II,2024,EM OSWALDO GOELDI,0,publica,matriculas_ano_anterior_proxy
2025,0515034,BERCARIO,2024,EM BARÃO DE ITARARÉ,0,publica,matriculas_ano_anterior_proxy
2025,0515034,MATERNAL I,2024,EM BARÃO DE ITARARÉ,0,publica,matriculas_ano_anterior_proxy
2025,0515034,MATERNAL II,2024,EM BARÃO DE ITARARÉ,0,publica,matriculas_ano_anterior_proxy
2025,0515035,BERCARIO,2024,EM BARÃO DO AMPARO,0,publica,matriculas_ano_anterior_proxy
2025,0515035,MATERNAL I,2024,EM BARÃO DO AMPARO,0,publica,matriculas_ano_anterior_proxy
2025,0515035,MATERNAL II,2024,EM BARÃO DO AMPARO,0,publica,matriculas_ano_anterior_proxy
2025,0515037,BERCARIO,2024,EM HAITI,0,publica,matriculas_ano_anterior_proxy
2025,0515037,MATERNAL I,2024,EM HAITI,0,publica,matriculas_ano_anterior_proxy
2025,0515037,MATERNAL II,2024,EM HAITI,0,publica,matriculas_ano_anterior_proxy
2025,0515038,BERCARIO,2024,EM FRANÇA,0,publica,matriculas_ano_anterior_proxy
2025,0515038,MATERNAL I,2024,EM FRANÇA,0,publica,matriculas_ano_anterior_proxy
2025,0515038,MATERNAL II,2024,EM FRANÇA,0,publica,matriculas_ano_anterior_proxy
2025,0515039,BERCARIO,2024,EM QUINTINO BOCAIUVA,0,publica,matriculas_ano_anterior_proxy
2025,0515039,MATERNAL I,2024,EM QUINTINO BOCAIUVA,0,publica,matriculas_ano_anterior_proxy
2025,0515039,MATERNAL II,2024,EM QUINTINO BOCAIUVA,0,publica,matriculas_ano_anterior_proxy
2025,0515040,BERCARIO,2024,EM PROFESSOR SOUZA DA SILVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515040,MATERNAL I,2024,EM PROFESSOR SOUZA DA SILVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515040,MATERNAL II,2024,EM PROFESSOR SOUZA DA SILVEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515041,BERCARIO,2024,EM OSWALDO TEIXEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515041,MATERNAL I,2024,EM OSWALDO TEIXEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515041,MATERNAL II,2024,EM OSWALDO TEIXEIRA,0,publica,matriculas_ano_anterior_proxy
2025,0515042,BERCARIO,2024,EE MAURÍCIO DE MEDEIROS,0,publica,matriculas_ano_anterior_proxy
2025,0515042,MATERNAL I,2024,EE MAURÍCIO DE MEDEIROS,0,publica,matriculas_ano_anterior_proxy
2025,0515042,MATERNAL II,2024,EE MAURÍCIO DE MEDEIROS,0,publica,matriculas_ano_anterior_proxy
2025,0515043,BERCARIO,2024,EM PREFEITO FILADELFO AZEVEDO,0,publica,matriculas_ano_anterior_proxy
2025,0515043,MATERNAL I,2024,EM PREFEITO FILADELFO AZEVEDO,0,publica,matriculas_ano_anterior_proxy
2025,0515043,MATERNAL II,2024,EM PREFEITO FILADELFO AZEVEDO,0,publica,matriculas_ano_anterior_proxy
2025,0515044,BERCARIO,2024,EM ESPIRITO SANTO,0,publica,matriculas_ano_anterior_proxy
2025,0515044,MATERNAL I,2024,EM ESPIRITO SANTO,0,publica,matriculas_ano_anterior_proxy
2025,0515044,MATERNAL II,2024,EM ESPIRITO SANTO,0,publica,matriculas_ano_anterior_proxy
2025,0515045,BERCARIO,2024,EM JAIME COSTA,0,publica,matriculas_ano_anterior_proxy
2025,0515045,MATERNAL I,2024,EM JAIME COSTA,0,publica,matriculas_ano_anterior_proxy
2025,0515045,MATERNAL II,2024,EM JAIME COSTA,0,publica,matriculas_ano_anterior_proxy
2025,0515046,BERCARIO,2024,EM ADELMAR TAVARES,0,publica,matriculas_ano_anterior_proxy
2025,0515046,MATERNAL I,2024,EM ADELMAR TAVARES,0,publica,matriculas_ano_anterior_proxy
2025,0515046,MATERNAL II,2024,EM ADELMAR TAVARES,0,publica,matriculas_ano_anterior_proxy
2025,0515047,BERCARIO,2024,EM FREI LEOPOLDO,0,publica,matriculas_ano_anterior_proxy
2025,0515047,MATERNAL I,2024,EM FREI LEOPOLDO,0,publica,matriculas_ano_anterior_proxy
2025,0515047,MATERNAL II,2024,EM FREI LEOPOLDO,0,publica,matriculas_ano_anterior_proxy
2025,0515048,BERCARIO,2024,EM ROSTHAM PEDRO DE FARIAS,0,publica,matriculas_ano_anterior_proxy
2025,0515048,MATERNAL I,2024,EM ROSTHAM PEDRO DE FARIAS,0,publica,matriculas_ano_anterior_proxy
2025,0515048,MATERNAL II,2024,EM ROSTHAM PEDRO DE FARIAS,0,publica,matriculas_ano_anterior_proxy
2025,0515049,BERCARIO,2024,EM CINCO DE JULHO,0,publica,matriculas_ano_anterior_proxy
2025,0515049,MATERNAL I,2024,EM CINCO DE JULHO,0,publica,matriculas_ano_anterior_proxy
2025,0515049,MATERNAL II,2024,EM CINCO DE JULHO,0,publica,matriculas_ano_anterior_proxy
2025,0515050,BERCARIO,2024,EM PARANÁ,0,publica,matriculas_ano_anterior_proxy
2025,0515050,MATERNAL I,2024,EM PARANÁ,0,publica,matriculas_ano_anterior_proxy
