ano,territorio,grupamento_modelo,inscritos,universo_elegivel_proxy,tendencia,tend_bercario,tend_maternal_i,tend_maternal_ii
2022,RIACHUELO,Maternal II,6,102.0,1,0,0,1
2022,RIBEIRA,Bercario,0,52.0,1,1,0,0
2022,RIBEIRA,Maternal I,2,25.0,1,0,1,0
2022,RIBEIRA,Maternal II,2,28.0,1,0,0,1
2022,RICARDO ALBUQUERQUE,Bercario,91,621.0,1,1,0,0
2022,RICARDO ALBUQUERQUE,Maternal I,110,330.0,1,0,1,0
2022,RICARDO ALBUQUERQUE,Maternal II,125,370.0,1,0,0,1
2022,RIO COMPRIDO,Bercario,226,800.0,1,1,0,0
2022,RIO COMPRIDO,Maternal I,128,495.0,1,0,1,0
2022,RIO COMPRIDO,Maternal II,68,510.0,1,0,0,1
2022,ROCHA,Bercario,78,314.0,1,1,0,0
2022,ROCHA,Maternal I,41,141.0,1,0,1,0
2022,ROCHA,Maternal II,19,146.0,1,0,0,1
2022,ROCHA MIRANDA,Bercario,101,866.0,1,1,0,0
2022,ROCHA MIRANDA,Maternal I,89,452.0,1,0,1,0
2022,ROCHA MIRANDA,Maternal II,123,548.0,1,0,0,1
2022,ROCINHA,Bercario,110,1528.0,1,1,0,0
2022,ROCINHA,Maternal I,49,880.0,1,0,1,0
2022,ROCINHA,Maternal II,62,950.0,1,0,0,1
2022,SAMPAIO,Bercario,71,246.0,1,1,0,0
2022,SAMPAIO,Maternal I,31,139.0,1,0,1,0
2022,SAMPAIO,Maternal II,32,163.0,1,0,0,1
2022,SANTA CRUZ,Bercario,948,6902.0,1,1,0,0
2022,SANTA CRUZ,Maternal I,992,3737.0,1,0,1,0
2022,SANTA CRUZ,Maternal II,568,3816.0,1,0,0,1
2022,SANTA TERESA,Bercario,176,755.0,1,1,0,0
2022,SANTA TERESA,Maternal I,134,399.0,1,0,1,0
2022,SANTA TERESA,Maternal II,84,438.0,1,0,0,1
2022,SANTISSIMO,Bercario,287,1379.0,1,1,0,0
2022,SANTISSIMO,Maternal I,263,717.0,1,0,1,0
2022,SANTISSIMO,Maternal II,203,761.0,1,0,0,1
2022,SANTO CRISTO,Bercario,87,347.0,1,1,0,0
2022,SANTO CRISTO,Maternal I,52,204.0,1,0,1,0
2022,SANTO CRISTO,Maternal II,40,215.0,1,0,0,1
2022,SAO CONRADO,Bercario,9,154.0,1,1,0,0
2022,SAO CONRADO,Maternal I,1,110.0,1,0,1,0
2022,SAO CONRADO,Maternal II,2,98.0,1,0,0,1
2022,SAO CRISTOVAO,Bercario,213,945.0,1,1,0,0
2022,SAO CRISTOVAO,Maternal I,199,557.0,1,0,1,0
2022,SAO CRISTOVAO,Maternal II,107,581.0,1,0,0,1
2022,SAO FRANCISCO XAVIER,Bercario,22,115.0,1,1,0,0
2022,SAO FRANCISCO XAVIER,Maternal I,6,63.0,1,0,1,0
2022,SAO FRANCISCO XAVIER,Maternal II,6,63.0,1,0,0,1
2022,SAUDE,Bercario,7,69.0,1,1,0,0
2022,SAUDE,Maternal I,7,51.0,1,0,1,0
2022,SAUDE,Maternal II,4,41.0,1,0,0,1
2022,SENADOR CAMARA,Bercario,353,2511.0,1,1,0,0
2022,SENADOR CAMARA,Maternal I,408,1193.0,1,0,1,0
2022,SENADOR CAMARA,Maternal II,352,1396.0,1,0,0,1
2022,SENADOR VASCONCELOS,Bercario,129,681.0,1,1,0,0
2022,SENADOR VASCONCELOS,Maternal I,121,306.0,1,0,1,0
2022,SENADOR VASCONCELOS,Maternal II,91,387.0,1,0,0,1
2022,SEPETIBA,Bercario,244,1546.0,1,1,0,0
2022,SEPETIBA,Maternal I,189,802.0,1,0,1,0
2022,SEPETIBA,Maternal II,121,833.0,1,0,0,1
2022,TANQUE,Bercario,142,920.0,1,1,0,0
2022,TANQUE,Maternal I,180,471.0,1,0,1,0
2022,TANQUE,Maternal II,130,580.0,1,0,0,1
2022,TAQUARA,Bercario,338,2780.0,1,1,0,0
2022,TAQUARA,Maternal I,384,1567.0,1,0,1,0
2022,TAQUARA,Maternal II,218,1544.0,1,0,0,1
2022,TAUA,Bercario,90,478.0,1,1,0,0
2022,TAUA,Maternal I,52,236.0,1,0,1,0
2022,TAUA,Maternal II,38,227.0,1,0,0,1
2022,TIJUCA,Bercario,306,2116.0,1,1,0,0
2022,TIJUCA,Maternal I,118,1311.0,1,0,1,0
2022,TIJUCA,Maternal II,90,1384.0,1,0,0,1
2022,TODOS OS SANTOS,Bercario,16,290.0,1,1,0,0
2022,TODOS OS SANTOS,Maternal I,13,137.0,1,0,1,0
2022,TODOS OS SANTOS,Maternal II,7,165.0,1,0,0,1
2022,TOMAS COELHO,Bercario,86,512.0,1,1,0,0
2022,TOMAS COELHO,Maternal I,90,235.0,1,0,1,0
2022,TOMAS COELHO,Maternal II,60,254.0,1,0,0,1
2022,TURIACU,Bercario,55,317.0,1,1,0,0
2022,TURIACU,Maternal I,54,149.0,1,0,1,0
2022,TURIACU,Maternal II,40,192.0,1,0,0,1
2022,URCA,Bercario,1,105.0,1,1,0,0
2022,URCA,Maternal I,2,43.0,1,0,1,0
2022,URCA,Maternal II,14,68.0,1,0,0,1
2022,VARGEM GRANDE,Bercario,41,566.0,1,1,0,0
2022,VARGEM GRANDE,Maternal I,80,288.0,1,0,1,0
2022,VARGEM GRANDE,Maternal II,31,321.0,1,0,0,1
2022,VARGEM PEQUENA,Bercario,67,817.0,1,1,0,0
2022,VARGEM PEQUENA,Maternal I,78,384.0,1,0,1,0
2022,VARGEM PEQUENA,Maternal II,46,425.0,1,0,0,1
2022,VASCO GAMA,Bercario,13,144.0,1,1,0,0
2022,VASCO GAMA,Maternal I,8,38.0,1,0,1,0
2022,VASCO GAMA,Maternal II,9,79.0,1,0,0,1
2022,VAZ LOBO,Bercario,88,387.0,1,1,0,0
2022,VAZ LOBO,Maternal I,55,207.0,1,0,1,0
2022,VAZ LOBO,Maternal II,47,213.0,1,0,0,1
2022,VICENTE CARVALHO,Bercario,93,461.0,1,1,0,0
2022,VICENTE CARVALHO,Maternal I,87,303.0,1,0,1,0
2022,VICENTE CARVALHO,Maternal II,72,324.0,1,0,0,1
2022,VIDIGAL,Bercario,108,343.0,1,1,0,0
2022,VIDIGAL,Maternal I,43,202.0,1,0,1,0
2022,VIDIGAL,Maternal II,35,236.0,1,0,0,1
2022,VIGARIO GERAL,Bercario,101,773.0,1,1,0,0
2022,VIGARIO GERAL,Maternal I,87,367.0,1,0,1,0
2022,VIGARIO GERAL,Maternal II,79,409.0,1,0,0,1
2022,VILA ISABEL,Bercario,213,1130.0,1,1,0,0
2022,VILA ISABEL,Maternal I,52,559.0,1,0,1,0
2022,VILA ISABEL,Maternal II,48,665.0,1,0,0,1
2022,VILA KENNEDY,Bercario,0,334.0,1,1,0,0
2022,VILA KENNEDY,Maternal I,0,222.0,1,0,1,0
2022,VILA KENNEDY,Maternal II,1,309.0,1,0,0,1
2022,VILA KOSMOS,Bercario,30,249.0,1,1,0,0
2022,VILA KOSMOS,Maternal I,47,101.0,1,0,1,0
2022,VILA KOSMOS,Maternal II,40,168.0,1,0,0,1
2022,VILA MILITAR,Bercario,11,301.0,1,1,0,0
2022,VILA MILITAR,Maternal I,16,107.0,1,0,1,0
2022,VILA MILITAR,Maternal II,16,172.0,1,0,0,1
2022,VILA PENHA,Bercario,29,423.0,1,1,0,0
2022,VILA PENHA,Maternal I,40,317.0,1,0,1,0
2022,VILA PENHA,Maternal II,28,247.0,1,0,0,1
2022,VILA VALQUEIRE,Bercario,34,565.0,1,1,0,0
2022,VILA VALQUEIRE,Maternal I,82,327.0,1,0,1,0
2022,VILA VALQUEIRE,Maternal II,61,385.0,1,0,0,1
2022,VISTA ALEGRE,Bercario,14,142.0,1,1,0,0
2022,VISTA ALEGRE,Maternal I,23,120.0,1,0,1,0
2022,VISTA ALEGRE,Maternal II,19,91.0,1,0,0,1
2022,ZUMBI,Bercario,1,39.0,1,1,0,0
2022,ZUMBI,Maternal I,0,15.0,1,0,1,0
2022,ZUMBI,Maternal II,0,19.0,1,0,0,1
2023,ABOLICAO,Bercario,12,170.0,2,2,0,0
2023,ABOLICAO,Maternal I,7,80.0,2,0,2,0
2023,ABOLICAO,Maternal II,8,113.0,2,0,0,2
2023,ACARI,Bercario,221,805.0,2,2,0,0
2023,ACARI,Maternal I,163,407.0,2,0,2,0
2023,ACARI,Maternal II,75,410.0,2,0,0,2
2023,AGUA SANTA,Bercario,3,129.0,2,2,0,0
2023,AGUA SANTA,Maternal I,15,69.0,2,0,2,0
2023,AGUA SANTA,Maternal II,10,79.0,2,0,0,2
2023,ALTO BOA VISTA,Bercario,38,172.0,2,2,0,0
2023,ALTO BOA VISTA,Maternal I,12,92.0,2,0,2,0
2023,ALTO BOA VISTA,Maternal II,13,104.0,2,0,0,2
2023,ANCHIETA,Bercario,218,1440.0,2,2,0,0
2023,ANCHIETA,Maternal I,175,826.0,2,0,2,0
2023,ANCHIETA,Maternal II,133,943.0,2,0,0,2
2023,ANDARAI,Bercario,66,508.0,2,2,0,0
2023,ANDARAI,Maternal I,24,296.0,2,0,2,0
2023,ANDARAI,Maternal II,17,280.0,2,0,0,2
2023,ANIL,Bercario,310,826.0,2,2,0,0
2023,ANIL,Maternal I,375,444.0,2,0,2,0
2023,ANIL,Maternal II,359,420.0,2,0,0,2
2023,ARGENTINO,Bercario,0,0.0,2,2,0,0
2023,ARGENTINO,Maternal I,0,0.0,2,0,2,0
2023,ARGENTINO,Maternal II,0,0.0,2,0,0,2
2023,BANCARIOS,Bercario,56,325.0,2,2,0,0
2023,BANCARIOS,Maternal I,36,159.0,2,0,2,0
2023,BANCARIOS,Maternal II,31,146.0,2,0,0,2
2023,BANGU,Bercario,1009,5030.0,2,2,0,0
2023,BANGU,Maternal I,840,2676.0,2,0,2,0
2023,BANGU,Maternal II,539,2744.0,2,0,0,2
2023,BARRA GUARATIBA,Bercario,3,128.0,2,2,0,0
2023,BARRA GUARATIBA,Maternal I,2,79.0,2,0,2,0
2023,BARRA GUARATIBA,Maternal II,3,58.0,2,0,0,2
2023,BARRA OLIMPICA,Bercario,0,0.0,2,2,0,0
2023,BARRA OLIMPICA,Maternal I,0,0.0,2,0,2,0
2023,BARRA OLIMPICA,Maternal II,0,0.0,2,0,0,2
2023,BARRA TIJUCA,Bercario,57,2406.0,2,2,0,0
2023,BARRA TIJUCA,Maternal I,49,1229.0,2,0,2,0
2023,BARRA TIJUCA,Maternal II,36,1343.0,2,0,0,2
2023,BARROS FILHO,Bercario,71,411.0,2,2,0,0
2023,BARROS FILHO,Maternal I,67,253.0,2,0,2,0
2023,BARROS FILHO,Maternal II,48,235.0,2,0,0,2
2023,BENFICA,Bercario,224,694.0,2,2,0,0
2023,BENFICA,Maternal I,165,426.0,2,0,2,0
2023,BENFICA,Maternal II,138,542.0,2,0,0,2
2023,BENTO RIBEIRO,Bercario,43,651.0,2,2,0,0
2023,BENTO RIBEIRO,Maternal I,64,414.0,2,0,2,0
2023,BENTO RIBEIRO,Maternal II,72,417.0,2,0,0,2
2023,BONSUCESSO,Bercario,227,1326.0,2,2,0,0
2023,BONSUCESSO,Maternal I,165,796.0,2,0,2,0
2023,BONSUCESSO,Maternal II,88,885.0,2,0,0,2
2023,BOTAFOGO,Bercario,38,1138.0,2,2,0,0
2023,BOTAFOGO,Maternal I,36,584.0,2,0,2,0
2023,BOTAFOGO,Maternal II,25,663.0,2,0,0,2
2023,BRAS PINA,Bercario,34,869.0,2,2,0,0
2023,BRAS PINA,Maternal I,43,459.0,2,0,2,0
2023,BRAS PINA,Maternal II,24,476.0,2,0,0,2
2023,CACHAMBI,Bercario,19,622.0,2,2,0,0
2023,CACHAMBI,Maternal I,27,330.0,2,0,2,0
2023,CACHAMBI,Maternal II,11,341.0,2,0,0,2
2023,CACUIA,Bercario,17,172.0,2,2,0,0
2023,CACUIA,Maternal I,12,107.0,2,0,2,0
2023,CACUIA,Maternal II,18,95.0,2,0,0,2
2023,CAJU,Bercario,178,668.0,2,2,0,0
2023,CAJU,Maternal I,122,347.0,2,0,2,0
2023,CAJU,Maternal II,85,391.0,2,0,0,2
2023,CAMORIM,Bercario,114,208.0,2,2,0,0
2023,CAMORIM,Maternal I,88,89.0,2,0,2,0
2023,CAMORIM,Maternal II,50,134.0,2,0,0,2
2023,CAMPINHO,Bercario,20,213.0,2,2,0,0
2023,CAMPINHO,Maternal I,15,144.0,2,0,2,0
2023,CAMPINHO,Maternal II,39,171.0,2,0,0,2
2023,CAMPO AFONSOS,Bercario,1,60.0,2,2,0,0
2023,CAMPO AFONSOS,Maternal I,3,30.0,2,0,2,0
2023,CAMPO AFONSOS,Maternal II,2,18.0,2,0,0,2
2023,CAMPO GRANDE,Bercario,1375,8055.0,2,2,0,0
2023,CAMPO GRANDE,Maternal I,1279,4561.0,2,0,2,0
2023,CAMPO GRANDE,Maternal II,891,4851.0,2,0,0,2
2023,CASCADURA,Bercario,108,598.0,2,2,0,0
2023,CASCADURA,Maternal I,81,329.0,2,0,2,0
2023,CASCADURA,Maternal II,75,378.0,2,0,0,2
2023,CATETE,Bercario,40,334.0,2,2,0,0
2023,CATETE,Maternal I,22,175.0,2,0,2,0
2023,CATETE,Maternal II,10,184.0,2,0,0,2
2023,CATUMBI,Bercario,128,329.0,2,2,0,0
2023,CATUMBI,Maternal I,63,171.0,2,0,2,0
2023,CATUMBI,Maternal II,33,210.0,2,0,0,2
2023,CAVALCANTE,Bercario,91,320.0,2,2,0,0
2023,CAVALCANTE,Maternal I,47,192.0,2,0,2,0
2023,CAVALCANTE,Maternal II,39,194.0,2,0,0,2
2023,CENTRO,Bercario,126,494.0,2,2,0,0
2023,CENTRO,Maternal I,95,271.0,2,0,2,0
2023,CENTRO,Maternal II,78,325.0,2,0,0,2
2023,CIDADE DEUS,Bercario,227,1244.0,2,2,0,0
2023,CIDADE DEUS,Maternal I,382,762.0,2,0,2,0
2023,CIDADE DEUS,Maternal II,154,720.0,2,0,0,2
2023,CIDADE NOVA,Bercario,28,106.0,2,2,0,0
2023,CIDADE NOVA,Maternal I,28,53.0,2,0,2,0
2023,CIDADE NOVA,Maternal II,8,73.0,2,0,0,2
2023,CIDADE UNIVERSITARIA,Bercario,0,25.0,2,2,0,0
2023,CIDADE UNIVERSITARIA,Maternal I,0,10.0,2,0,2,0
2023,CIDADE UNIVERSITARIA,Maternal II,2,26.0,2,0,0,2
2023,COCOTA,Bercario,18,122.0,2,2,0,0
2023,COCOTA,Maternal I,4,73.0,2,0,2,0
2023,COCOTA,Maternal II,7,77.0,2,0,0,2
2023,COELHO NETO,Bercario,154,586.0,2,2,0,0
2023,COELHO NETO,Maternal I,133,315.0,2,0,2,0
2023,COELHO NETO,Maternal II,84,382.0,2,0,0,2
2023,COLEGIO,Bercario,88,704.0,2,2,0,0
2023,COLEGIO,Maternal I,39,346.0,2,0,2,0
2023,COLEGIO,Maternal II,102,351.0,2,0,0,2
2023,COMPLEXO ALEMAO,Bercario,0,445.0,2,2,0,0
2023,COMPLEXO ALEMAO,Maternal I,1,151.0,2,0,2,0
2023,COMPLEXO ALEMAO,Maternal II,1,427.0,2,0,0,2
2023,COMPLEXO MARE,Bercario,447,2417.0,2,2,0,0
2023,COMPLEXO MARE,Maternal I,334,1185.0,2,0,2,0
2023,COMPLEXO MARE,Maternal II,229,1259.0,2,0,0,2
2023,COPACABANA,Bercario,214,1739.0,2,2,0,0
2023,COPACABANA,Maternal I,90,872.0,2,0,2,0
2023,COPACABANA,Maternal II,61,1059.0,2,0,0,2
2023,CORDOVIL,Bercario,93,791.0,2,2,0,0
2023,CORDOVIL,Maternal I,42,424.0,2,0,2,0
2023,CORDOVIL,Maternal II,57,424.0,2,0,0,2
2023,COSME VELHO,Bercario,32,139.0,2,2,0,0
2023,COSME VELHO,Maternal I,3,92.0,2,0,2,0
2023,COSME VELHO,Maternal II,1,67.0,2,0,0,2
2023,COSMOS,Bercario,346,2213.0,2,2,0,0
2023,COSMOS,Maternal I,337,1173.0,2,0,2,0
2023,COSMOS,Maternal II,204,1091.0,2,0,0,2
2023,COSTA BARROS,Bercario,349,1078.0,2,2,0,0
2023,COSTA BARROS,Maternal I,229,650.0,2,0,2,0
2023,COSTA BARROS,Maternal II,174,552.0,2,0,0,2
2023,CURICICA,Bercario,235,1337.0,2,2,0,0
2023,CURICICA,Maternal I,188,682.0,2,0,2,0
2023,CURICICA,Maternal II,194,899.0,2,0,0,2
2023,DEL CASTILHO,Bercario,109,503.0,2,2,0,0
2023,DEL CASTILHO,Maternal I,39,241.0,2,0,2,0
2023,DEL CASTILHO,Maternal II,20,303.0,2,0,0,2
2023,DEODORO,Bercario,75,289.0,2,2,0,0
2023,DEODORO,Maternal I,59,135.0,2,0,2,0
2023,DEODORO,Maternal II,61,136.0,2,0,0,2
2023,ENCANTADO,Bercario,15,187.0,2,2,0,0
2023,ENCANTADO,Maternal I,22,108.0,2,0,2,0
2023,ENCANTADO,Maternal II,20,109.0,2,0,0,2
2023,ENGENHEIRO LEAL,Bercario,9,127.0,2,2,0,0
2023,ENGENHEIRO LEAL,Maternal I,11,75.0,2,0,2,0
2023,ENGENHEIRO LEAL,Maternal II,27,71.0,2,0,0,2
2023,ENGENHO DENTRO,Bercario,58,817.0,2,2,0,0
2023,ENGENHO DENTRO,Maternal I,75,494.0,2,0,2,0
2023,ENGENHO DENTRO,Maternal II,48,515.0,2,0,0,2
2023,ENGENHO NOVO,Bercario,205,864.0,2,2,0,0
2023,ENGENHO NOVO,Maternal I,69,464.0,2,0,2,0
2023,ENGENHO NOVO,Maternal II,44,510.0,2,0,0,2
2023,ENGENHO RAINHA,Bercario,79,525.0,2,2,0,0
2023,ENGENHO RAINHA,Maternal I,53,267.0,2,0,2,0
2023,ENGENHO RAINHA,Maternal II,20,284.0,2,0,0,2
2023,ESTACIO,Bercario,135,375.0,2,2,0,0
2023,ESTACIO,Maternal I,83,206.0,2,0,2,0
2023,ESTACIO,Maternal II,34,233.0,2,0,0,2
2023,FLAMENGO,Bercario,35,560.0,2,2,0,0
2023,FLAMENGO,Maternal I,23,279.0,2,0,2,0
2023,FLAMENGO,Maternal II,13,366.0,2,0,0,2
2023,FREGUESIA ILHA,Bercario,76,410.0,2,2,0,0
2023,FREGUESIA ILHA,Maternal I,53,191.0,2,0,2,0
2023,FREGUESIA ILHA,Maternal II,28,191.0,2,0,0,2
2023,FREGUESIA JPA,Bercario,81,1245.0,2,2,0,0
2023,FREGUESIA JPA,Maternal I,98,708.0,2,0,2,0
2023,FREGUESIA JPA,Maternal II,23,730.0,2,0,0,2
2023,GALEAO,Bercario,122,712.0,2,2,0,0
2023,GALEAO,Maternal I,102,350.0,2,0,2,0
2023,GALEAO,Maternal II,88,332.0,2,0,0,2
2023,GAMBOA,Bercario,44,282.0,2,2,0,0
2023,GAMBOA,Maternal I,34,154.0,2,0,2,0
2023,GAMBOA,Maternal II,36,154.0,2,0,0,2
2023,GARDENIA AZUL,Bercario,229,990.0,2,2,0,0
2023,GARDENIA AZUL,Maternal I,178,561.0,2,0,2,0
2023,GARDENIA AZUL,Maternal II,95,554.0,2,0,0,2
2023,GAVEA,Bercario,105,338.0,2,2,0,0
2023,GAVEA,Maternal I,46,147.0,2,0,2,0
2023,GAVEA,Maternal II,36,187.0,2,0,0,2
2023,GERICINO,Bercario,0,12.0,2,2,0,0
2023,GERICINO,Maternal I,0,1.0,2,0,2,0
2023,GERICINO,Maternal II,0,3.0,2,0,0,2
2023,GLORIA,Bercario,29,113.0,2,2,0,0
2023,GLORIA,Maternal I,28,78.0,2,0,2,0
2023,GLORIA,Maternal II,13,141.0,2,0,0,2
2023,GRAJAU,Bercario,83,465.0,2,2,0,0
2023,GRAJAU,Maternal I,28,252.0,2,0,2,0
2023,GRAJAU,Maternal II,17,313.0,2,0,0,2
2023,GRUMARI,Bercario,0,7.0,2,2,0,0
2023,GRUMARI,Maternal I,0,5.0,2,0,2,0
2023,GRUMARI,Maternal II,0,3.0,2,0,0,2
2023,GUADALUPE,Bercario,99,982.0,2,2,0,0
2023,GUADALUPE,Maternal I,127,522.0,2,0,2,0
2023,GUADALUPE,Maternal II,114,599.0,2,0,0,2
2023,GUARATIBA,Bercario,518,3693.0,2,2,0,0
2023,GUARATIBA,Maternal I,451,1934.0,2,0,2,0
2023,GUARATIBA,Maternal II,378,1851.0,2,0,0,2
2023,HIGIENOPOLIS,Bercario,11,216.0,2,2,0,0
2023,HIGIENOPOLIS,Maternal I,9,118.0,2,0,2,0
2023,HIGIENOPOLIS,Maternal II,6,135.0,2,0,0,2
2023,HONORIO GURGEL,Bercario,79,453.0,2,2,0,0
2023,HONORIO GURGEL,Maternal I,59,255.0,2,0,2,0
2023,HONORIO GURGEL,Maternal II,46,281.0,2,0,0,2
2023,HUMAITA,Bercario,4,160.0,2,2,0,0
2023,HUMAITA,Maternal I,2,96.0,2,0,2,0
2023,HUMAITA,Maternal II,3,127.0,2,0,0,2
2023,ILHA GUARATIBA,Bercario,2,0.0,2,2,0,0
2023,ILHA GUARATIBA,Maternal I,0,0.0,2,0,2,0
2023,ILHA GUARATIBA,Maternal II,0,0.0,2,0,0,2
2023,INHAUMA,Bercario,268,1313.0,2,2,0,0
2023,INHAUMA,Maternal I,152,850.0,2,0,2,0
2023,INHAUMA,Maternal II,101,778.0,2,0,0,2
2023,INHOAIBA,Bercario,344,1755.0,2,2,0,0
2023,INHOAIBA,Maternal I,283,920.0,2,0,2,0
2023,INHOAIBA,Maternal II,173,929.0,2,0,0,2
2023,IPANEMA,Bercario,8,537.0,2,2,0,0
2023,IPANEMA,Maternal I,0,254.0,2,0,2,0
2023,IPANEMA,Maternal II,5,275.0,2,0,0,2
2023,IRAJA,Bercario,175,1676.0,2,2,0,0
2023,IRAJA,Maternal I,107,847.0,2,0,2,0
2023,IRAJA,Maternal II,91,923.0,2,0,0,2
2023,ITANHANGA,Bercario,199,1483.0,2,2,0,0
2023,ITANHANGA,Maternal I,271,709.0,2,0,2,0
2023,ITANHANGA,Maternal II,303,763.0,2,0,0,2
2023,JABOUR,Bercario,0,1.0,2,2,0,0
2023,JABOUR,Maternal I,0,0.0,2,0,2,0
2023,JABOUR,Maternal II,0,0.0,2,0,0,2
2023,JACARE,Bercario,193,604.0,2,2,0,0
2023,JACARE,Maternal I,84,332.0,2,0,2,0
2023,JACARE,Maternal II,72,249.0,2,0,0,2
2023,JACAREPAGUA,Bercario,518,4503.0,2,2,0,0
2023,JACAREPAGUA,Maternal I,492,2413.0,2,0,2,0
2023,JACAREPAGUA,Maternal II,396,2241.0,2,0,0,2
2023,JACAREZINHO,Bercario,25,365.0,2,2,0,0
2023,JACAREZINHO,Maternal I,9,205.0,2,0,2,0
2023,JACAREZINHO,Maternal II,4,277.0,2,0,0,2
2023,JARDIM AMERICA,Bercario,96,595.0,2,2,0,0
2023,JARDIM AMERICA,Maternal I,87,353.0,2,0,2,0
2023,JARDIM AMERICA,Maternal II,38,384.0,2,0,0,2
2023,JARDIM BOTANICO,Bercario,2,230.0,2,2,0,0
2023,JARDIM BOTANICO,Maternal I,0,122.0,2,0,2,0
2023,JARDIM BOTANICO,Maternal II,0,140.0,2,0,0,2
2023,JARDIM CARIOCA,Bercario,42,428.0,2,2,0,0
2023,JARDIM CARIOCA,Maternal I,31,237.0,2,0,2,0
2023,JARDIM CARIOCA,Maternal II,17,226.0,2,0,0,2
2023,JARDIM GUANABARA,Bercario,8,394.0,2,2,0,0
2023,JARDIM GUANABARA,Maternal I,2,175.0,2,0,2,0
2023,JARDIM GUANABARA,Maternal II,3,209.0,2,0,0,2
2023,JARDIM SULACAP,Bercario,18,374.0,2,2,0,0
2023,JARDIM SULACAP,Maternal I,16,198.0,2,0,2,0
2023,JARDIM SULACAP,Maternal II,18,197.0,2,0,0,2
2023,JOA,Bercario,1,19.0,2,2,0,0
2023,JOA,Maternal I,0,4.0,2,0,2,0
2023,JOA,Maternal II,1,5.0,2,0,0,2
2023,LAGOA,Bercario,0,265.0,2,2,0,0
2023,LAGOA,Maternal I,1,148.0,2,0,2,0
2023,LAGOA,Maternal II,2,146.0,2,0,0,2
2023,LAPA,Bercario,0,49.0,2,2,0,0
2023,LAPA,Maternal I,0,49.0,2,0,2,0
2023,LAPA,Maternal II,0,33.0,2,0,0,2
2023,LARANJEIRAS,Bercario,37,565.0,2,2,0,0
2023,LARANJEIRAS,Maternal I,21,273.0,2,0,2,0
2023,LARANJEIRAS,Maternal II,15,315.0,2,0,0,2
2023,LEBLON,Bercario,5,555.0,2,2,0,0
2023,LEBLON,Maternal I,2,287.0,2,0,2,0
2023,LEBLON,Maternal II,1,315.0,2,0,0,2
2023,LEME,Bercario,30,198.0,2,2,0,0
2023,LEME,Maternal I,6,118.0,2,0,2,0
2023,LEME,Maternal II,14,120.0,2,0,0,2
2023,LINS VASCONCELOS,Bercario,156,720.0,2,2,0,0
2023,LINS VASCONCELOS,Maternal I,44,398.0,2,0,2,0
2023,LINS VASCONCELOS,Maternal II,28,418.0,2,0,0,2
2023,MADUREIRA,Bercario,175,931.0,2,2,0,0
2023,MADUREIRA,Maternal I,95,543.0,2,0,2,0
2023,MADUREIRA,Maternal II,86,626.0,2,0,0,2
2023,MAGALHAES BASTOS,Bercario,52,433.0,2,2,0,0
2023,MAGALHAES BASTOS,Maternal I,33,242.0,2,0,2,0
2023,MAGALHAES BASTOS,Maternal II,31,270.0,2,0,0,2
2023,MANGUEIRA,Bercario,174,486.0,2,2,0,0
2023,MANGUEIRA,Maternal I,61,239.0,2,0,2,0
2023,MANGUEIRA,Maternal II,33,266.0,2,0,0,2
2023,MANGUINHOS,Bercario,71,776.0,2,2,0,0
2023,MANGUINHOS,Maternal I,76,441.0,2,0,2,0
2023,MANGUINHOS,Maternal II,54,414.0,2,0,0,2
2023,MARACANA,Bercario,27,314.0,2,2,0,0
2023,MARACANA,Maternal I,10,173.0,2,0,2,0
2023,MARACANA,Maternal II,9,188.0,2,0,0,2
2023,MARECHAL HERMES,Bercario,58,779.0,2,2,0,0
2023,MARECHAL HERMES,Maternal I,90,443.0,2,0,2,0
2023,MARECHAL HERMES,Maternal II,94,413.0,2,0,0,2
2023,MARIA GRACA,Bercario,9,118.0,2,2,0,0
2023,MARIA GRACA,Maternal I,1,50.0,2,0,2,0
2023,MARIA GRACA,Maternal II,1,55.0,2,0,0,2
2023,MEIER,Bercario,28,501.0,2,2,0,0
2023,MEIER,Maternal I,14,246.0,2,0,2,0
2023,MEIER,Maternal II,12,356.0,2,0,0,2
2023,MONERO,Bercario,3,54.0,2,2,0,0
2023,MONERO,Maternal I,3,28.0,2,0,2,0
2023,MONERO,Maternal II,3,29.0,2,0,0,2
2023,OLARIA,Bercario,99,966.0,2,2,0,0
2023,OLARIA,Maternal I,56,483.0,2,0,2,0
2023,OLARIA,Maternal II,39,522.0,2,0,0,2
2023,OSWALDO CRUZ,Bercario,29,530.0,2,2,0,0
2023,OSWALDO CRUZ,Maternal I,41,268.0,2,0,2,0
2023,OSWALDO CRUZ,Maternal II,70,306.0,2,0,0,2
2023,PACIENCIA,Bercario,494,2661.0,2,2,0,0
2023,PACIENCIA,Maternal I,460,1437.0,2,0,2,0
2023,PACIENCIA,Maternal II,225,1386.0,2,0,0,2
2023,PADRE MIGUEL,Bercario,107,1114.0,2,2,0,0
2023,PADRE MIGUEL,Maternal I,164,635.0,2,0,2,0
2023,PADRE MIGUEL,Maternal II,105,771.0,2,0,0,2
2023,PAQUETA,Bercario,26,75.0,2,2,0,0
2023,PAQUETA,Maternal I,8,31.0,2,0,2,0
2023,PAQUETA,Maternal II,14,50.0,2,0,0,2
2023,PARADA LUCAS,Bercario,18,592.0,2,2,0,0
2023,PARADA LUCAS,Maternal I,30,280.0,2,0,2,0
