ano,codigo_unidade,demanda_observada,nome_unidade,ano_alvo,ano_caged,mes_corte,admissoes_fem_jan_corte,desligamentos_fem_jan_corte,saldo_fem_jan_corte,estoque_formal_total_inicio,cag_fem_taxa,cag_fem_z,media_treino,desvio_treino
2022,1019615,63,CM MARCOLINA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019616,74,CM MARIA HELENA PAPERA MONTEIRO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019618,141,CM LEUZA MARINS NOVAES S. SANTOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019619,109,CM SANTA TEREZINHA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019620,152,CM SEMENTINHA DO AMOR,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019621,187,CM SEMPRE VIDA ESTRELA DO ALAGADO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019622,22,CM SEMPRE VIDA PARQUE DE SANTA CRUZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019623,322,CM SEMPRE VIDA TERRA DA PAZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019624,129,CM ZACARIAS - O TRAPALHÃO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019625,68,CM NARIZINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019626,75,CM PEDRINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019627,83,CM VOVÓ BENTA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019628,212,CM IRINÉA DOS SANTOS PAIVA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019630,103,CM ESTRELA DALVA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019631,290,CM TIA HILDA MACEDO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019632,469,CM MIRIAM PIRES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019633,93,CM MERILUCE DE OLIVEIRA MÜLLER,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019801,395,EDI SARGENTO IZO GOMES PATRÍCIO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019802,157,EDI LARISSA DOS SANTOS ATANAZIO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019803,308,EDI LARYSSA SILVA MARTINS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019804,88,EDI PROFESSORA MARIA LUIZA JOBIM DE QUEIROZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019805,170,EDI PROFESSOR CELSO DE ALMEIDA CHAVES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019806,129,EDI PROFESSOR RUBEM GONÇALVES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019807,135,EDI PROFESSOR ANTONIO ALFREDO MERCADANTE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019808,153,EDI GEÓGRAFO AZIZ AB' SABER,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019809,140,EDI PROFESSORA CARMEN FRAGA DE ARAÚJO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019810,54,EDI PROFESSORA ROSELE NICOLAU JORGE COUTINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019811,74,EDI PROFESSORA RAQUEL KELLY LANERA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019815,155,EDI JOÃO CORRÊA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019818,125,EDI RENÉE BISCAIA RAPOSO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019820,155,EDI INAIÁ WANDERLEY CARMO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019821,298,EDI PROFESSORA SOLANGE INÁCIA DE SÁ DE LACERDA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019822,291,EDI PROFESSORA KATIA MIRANDA SANTOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019823,38,EDI MARIA ROSANGELA OLIVEIRA (TIA NEGUINHA),2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019824,256,EDI PROFESSORA LILIA CHAVES DA COSTA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019826,294,EDI THAMIRIS DE ANDRADE DA SILVA SANTOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019827,352,EDI MEDALHISTA OLÍMPICA POLIANA OKIMOTO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019828,337,EDI MEDALHISTA OLÍMPICO ERLON DE SOUZA SILVA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1019831,342,EDI PROFESSORA MARIA MESQUITA DE SIQUEIRA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102601,211,CM SEMPRE VIDA SANTO ANTÔNIO DE PÁDUA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102602,394,CM ANA MARIA DA CRUZ SILVA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102604,476,CM ARCO-ÍRIS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102605,488,CM ALDEIA DOS CURUMINS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102606,441,CM GEORGE SAVALLA GOMES - PALHAÇO CAREQUINHA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026601,444,CM SONHO DE CRIANÇA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026602,270,CM NOSSA SENHORA DA GLÓRIA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026603,288,CM SEMPRE VIDA COLÔNIA DOS PESCADORES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026604,467,CM JOSEPHA FERREIRA DA COSTA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026801,238,EDI SAMIRA PIRES RIBEIRO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026802,734,EDI PROFESSOR MARCOS FLAMÍNIO PORTUGAL PINTO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026803,236,EDI PADRE CARLOS HENRIQUE DE SOUZA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026805,632,EDI MEDALHISTA OLÍMPICO IZAQUIAS QUEIROZ DOS SANTOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026806,527,EDI MEDALHISTA OLÍMPICO FELIPE ALMEIDA WU,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026807,585,EDI ALFREDO FERNANDO VAZ GUIMARÃES JÚNIOR,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026809,419,EDI MEDALHISTA PARALÍMPICO RICARDO COSTA DE OLIVEIRA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026810,726,EDI ALCEBÍADES FRANCISCO ROSA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1026811,372,EDI GERMANO THOMÉ DE OLIVEIRA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102802,85,EDI CAMPOS SALLES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,102803,115,EDI RACHEL DE QUEIROZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103601,74,CM ESPAÇO LIVRE DA CRIANÇA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103602,127,CM DIREITOS HUMANOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103604,131,CM SONHO INFANTIL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103605,163,CM BRINCADEIRAS DE CRIANÇA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103606,242,CM CAMPOS DA PAZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103607,432,CM ESTÁCIO DE SÁ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103801,195,EDI PROFESSORA SIMONE SOUSA PIMENTEL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103802,270,EDI LILY MARINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103804,115,EDI ZÉLIA GATTAI AMADO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103805,204,EDI BEATRIZ VICÊNCIA BANDEIRA RYFF,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103806,10,EDI FUNDAÇÃO LEÃO XIII,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,103807,326,EDI MARIA LUIZA NOBRE - TIA LUIZINHA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107601,54,CM ADALBERTO ISMAEL DE SOUZA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107602,288,CM DEPUTADO LUIZ EDUARDO DE MAGALHÃES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107603,236,CM VOVÓ LUCÍOLA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107604,276,CM HOMERO JOSÉ DOS SANTOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107605,266,CM EDUARDO MOREIRA DOS SANTOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107606,240,CM FRANCISCO ALVES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107607,348,CM NAÇÃO MANGUEIRENSE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107608,217,CM SAMORA MACHEL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107609,373,CM VASQUINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107610,487,CM ARARA AZUL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107801,90,EDI PROFESSORA DAYSE MALAGOLE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107802,46,EDI MORRO DOS TELÉGRAFOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,107803,62,EDI DOIS DE JULHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120201,37,CIEP OLGA BENÁRIO PRESTES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120601,385,CM STELLA MARIS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120602,473,CM CORA CORALINA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120603,371,CM DOUTOR ANTÔNIO MONTEIRO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120604,324,CM MARIA ARMINDA F. SOUZA AGUIAR,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120605,336,CM SEMPRE VIDA LORETO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120606,442,CM TAUÁ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120801,209,EDI JOSÉ DE SOUZA RAMOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120802,328,EDI NEUSA MARIA GOULART BRIZOLA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,1120804,333,EDI PROFESSORA ANNA MARIA JESUS CONCEICAO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,121001,44,EM JOAQUIM MANUEL DE MACEDO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,123601,142,CM JOSÉ MARINHO DE OLIVEIRA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,123603,121,CM FALLET,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,123801,31,EDI HELOÍSA MARINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,204601,118,CM TIA AMÁLIA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,204602,685,CM ARACY GUIMARÃES ROSA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,204803,148,EDI GABRIELA MISTRAL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,204804,220,EDI PROFESSORA SARITA KONDER,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,204805,298,EDI CLAUDIO CAVALCANTI,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,204806,285,EDI IRMA MARGARITA ALARCON,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,205601,598,CM IRMÃS BAPTISTA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,205602,318,CM TIA SONIA CRISPINIANO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,205801,227,EDI DONA MARCELA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,205802,55,EDI PORTO RICO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,206601,145,CM DOUTOR SOBRAL PINTO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,206602,204,CM VIDIGAL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,206603,266,CM JACÓ INÁCIO GOMES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,206605,250,CM DOUTOR PEDRO BLOCH,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,206606,313,CM ELZA MACHADO DOS SANTOS - TIA ELZA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208601,122,CM CASA BRANCA - PROFESSOR PAULO FREIRE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208603,107,CM RAÍZES DO SALGUEIRO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208604,185,CM TIA BELA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208605,88,CM TIA MARIA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208606,148,CM DOUTOR RONALDO LUIZ GAZOLLA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208607,110,CM DOS SONHOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208608,264,CM DOUTOR SÉRGIO AROUCA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208801,132,EDI IGOR MORAES DA SILVA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,208806,81,EDI RAIO DE SOL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209601,192,CM PIPA NO CÉU,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209602,188,CM CANTINHO DO CÉU,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209603,65,CM GALDINO MANOEL DA SILVA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209604,104,CM NOVA DIVINÉIA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209605,103,CM SÃO SEBASTIÃO - ARRELIA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209606,95,CM WINNIE MANDELA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209607,164,CM SOLANGE MARIA MAGALHÃES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209608,211,CM GERMINAL DA VILA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209609,235,CM PAPA JOÃO PAULO II,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209610,201,CM FRANCISCO DE PAULA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209801,71,EDI BARBARA OTTONI,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209802,46,EDI ANÍBAL MACHADO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209803,181,EDI PROFESSORA SUELY DE PINHO CAVALCANTE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,209804,88,EDI PROFESSORA LUCIA MARIA QUITETE DE CARVALHO AMARAL,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,227601,300,CM CASTELINHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,227602,44,CM IACYRA FRAZÃO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,227801,431,EDI PROFESSORA EDIR CASEIRO RIBEIRO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312010,80,EM PACE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312017,93,EM LAURO SODRÉ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312502,271,CIEP PROCÓPIO FERREIRA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312601,397,CM CANTINHO FELIZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312602,330,CM ENGENHO DA RAINHA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312603,405,CM RENASCER,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312801,303,EDI HENRIQUE FORÉIS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312802,190,EDI LUCIA MARIA BATISTA DE ALBUQUERQUE,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312803,143,EDI PROFESSORA LUIZA HELENA MAIA MEDEIROS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312804,262,EDI PROFESSORA TÂNIA MARTINS NOVO LENZ,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312805,447,EDI TANIA CRISTINA MOREIRA,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312806,340,EDI PROFESSORA ELIANE MONTE CHIARI DANTAS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312809,335,EDI PROFESSORA VALÉRIA PEREIRA DE SOUZA PINTO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312810,119,EDI MARIA MAZZETTI,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312811,61,EDI BRICIO FILHO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,312812,236,EDI HERMENEGILDO DE BARROS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,313012,20,EM SENADOR JOÃO LYRA TAVARES,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,313025,7,EM PROFESSOR VISITAÇÃO,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,313503,11,EM LINS DE VASCONCELOS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
2022,313601,229,CM VILA DOS MINEIROS,2022,2021,9,224425,192851,31574,1750261.0,0.0180395952375102,0.6388637475611166,0.005083723205515,0.0202795542577814
