ano,territorio,grupamento_modelo,inscritos,universo_elegivel_proxy,tendencia,tend_bercario,tend_maternal_i,tend_maternal_ii,prev_modelo,p10,p90,p025,p975,alpha_nb,taxa_2025,prev_persistencia,data_corte,modelo,versao
2026,CORDOVIL,Bercario,0,638.0,5,5,0,0,152.11738338822238,107.0,201.0,88.0,233.0,0.05293890706359489,0.2823871906841339,180.16302765647745,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,CORDOVIL,Maternal I,0,365.0,5,0,5,0,130.9192487605815,92.0,173.0,75.0,201.0,0.05293890706359489,0.3089430894308943,112.76422764227642,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,CORDOVIL,Maternal II,0,369.0,5,0,0,5,64.26817648586469,44.0,86.0,35.0,101.0,0.05293890706359489,0.23459715639810427,86.56635071090048,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSME VELHO,Bercario,0,108.0,5,5,0,0,24.62400797021554,15.0,35.0,12.0,41.0,0.05293890706359489,0.2604166666666667,28.125000000000004,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSME VELHO,Maternal I,0,51.0,5,0,5,0,17.492731742477037,10.0,25.0,8.0,30.0,0.05293890706359489,0.328125,16.734375,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSME VELHO,Maternal II,0,64.0,5,0,0,5,10.659244039905065,6.0,16.0,4.0,20.0,0.05293890706359489,0.05333333333333334,3.4133333333333336,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSMOS,Bercario,0,1965.0,5,5,0,0,660.6039552007127,472.0,864.0,393.0,995.0,0.05293890706359489,0.27704997573993206,544.4032023289665,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSMOS,Maternal I,0,1049.0,5,0,5,0,530.5258813628882,379.0,695.0,315.0,800.0,0.05293890706359489,0.4341736694677871,455.4481792717087,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSMOS,Maternal II,0,1071.0,5,0,0,5,263.0144017020226,186.0,346.0,154.0,399.0,0.05293890706359489,0.23380035026269702,250.4001751313485,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSTA BARROS,Bercario,0,776.0,5,5,0,0,316.5368136211372,225.0,416.0,187.0,479.0,0.05293890706359489,0.41448189762796506,321.63795255930086,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSTA BARROS,Maternal I,0,419.0,5,0,5,0,257.11593923576334,182.0,338.0,151.0,390.0,0.05293890706359489,0.3611111111111111,151.30555555555554,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,COSTA BARROS,Maternal II,0,540.0,5,0,0,5,160.90432160500168,113.0,213.0,93.0,246.0,0.05293890706359489,0.2174721189591078,117.43494423791822,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,CURICICA,Bercario,0,700.0,5,5,0,0,201.30185984759711,142.0,265.0,117.0,306.0,0.05293890706359489,0.30200501253132833,211.40350877192984,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,CURICICA,Maternal I,0,449.0,5,0,5,0,194.24442404041116,137.0,256.0,113.0,296.0,0.05293890706359489,0.28345323741007195,127.2705035971223,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,CURICICA,Maternal II,0,695.0,5,0,0,5,145.9976938361879,102.0,193.0,84.0,223.0,0.05293890706359489,0.23052959501557632,160.21806853582555,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,DEL CASTILHO,Bercario,0,440.0,5,5,0,0,114.89474474272663,80.0,153.0,65.0,177.0,0.05293890706359489,0.3479212253829322,153.08533916849015,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,DEL CASTILHO,Maternal I,0,225.0,5,0,5,0,88.38579624050992,61.0,118.0,50.0,137.0,0.05293890706359489,0.27615062761506276,62.13389121338912,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,DEL CASTILHO,Maternal II,0,239.0,5,0,0,5,45.588660611673205,30.0,62.0,24.0,73.0,0.05293890706359489,0.14772727272727273,35.30681818181819,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,DEODORO,Bercario,0,231.0,5,5,0,0,94.96192018664969,66.0,127.0,54.0,147.0,0.05293890706359489,0.3389830508474576,78.30508474576271,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,DEODORO,Maternal I,0,122.0,5,0,5,0,75.44836119714076,52.0,101.0,42.0,118.0,0.05293890706359489,0.4012738853503185,48.955414012738856,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,DEODORO,Maternal II,0,157.0,5,0,0,5,47.14640732962981,31.0,64.0,25.0,75.0,0.05293890706359489,0.25,39.25,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENCANTADO,Bercario,0,179.0,5,5,0,0,39.53145808883416,26.0,54.0,20.0,64.0,0.05293890706359489,0.2074468085106383,37.13297872340426,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENCANTADO,Maternal I,0,93.0,5,0,5,0,30.89763392142353,20.0,43.0,15.0,51.0,0.05293890706359489,0.42857142857142855,39.857142857142854,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENCANTADO,Maternal II,0,91.0,5,0,0,5,14.68056054269539,8.0,21.0,6.0,26.0,0.05293890706359489,0.19791666666666666,18.010416666666664,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHEIRO LEAL,Bercario,0,96.0,5,5,0,0,24.551040706281846,15.0,34.0,12.0,41.0,0.05293890706359489,0.06896551724137931,6.620689655172414,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHEIRO LEAL,Maternal I,0,70.0,5,0,5,0,26.930795730684544,17.0,38.0,13.0,44.0,0.05293890706359489,0.4090909090909091,28.636363636363637,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHEIRO LEAL,Maternal II,0,66.0,5,0,0,5,12.329743805633843,7.0,18.0,5.0,22.0,0.05293890706359489,0.4098360655737705,27.049180327868854,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO DENTRO,Bercario,0,684.0,5,5,0,0,146.44380291964288,103.0,194.0,84.0,224.0,0.05293890706359489,0.22772277227722773,155.76237623762376,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO DENTRO,Maternal I,0,366.0,5,0,5,0,117.88226028081245,82.0,156.0,67.0,181.0,0.05293890706359489,0.38676844783715014,141.55725190839695,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO DENTRO,Maternal II,0,393.0,5,0,0,5,61.46372693825453,42.0,83.0,33.0,97.0,0.05293890706359489,0.16745283018867924,65.80896226415094,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO NOVO,Bercario,0,670.0,5,5,0,0,178.13261281963807,125.0,235.0,103.0,272.0,0.05293890706359489,0.30687830687830686,205.6084656084656,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO NOVO,Maternal I,0,428.0,5,0,5,0,171.18467272510534,120.0,226.0,99.0,261.0,0.05293890706359489,0.2897196261682243,123.99999999999999,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO NOVO,Maternal II,0,428.0,5,0,0,5,83.12350514333843,57.0,111.0,46.0,129.0,0.05293890706359489,0.11926605504587157,51.04587155963303,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO RAINHA,Bercario,0,448.0,5,5,0,0,118.71286327525998,83.0,158.0,68.0,182.0,0.05293890706359489,0.23319327731092437,104.47058823529412,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO RAINHA,Maternal I,0,248.0,5,0,5,0,98.86075419038411,69.0,132.0,56.0,153.0,0.05293890706359489,0.3602941176470588,89.3529411764706,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ENGENHO RAINHA,Maternal II,0,272.0,5,0,0,5,52.65021073863562,35.0,71.0,28.0,83.0,0.05293890706359489,0.16996047430830039,46.2292490118577,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ESTACIO,Bercario,0,328.0,5,5,0,0,116.711816364048,81.0,155.0,67.0,179.0,0.05293890706359489,0.31142857142857144,102.14857142857143,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ESTACIO,Maternal I,0,175.0,5,0,5,0,93.6766832142469,65.0,125.0,53.0,145.0,0.05293890706359489,0.34831460674157305,60.95505617977528,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ESTACIO,Maternal II,0,178.0,5,0,0,5,46.26711612610225,31.0,63.0,24.0,74.0,0.05293890706359489,0.17766497461928935,31.624365482233504,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FLAMENGO,Bercario,0,510.0,5,5,0,0,54.7307894694376,37.0,74.0,29.0,86.0,0.05293890706359489,0.07945736434108527,40.52325581395349,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FLAMENGO,Maternal I,0,268.0,5,0,5,0,43.266204941399714,29.0,59.0,23.0,69.0,0.05293890706359489,0.10101010101010101,27.07070707070707,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FLAMENGO,Maternal II,0,297.0,5,0,0,5,23.282490248317195,14.0,33.0,11.0,39.0,0.05293890706359489,0.057034220532319393,16.93916349809886,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FREGUESIA ILHA,Bercario,0,353.0,5,5,0,0,83.90908144891006,58.0,112.0,47.0,130.0,0.05293890706359489,0.2336448598130841,82.4766355140187,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FREGUESIA ILHA,Maternal I,0,165.0,5,0,5,0,59.002535951476396,40.0,80.0,32.0,93.0,0.05293890706359489,0.27741935483870966,45.774193548387096,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FREGUESIA ILHA,Maternal II,0,155.0,5,0,0,5,26.913947659349407,17.0,38.0,13.0,44.0,0.05293890706359489,0.10588235294117647,16.41176470588235,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FREGUESIA JPA,Bercario,0,1130.0,5,5,0,0,157.95207102075761,111.0,209.0,91.0,241.0,0.05293890706359489,0.12116040955631399,136.91126279863482,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FREGUESIA JPA,Maternal I,0,595.0,5,0,5,0,125.1169990780691,87.0,166.0,72.0,192.0,0.05293890706359489,0.16613418530351437,98.84984025559105,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,FREGUESIA JPA,Maternal II,0,626.0,5,0,0,5,63.919395358443744,43.0,86.0,35.0,100.0,0.05293890706359489,0.051696284329563816,32.36187399030695,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GALEAO,Bercario,0,546.0,5,5,0,0,159.191281087445,112.0,210.0,92.0,243.0,0.05293890706359489,0.17647058823529413,96.3529411764706,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GALEAO,Maternal I,0,309.0,5,0,5,0,135.53067050633388,95.0,179.0,78.0,208.0,0.05293890706359489,0.25360230547550433,78.36311239193084,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GALEAO,Maternal II,0,347.0,5,0,0,5,73.90393341391871,51.0,99.0,41.0,115.0,0.05293890706359489,0.2054794520547945,71.30136986301369,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GAMBOA,Bercario,0,249.0,5,5,0,0,71.21807366245267,49.0,96.0,39.0,111.0,0.05293890706359489,0.21794871794871795,54.26923076923077,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GAMBOA,Maternal I,0,125.0,5,0,5,0,53.78403252489496,36.0,73.0,29.0,85.0,0.05293890706359489,0.31746031746031744,39.682539682539684,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GAMBOA,Maternal II,0,126.0,5,0,0,5,26.325271830165335,17.0,37.0,13.0,44.0,0.05293890706359489,0.15384615384615385,19.384615384615387,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GARDENIA AZUL,Bercario,0,715.0,5,5,0,0,266.7882874324672,189.0,351.0,157.0,405.0,0.05293890706359489,0.2906208718626156,207.79392338177016,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GARDENIA AZUL,Maternal I,0,424.0,5,0,5,0,238.00114503218452,168.0,313.0,139.0,361.0,0.05293890706359489,0.444234404536862,188.3553875236295,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GARDENIA AZUL,Maternal II,0,529.0,5,0,0,5,144.18757350151117,101.0,191.0,83.0,221.0,0.05293890706359489,0.3644251626898048,192.78091106290674,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GAVEA,Bercario,0,251.0,5,5,0,0,125.99076695773678,88.0,167.0,72.0,193.0,0.05293890706359489,0.7275985663082437,182.62724014336916,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GAVEA,Maternal I,0,165.0,5,0,5,0,124.59522963710863,87.0,165.0,71.0,191.0,0.05293890706359489,0.7485029940119761,123.50299401197606,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GAVEA,Maternal II,0,167.0,5,0,0,5,61.234039940598926,42.0,83.0,33.0,96.0,0.05293890706359489,0.3567251461988304,59.57309941520467,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GERICINO,Bercario,0,28.0,5,5,0,0,5.423901100160302,2.0,9.0,1.0,11.0,0.05293890706359489,0.0,0.0,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GERICINO,Maternal I,0,19.0,5,0,5,0,5.536812338513437,2.0,9.0,1.0,11.0,0.05293890706359489,0.2803351896750988,5.326368603826877,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GLORIA,Bercario,0,89.0,5,5,0,0,26.962432698402246,17.0,38.0,13.0,45.0,0.05293890706359489,0.46,40.940000000000005,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GLORIA,Maternal I,0,57.0,5,0,5,0,25.977442699755798,16.0,36.0,12.0,43.0,0.05293890706359489,0.5227272727272727,29.795454545454543,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GLORIA,Maternal II,0,44.0,5,0,0,5,9.737179760470314,5.0,15.0,3.0,18.0,0.05293890706359489,0.11594202898550725,5.101449275362319,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GRAJAU,Bercario,0,378.0,5,5,0,0,68.19001568290179,47.0,92.0,37.0,107.0,0.05293890706359489,0.16009280742459397,60.515081206496525,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GRAJAU,Maternal I,0,222.0,5,0,5,0,60.24686284517649,41.0,81.0,33.0,95.0,0.05293890706359489,0.10256410256410256,22.76923076923077,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GRAJAU,Maternal II,0,234.0,5,0,0,5,30.835876079468278,20.0,43.0,15.0,50.0,0.05293890706359489,0.0735930735930736,17.22077922077922,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GRUMARI,Bercario,0,1.0,5,5,0,0,0.2113442175910042,0.0,1.0,0.0,1.0,0.05293890706359489,0.0,0.0,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GRUMARI,Maternal I,0,4.0,5,0,5,0,1.271753184387571,0.0,3.0,0.0,4.0,0.05293890706359489,0.5,2.0,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GRUMARI,Maternal II,0,2.0,5,0,0,5,0.3087676620828503,0.0,1.0,0.0,2.0,0.05293890706359489,0.2,0.4,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GUADALUPE,Bercario,0,710.0,5,5,0,0,172.03835685973579,121.0,227.0,100.0,262.0,0.05293890706359489,0.20291777188328913,144.0716180371353,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GUADALUPE,Maternal I,0,400.0,5,0,5,0,145.80734467481346,102.0,193.0,84.0,223.0,0.05293890706359489,0.28482328482328484,113.92931392931393,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GUADALUPE,Maternal II,0,481.0,5,0,0,5,85.13800266062702,59.0,114.0,48.0,132.0,0.05293890706359489,0.22954091816367264,110.40918163672654,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GUARATIBA,Bercario,0,3716.0,5,5,0,0,1318.7288039513699,945.0,1722.0,789.0,1981.0,0.05293890706359489,0.2520303194369247,936.5446670276123,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GUARATIBA,Maternal I,0,1839.0,5,0,5,0,981.7795656073497,703.0,1283.0,586.0,1476.0,0.05293890706359489,0.45439283715724677,835.6284275321768,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,GUARATIBA,Maternal II,0,1787.0,5,0,0,5,463.2503789181057,330.0,607.0,275.0,699.0,0.05293890706359489,0.3247639034627492,580.3530954879328,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HIGIENOPOLIS,Bercario,0,228.0,5,5,0,0,43.524827422892756,29.0,59.0,23.0,70.0,0.05293890706359489,0.20982142857142858,47.839285714285715,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HIGIENOPOLIS,Maternal I,0,101.0,5,0,5,0,29.005212865169085,19.0,40.0,14.0,48.0,0.05293890706359489,0.2761904761904762,27.895238095238096,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HIGIENOPOLIS,Maternal II,0,105.0,5,0,0,5,14.642086010980604,8.0,21.0,6.0,26.0,0.05293890706359489,0.12612612612612611,13.243243243243242,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HONORIO GURGEL,Bercario,0,356.0,5,5,0,0,98.93174487927129,69.0,132.0,56.0,153.0,0.05293890706359489,0.24653739612188366,87.76731301939058,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HONORIO GURGEL,Maternal I,0,186.0,5,0,5,0,77.75907533681026,53.0,104.0,43.0,121.0,0.05293890706359489,0.354978354978355,66.02597402597404,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HONORIO GURGEL,Maternal II,0,231.0,5,0,0,5,46.89311626736645,31.0,64.0,25.0,75.0,0.05293890706359489,0.25225225225225223,58.27027027027027,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HUMAITA,Bercario,0,138.0,5,5,0,0,15.987688870104115,9.0,23.0,7.0,28.0,0.05293890706359489,0.0410958904109589,5.671232876712328,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HUMAITA,Maternal I,0,71.0,5,0,5,0,12.374208311896831,7.0,18.0,5.0,22.0,0.05293890706359489,0.09210526315789473,6.539473684210526,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,HUMAITA,Maternal II,0,76.0,5,0,0,5,6.431786765572937,3.0,10.0,2.0,13.0,0.05293890706359489,0.023809523809523808,1.8095238095238093,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ILHA GUARATIBA,Bercario,0,141.0,5,5,0,0,28.95689700451061,19.0,40.0,14.0,48.0,0.05293890706359489,0.014492753623188406,2.0434782608695654,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ILHA GUARATIBA,Maternal I,0,9.0,5,0,5,0,2.780531955738709,1.0,5.0,0.0,7.0,0.05293890706359489,0.2803351896750988,2.523016707075889,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,INHAUMA,Bercario,0,1024.0,5,5,0,0,324.0759274077827,230.0,425.0,191.0,490.0,0.05293890706359489,0.31297709923664124,320.48854961832063,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,INHAUMA,Maternal I,0,572.0,5,0,5,0,272.3298940736182,193.0,358.0,160.0,413.0,0.05293890706359489,0.6710775047258979,383.8563327032136,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,INHAUMA,Maternal II,0,529.0,5,0,0,5,122.2964728440505,85.0,162.0,70.0,188.0,0.05293890706359489,0.1683673469387755,89.06632653061224,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,INHOAIBA,Bercario,0,1484.0,5,5,0,0,583.3214711079289,417.0,763.0,347.0,879.0,0.05293890706359489,0.3527027027027027,523.4108108108109,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,INHOAIBA,Maternal I,0,748.0,5,0,5,0,442.3113988609364,315.0,580.0,262.0,668.0,0.05293890706359489,0.4672330097087379,349.49029126213594,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,INHOAIBA,Maternal II,0,824.0,5,0,0,5,236.59889769979694,167.0,311.0,139.0,359.0,0.05293890706359489,0.23523093447905477,193.83029001074112,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,IPANEMA,Bercario,0,488.0,5,5,0,0,31.64671811329011,20.0,44.0,16.0,52.0,0.05293890706359489,0.021653543307086614,10.566929133858267,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,IPANEMA,Maternal I,0,254.0,5,0,5,0,24.77964303073666,16.0,35.0,12.0,41.0,0.05293890706359489,0.056910569105691054,14.455284552845528,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,IPANEMA,Maternal II,0,246.0,5,0,0,5,11.6534738932379,6.0,17.0,4.0,21.0,0.05293890706359489,0.030927835051546393,7.608247422680413,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,IRAJA,Bercario,0,1377.0,5,5,0,0,315.08348509341414,224.0,414.0,186.0,477.0,0.05293890706359489,0.20572207084468666,283.27929155313353,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,IRAJA,Maternal I,0,786.0,5,0,5,0,270.56194900913795,192.0,356.0,159.0,410.0,0.05293890706359489,0.30036188178528345,236.08443908323278,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,IRAJA,Maternal II,0,829.0,5,0,0,5,138.5663172300859,97.0,183.0,80.0,212.0,0.05293890706359489,0.1511216056670602,125.2798110979929,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ITANHANGA,Bercario,0,1511.0,5,5,0,0,492.50334587064606,351.0,645.0,292.0,743.0,0.05293890706359489,0.13485342019543975,203.76351791530945,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ITANHANGA,Maternal I,0,819.0,5,0,5,0,401.5883404039068,286.0,526.0,238.0,607.0,0.05293890706359489,0.40360610263522884,330.5533980582524,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,ITANHANGA,Maternal II,0,721.0,5,0,0,5,171.6688229654538,121.0,227.0,100.0,262.0,0.05293890706359489,0.36351706036745407,262.09580052493436,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JABOUR,Bercario,0,35.0,5,5,0,0,7.5829080300067435,4.0,12.0,2.0,15.0,0.05293890706359489,0.0,0.0,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JABOUR,Maternal I,0,1.0,5,0,5,0,0.3259269081096055,0.0,1.0,0.0,2.0,0.05293890706359489,0.0,0.0,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JABOUR,Maternal II,0,1.0,5,0,0,5,0.15826292501143963,0.0,1.0,0.0,1.0,0.05293890706359489,0.18145761550073647,0.18145761550073647,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACARE,Bercario,0,281.0,5,5,0,0,131.40229792038457,92.0,174.0,75.0,202.0,0.05293890706359489,0.8165467625899281,229.4496402877698,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACARE,Maternal I,0,163.0,5,0,5,0,114.66654235955684,80.0,152.0,65.0,176.0,0.05293890706359489,0.4409722222222222,71.87847222222221,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACARE,Maternal II,0,288.0,5,0,0,5,98.37858500517257,68.0,131.0,56.0,152.0,0.05293890706359489,0.25316455696202533,72.9113924050633,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACAREPAGUA,Bercario,0,4040.0,5,5,0,0,838.0277902668641,600.0,1096.0,500.0,1261.0,0.05293890706359489,0.1079407210794072,436.08051316080514,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACAREPAGUA,Maternal I,0,2489.0,5,0,5,0,776.7020021880076,556.0,1016.0,463.0,1169.0,0.05293890706359489,0.256004087889627,637.1941747572815,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACAREPAGUA,Maternal II,0,1957.0,5,0,0,5,296.5372973545039,211.0,389.0,175.0,449.0,0.05293890706359489,0.1575019638648861,308.2313432835821,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACAREZINHO,Bercario,0,525.0,5,5,0,0,53.483118447351515,36.0,72.0,29.0,85.0,0.05293890706359489,0.055062166962699825,28.907637655417407,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACAREZINHO,Maternal I,0,279.0,5,0,5,0,42.75767620348762,28.0,58.0,22.0,68.0,0.05293890706359489,0.05732484076433121,15.993630573248408,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JACAREZINHO,Maternal II,0,157.0,5,0,0,5,11.683380331331513,6.0,17.0,4.0,21.0,0.05293890706359489,0.057692307692307696,9.057692307692308,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM AMERICA,Bercario,0,423.0,5,5,0,0,126.13922684043318,88.0,167.0,72.0,194.0,0.05293890706359489,0.3159041394335512,133.62745098039215,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM AMERICA,Maternal I,0,281.0,5,0,5,0,126.05747092449478,88.0,167.0,72.0,193.0,0.05293890706359489,0.4671280276816609,131.26297577854672,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM AMERICA,Maternal II,0,289.0,5,0,0,5,62.95338453787874,43.0,85.0,34.0,99.0,0.05293890706359489,0.15359477124183007,44.38888888888889,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM BOTANICO,Bercario,0,187.0,5,5,0,0,19.030690950050694,12.0,27.0,8.0,32.0,0.05293890706359489,0.09433962264150944,17.641509433962266,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM BOTANICO,Maternal I,0,110.0,5,0,5,0,16.840621214091488,10.0,24.0,7.0,29.0,0.05293890706359489,0.1271186440677966,13.983050847457626,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM BOTANICO,Maternal II,0,118.0,5,0,0,5,8.772157106178057,4.0,14.0,3.0,17.0,0.05293890706359489,0.0625,7.375,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM CARIOCA,Bercario,0,363.0,5,5,0,0,67.4221285488561,46.0,91.0,37.0,105.0,0.05293890706359489,0.21212121212121213,77.0,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM CARIOCA,Maternal I,0,189.0,5,0,5,0,52.80926352429782,36.0,72.0,28.0,84.0,0.05293890706359489,0.27699530516431925,52.352112676056336,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM CARIOCA,Maternal II,0,213.0,5,0,0,5,28.899270594654283,18.0,40.0,14.0,47.0,0.05293890706359489,0.11627906976744186,24.767441860465116,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
2026,JARDIM GUANABARA,Bercario,0,327.0,5,5,0,0,26.92744780196045,17.0,38.0,13.0,44.0,0.05293890706359489,0.03273809523809524,10.705357142857144,2026-08-30,PPML-FE ridge v0.1,0.1-auditoria
