ano,territorio,grupamento_modelo,inscritos,universo_elegivel_proxy,tendencia,tend_bercario,tend_maternal_i,tend_maternal_ii,prev_modelo,p10,p90,p025,p975,alpha_nb,taxa_anterior,prev_persistencia,ano_treino_final,ano_teste
2025,PAVUNA,Bercario,414,1846.0,4,4,0,0,542.5935269565235,387.0,711.0,321.0,819.0,0.05349348228090407,0.26447661469933187,488.2238307349666,2024,2025
2025,PAVUNA,Maternal I,354,816.0,4,0,4,0,366.933042659843,261.0,482.0,216.0,556.0,0.05349348228090407,0.41081081081081083,335.22162162162164,2024,2025
2025,PAVUNA,Maternal II,151,925.0,4,0,0,4,219.18037251449468,155.0,289.0,128.0,334.0,0.05349348228090407,0.20020325203252032,185.1880081300813,2024,2025
2025,PECHINCHA,Bercario,68,694.0,4,4,0,0,75.86519851387409,52.0,102.0,42.0,118.0,0.05349348228090407,0.09408926417370325,65.29794933655006,2024,2025
2025,PECHINCHA,Maternal I,75,433.0,4,0,4,0,72.41437324028686,49.0,97.0,40.0,113.0,0.05349348228090407,0.1928374655647383,83.49862258953168,2024,2025
2025,PECHINCHA,Maternal II,23,363.0,4,0,0,4,31.989449717054537,21.0,44.0,16.0,52.0,0.05349348228090407,0.13615023474178403,49.4225352112676,2024,2025
2025,PEDRA GUARATIBA,Bercario,111,368.0,4,4,0,0,54.0487722214209,36.0,73.0,29.0,86.0,0.05349348228090407,0.15781710914454278,58.07669616519174,2024,2025
2025,PEDRA GUARATIBA,Maternal I,70,458.0,4,0,4,0,102.9099207882848,71.0,137.0,58.0,159.0,0.05349348228090407,0.3119266055045872,142.86238532110093,2024,2025
2025,PEDRA GUARATIBA,Maternal II,55,436.0,4,0,0,4,51.622795598137344,35.0,70.0,28.0,82.0,0.05349348228090407,0.09740259740259741,42.46753246753247,2024,2025
2025,PENHA,Bercario,307,1238.0,4,4,0,0,246.0624484065679,174.0,324.0,144.0,374.0,0.05349348228090407,0.2562225475841874,317.203513909224,2024,2025
2025,PENHA,Maternal I,218,715.0,4,0,4,0,217.4124899353828,153.0,287.0,127.0,331.0,0.05349348228090407,0.38235294117647056,273.38235294117646,2024,2025
2025,PENHA,Maternal II,104,714.0,4,0,0,4,114.4036615299538,80.0,152.0,65.0,176.0,0.05349348228090407,0.16971916971916973,121.17948717948718,2024,2025
2025,PENHA CIRCULAR,Bercario,201,752.0,4,4,0,0,162.78072757260318,114.0,215.0,94.0,249.0,0.05349348228090407,0.32674571805006586,245.71277997364953,2024,2025
2025,PENHA CIRCULAR,Maternal I,105,360.0,4,0,4,0,119.21788067231769,83.0,158.0,68.0,184.0,0.05349348228090407,0.36553524804177545,131.59268929503915,2024,2025
2025,PENHA CIRCULAR,Maternal II,47,383.0,4,0,0,4,66.83453563577119,45.0,90.0,37.0,105.0,0.05349348228090407,0.16507177033492823,63.22248803827751,2024,2025
2025,PIEDADE,Bercario,125,713.0,4,4,0,0,151.42135877029287,106.0,200.0,87.0,232.0,0.05349348228090407,0.21191135734072022,151.09279778393352,2024,2025
2025,PIEDADE,Maternal I,168,347.0,4,0,4,0,112.74072818974199,78.0,150.0,64.0,174.0,0.05349348228090407,0.46195652173913043,160.29891304347825,2024,2025
2025,PIEDADE,Maternal II,73,368.0,4,0,0,4,63.00317617520794,43.0,85.0,34.0,99.0,0.05349348228090407,0.21377672209026127,78.66983372921615,2024,2025
2025,PILARES,Bercario,125,430.0,4,4,0,0,105.90948823774403,73.0,141.0,60.0,164.0,0.05349348228090407,0.3006535947712418,129.28104575163397,2024,2025
2025,PILARES,Maternal I,99,229.0,4,0,4,0,86.28904210918184,59.0,115.0,48.0,134.0,0.05349348228090407,0.49783549783549785,114.00432900432901,2024,2025
2025,PILARES,Maternal II,55,231.0,4,0,0,4,45.86647982871413,31.0,62.0,24.0,73.0,0.05349348228090407,0.26587301587301587,61.416666666666664,2024,2025
2025,PITANGUEIRAS,Bercario,20,183.0,4,4,0,0,23.555252245832893,15.0,33.0,11.0,39.0,0.05349348228090407,0.0967741935483871,17.70967741935484,2024,2025
2025,PITANGUEIRAS,Maternal I,27,89.0,4,0,4,0,17.525903977378402,10.0,25.0,8.0,30.0,0.05349348228090407,0.15555555555555556,13.844444444444445,2024,2025
2025,PITANGUEIRAS,Maternal II,12,90.0,4,0,0,4,9.338910112084793,5.0,14.0,3.0,18.0,0.05349348228090407,0.1875,16.875,2024,2025
2025,PORTUGUESA,Bercario,57,266.0,4,4,0,0,57.283377555975676,39.0,77.0,31.0,90.0,0.05349348228090407,0.23529411764705882,62.588235294117645,2024,2025
2025,PORTUGUESA,Maternal I,37,154.0,4,0,4,0,50.736610785260886,34.0,69.0,27.0,81.0,0.05349348228090407,0.225,34.65,2024,2025
2025,PORTUGUESA,Maternal II,19,160.0,4,0,0,4,27.776913047996498,18.0,39.0,13.0,46.0,0.05349348228090407,0.10884353741496598,17.414965986394556,2024,2025
2025,PRACA BANDEIRA,Bercario,6,113.0,4,4,0,0,18.88893923073668,11.0,27.0,8.0,32.0,0.05349348228090407,0.10655737704918032,12.040983606557376,2024,2025
2025,PRACA BANDEIRA,Maternal I,17,60.0,4,0,4,0,15.343842359623936,9.0,22.0,6.0,27.0,0.05349348228090407,0.3,18.0,2024,2025
2025,PRACA BANDEIRA,Maternal II,6,70.0,4,0,0,4,9.432877232452833,5.0,14.0,3.0,18.0,0.05349348228090407,0.16216216216216217,11.351351351351353,2024,2025
2025,PRACA SECA,Bercario,295,1127.0,4,4,0,0,263.36212294391856,186.0,347.0,154.0,400.0,0.05349348228090407,0.24595744680851064,277.1940425531915,2024,2025
2025,PRACA SECA,Maternal I,223,568.0,4,0,4,0,203.0633215252396,143.0,268.0,118.0,310.0,0.05349348228090407,0.35276532137518685,200.37070254110614,2024,2025
2025,PRACA SECA,Maternal II,118,669.0,4,0,0,4,126.02959259389789,88.0,167.0,72.0,194.0,0.05349348228090407,0.23493975903614459,157.17469879518072,2024,2025
2025,PRAIA BANDEIRA,Bercario,7,78.0,4,4,0,0,12.305836082937422,7.0,18.0,5.0,22.0,0.05349348228090407,0.05357142857142857,4.178571428571428,2024,2025
2025,PRAIA BANDEIRA,Maternal I,6,16.0,4,0,4,0,3.8618042619809834,1.0,7.0,0.0,9.0,0.05349348228090407,0.125,2.0,2024,2025
2025,PRAIA BANDEIRA,Maternal II,0,40.0,4,0,0,4,5.087372414648352,2.0,8.0,1.0,11.0,0.05349348228090407,0.030303030303030304,1.2121212121212122,2024,2025
2025,QUINTINO BOCAIUVA,Bercario,47,431.0,4,4,0,0,81.83481153474224,56.0,110.0,46.0,127.0,0.05349348228090407,0.1471861471861472,63.43722943722944,2024,2025
2025,QUINTINO BOCAIUVA,Maternal I,110,243.0,4,0,4,0,70.58636892671093,48.0,95.0,39.0,110.0,0.05349348228090407,0.5063829787234042,123.05106382978722,2024,2025
2025,QUINTINO BOCAIUVA,Maternal II,69,235.0,4,0,0,4,35.970435419074384,23.0,50.0,18.0,58.0,0.05349348228090407,0.3296296296296296,77.46296296296296,2024,2025
2025,RAMOS,Bercario,413,886.0,4,4,0,0,247.38506201615115,175.0,326.0,145.0,376.0,0.05349348228090407,0.358187134502924,317.35380116959067,2024,2025
2025,RAMOS,Maternal I,367,861.0,4,0,4,0,367.78723604097434,261.0,483.0,217.0,557.0,0.05349348228090407,0.6651090342679128,572.6588785046729,2024,2025
2025,RAMOS,Maternal II,180,642.0,4,0,0,4,144.5079680180266,101.0,191.0,83.0,222.0,0.05349348228090407,0.26303317535545023,168.86729857819904,2024,2025
2025,REALENGO,Bercario,683,3084.0,4,4,0,0,751.3766096168442,536.0,984.0,447.0,1133.0,0.05349348228090407,0.2513595166163142,775.1927492447131,2024,2025
2025,REALENGO,Maternal I,605,1690.0,4,0,4,0,629.9176224269736,449.0,825.0,374.0,951.0,0.05349348228090407,0.3532232285562067,596.9472562599893,2024,2025
2025,REALENGO,Maternal II,373,1877.0,4,0,0,4,368.65878788921566,262.0,484.0,217.0,558.0,0.05349348228090407,0.22854240731335704,428.9740985271712,2024,2025
2025,RECREIO BANDEIRANTES,Bercario,194,2435.0,4,4,0,0,320.2106313585072,227.0,421.0,188.0,485.0,0.05349348228090407,0.08985282726568551,218.79163439194423,2024,2025
2025,RECREIO BANDEIRANTES,Maternal I,213,1324.0,4,0,4,0,266.3658338692803,188.0,351.0,156.0,405.0,0.05349348228090407,0.20072727272727273,265.7629090909091,2024,2025
2025,RECREIO BANDEIRANTES,Maternal II,104,1375.0,4,0,0,4,145.76608706747646,102.0,193.0,84.0,223.0,0.05349348228090407,0.1288256227758007,177.13523131672596,2024,2025
2025,RIACHUELO,Bercario,34,140.0,4,4,0,0,22.347175309238292,14.0,32.0,10.0,38.0,0.05349348228090407,0.34532374100719426,48.3453237410072,2024,2025
2025,RIACHUELO,Maternal I,14,63.0,4,0,4,0,15.384695374950631,9.0,22.0,6.0,27.0,0.05349348228090407,0.19480519480519481,12.272727272727273,2024,2025
2025,RIACHUELO,Maternal II,7,77.0,4,0,0,4,9.908372874848622,5.0,15.0,3.0,18.0,0.05349348228090407,0.19148936170212766,14.74468085106383,2024,2025
2025,RIBEIRA,Bercario,6,46.0,4,4,0,0,7.5231279135149425,4.0,12.0,2.0,15.0,0.05349348228090407,0.12195121951219512,5.609756097560975,2024,2025
2025,RIBEIRA,Maternal I,4,21.0,4,0,4,0,5.254285422694345,2.0,9.0,1.0,11.0,0.05349348228090407,0.19047619047619047,4.0,2024,2025
2025,RIBEIRA,Maternal II,1,21.0,4,0,0,4,2.768706532463379,1.0,5.0,0.0,7.0,0.05349348228090407,0.1935483870967742,4.064516129032258,2024,2025
2025,RICARDO ALBUQUERQUE,Bercario,108,499.0,4,4,0,0,149.8440561543636,105.0,198.0,86.0,230.0,0.05349348228090407,0.26666666666666666,133.06666666666666,2024,2025
2025,RICARDO ALBUQUERQUE,Maternal I,139,286.0,4,0,4,0,131.3889251096364,92.0,174.0,75.0,202.0,0.05349348228090407,0.39228295819935693,112.19292604501608,2024,2025
2025,RICARDO ALBUQUERQUE,Maternal II,95,311.0,4,0,0,4,75.28637388979465,52.0,101.0,42.0,118.0,0.05349348228090407,0.3225806451612903,100.32258064516128,2024,2025
2025,RIO COMPRIDO,Bercario,214,695.0,4,4,0,0,194.38480730004366,137.0,257.0,113.0,296.0,0.05349348228090407,0.33873144399460187,235.4183535762483,2024,2025
2025,RIO COMPRIDO,Maternal I,117,398.0,4,0,4,0,170.29987827622136,120.0,225.0,98.0,260.0,0.05349348228090407,0.3828125,152.359375,2024,2025
2025,RIO COMPRIDO,Maternal II,74,384.0,4,0,0,4,86.581629357776,60.0,116.0,48.0,134.0,0.05349348228090407,0.17548076923076922,67.38461538461539,2024,2025
2025,ROCHA,Bercario,91,292.0,4,4,0,0,77.02881106190763,53.0,103.0,43.0,120.0,0.05349348228090407,0.31378299120234604,91.62463343108504,2024,2025
2025,ROCHA,Maternal I,39,186.0,4,0,4,0,75.06492223643625,51.0,101.0,41.0,117.0,0.05349348228090407,0.30128205128205127,56.03846153846153,2024,2025
2025,ROCHA,Maternal II,20,156.0,4,0,0,4,33.17507839126408,21.0,46.0,17.0,54.0,0.05349348228090407,0.18354430379746836,28.632911392405063,2024,2025
2025,ROCHA MIRANDA,Bercario,169,724.0,4,4,0,0,164.12460356213035,115.0,217.0,95.0,251.0,0.05349348228090407,0.26323119777158777,190.57938718662953,2024,2025
2025,ROCHA MIRANDA,Maternal I,122,360.0,4,0,4,0,124.85081345782385,87.0,166.0,71.0,192.0,0.05349348228090407,0.2972972972972973,107.02702702702703,2024,2025
2025,ROCHA MIRANDA,Maternal II,102,444.0,4,0,0,4,81.14001996990261,56.0,109.0,45.0,126.0,0.05349348228090407,0.18009478672985782,79.96208530805687,2024,2025
2025,ROCINHA,Bercario,310,1341.0,4,4,0,0,159.54144439891994,112.0,211.0,92.0,244.0,0.05349348228090407,0.20330459770114942,272.6314655172414,2024,2025
2025,ROCINHA,Maternal I,266,735.0,4,0,4,0,133.77834918763358,93.0,177.0,77.0,205.0,0.05349348228090407,0.3235294117647059,237.79411764705884,2024,2025
2025,ROCINHA,Maternal II,146,714.0,4,0,0,4,68.47940367053303,47.0,92.0,38.0,107.0,0.05349348228090407,0.15847665847665848,113.15233415233416,2024,2025
2025,SAMPAIO,Bercario,91,220.0,4,4,0,0,60.63363677139523,41.0,82.0,33.0,95.0,0.05349348228090407,0.46530612244897956,102.3673469387755,2024,2025
2025,SAMPAIO,Maternal I,38,128.0,4,0,4,0,53.97027838987447,36.0,73.0,29.0,85.0,0.05349348228090407,0.33884297520661155,43.37190082644628,2024,2025
2025,SAMPAIO,Maternal II,17,121.0,4,0,0,4,26.883965135439492,17.0,38.0,13.0,44.0,0.05349348228090407,0.208,25.168,2024,2025
2025,SANTA CRUZ,Bercario,1895,6041.0,4,4,0,0,1442.4755273056458,1032.0,1886.0,861.0,2171.0,0.05349348228090407,0.3319488817891374,2005.303194888179,2024,2025
2025,SANTA CRUZ,Maternal I,1417,3151.0,4,0,4,0,1151.0700999067626,823.0,1506.0,686.0,1733.0,0.05349348228090407,0.4641399416909621,1462.5049562682216,2024,2025
2025,SANTA CRUZ,Maternal II,693,3430.0,4,0,0,4,660.2535642378703,471.0,865.0,392.0,996.0,0.05349348228090407,0.2217741935483871,760.6854838709677,2024,2025
2025,SANTA TERESA,Bercario,182,607.0,4,4,0,0,167.87340225367333,118.0,222.0,97.0,257.0,0.05349348228090407,0.2887218045112782,175.25413533834586,2024,2025
2025,SANTA TERESA,Maternal I,124,352.0,4,0,4,0,148.9325468628271,104.0,197.0,86.0,228.0,0.05349348228090407,0.329700272479564,116.05449591280653,2024,2025
2025,SANTA TERESA,Maternal II,54,367.0,4,0,0,4,81.82316637311274,56.0,110.0,46.0,127.0,0.05349348228090407,0.15721649484536082,57.69845360824742,2024,2025
2025,SANTISSIMO,Bercario,278,1004.0,4,4,0,0,315.3115134767654,224.0,414.0,185.0,478.0,0.05349348228090407,0.28034682080924855,281.46820809248555,2024,2025
2025,SANTISSIMO,Maternal I,264,517.0,4,0,4,0,248.39932484694268,176.0,327.0,145.0,378.0,0.05349348228090407,0.40634441087613293,210.0800604229607,2024,2025
2025,SANTISSIMO,Maternal II,132,662.0,4,0,0,4,167.60274299016592,118.0,222.0,97.0,256.0,0.05349348228090407,0.3333333333333333,220.66666666666666,2024,2025
2025,SANTO CRISTO,Bercario,82,253.0,4,4,0,0,63.9115283992553,43.0,86.0,35.0,100.0,0.05349348228090407,0.3321678321678322,84.03846153846155,2024,2025
2025,SANTO CRISTO,Maternal I,57,151.0,4,0,4,0,58.35651943413945,39.0,79.0,32.0,92.0,0.05349348228090407,0.3333333333333333,50.33333333333333,2024,2025
2025,SANTO CRISTO,Maternal II,25,174.0,4,0,0,4,35.43438886353161,23.0,49.0,18.0,57.0,0.05349348228090407,0.19653179190751446,34.19653179190752,2024,2025
2025,SAO CONRADO,Bercario,17,127.0,4,4,0,0,15.149894541532749,9.0,22.0,6.0,27.0,0.05349348228090407,0.1,12.700000000000001,2024,2025
2025,SAO CONRADO,Maternal I,1,84.0,4,0,4,0,15.329886043971557,9.0,22.0,6.0,27.0,0.05349348228090407,0.09210526315789473,7.7368421052631575,2024,2025
2025,SAO CONRADO,Maternal II,1,76.0,4,0,0,4,7.308638768889409,3.0,12.0,2.0,14.0,0.05349348228090407,0.038461538461538464,2.9230769230769234,2024,2025
2025,SAO CRISTOVAO,Bercario,250,570.0,4,4,0,0,170.29954405813592,120.0,225.0,98.0,260.0,0.05349348228090407,0.3514246947082768,200.3120759837178,2024,2025
2025,SAO CRISTOVAO,Maternal I,162,430.0,4,0,4,0,196.5444735504693,138.0,259.0,114.0,300.0,0.05349348228090407,0.4068181818181818,174.9318181818182,2024,2025
2025,SAO CRISTOVAO,Maternal II,79,440.0,4,0,0,4,105.97619497183948,73.0,141.0,60.0,164.0,0.05349348228090407,0.15643564356435644,68.83168316831683,2024,2025
2025,SAO FRANCISCO XAVIER,Bercario,18,99.0,4,4,0,0,18.861551113492034,11.0,27.0,8.0,32.0,0.05349348228090407,0.29357798165137616,29.064220183486242,2024,2025
2025,SAO FRANCISCO XAVIER,Maternal I,21,60.0,4,0,4,0,17.488284602001,10.0,25.0,8.0,30.0,0.05349348228090407,0.23636363636363636,14.181818181818182,2024,2025
2025,SAO FRANCISCO XAVIER,Maternal II,6,55.0,4,0,0,4,8.447377761874705,4.0,13.0,3.0,16.0,0.05349348228090407,0.2,11.0,2024,2025
2025,SAUDE,Bercario,7,54.0,4,4,0,0,9.637364672579967,5.0,15.0,3.0,18.0,0.05349348228090407,0.09615384615384616,5.1923076923076925,2024,2025
2025,SAUDE,Maternal I,5,19.0,4,0,4,0,5.187664550342351,2.0,9.0,1.0,11.0,0.05349348228090407,0.25,4.75,2024,2025
2025,SAUDE,Maternal II,2,32.0,4,0,0,4,4.603959849162531,2.0,8.0,1.0,10.0,0.05349348228090407,0.1891891891891892,6.054054054054054,2024,2025
2025,SENADOR CAMARA,Bercario,351,2042.0,4,4,0,0,565.4725467252516,403.0,741.0,335.0,854.0,0.05349348228090407,0.17668323542702213,360.7871667419792,2024,2025
2025,SENADOR CAMARA,Maternal I,424,1143.0,4,0,4,0,484.23454599870877,345.0,635.0,286.0,732.0,0.05349348228090407,0.39567747298420614,452.2593516209476,2024,2025
2025,SENADOR CAMARA,Maternal II,308,1203.0,4,0,0,4,268.5582083730474,190.0,353.0,157.0,408.0,0.05349348228090407,0.27522935779816515,331.10091743119267,2024,2025
2025,SENADOR VASCONCELOS,Bercario,131,570.0,4,4,0,0,190.9411367712169,134.0,252.0,111.0,291.0,0.05349348228090407,0.24956369982547993,142.25130890052355,2024,2025
2025,SENADOR VASCONCELOS,Maternal I,156,306.0,4,0,4,0,156.81941386900658,110.0,208.0,90.0,240.0,0.05349348228090407,0.5614035087719298,171.78947368421052,2024,2025
2025,SENADOR VASCONCELOS,Maternal II,73,342.0,4,0,0,4,92.35656469150284,64.0,123.0,52.0,143.0,0.05349348228090407,0.41887905604719766,143.2566371681416,2024,2025
2025,SEPETIBA,Bercario,670,1467.0,4,4,0,0,374.49215598350906,266.0,492.0,221.0,567.0,0.05349348228090407,0.46765498652291104,686.0498652291105,2024,2025
2025,SEPETIBA,Maternal I,320,714.0,4,0,4,0,278.8461002427744,197.0,367.0,163.0,423.0,0.05349348228090407,0.417890520694259,298.3738317757009,2024,2025
2025,SEPETIBA,Maternal II,214,749.0,4,0,0,4,154.1386126151164,108.0,204.0,89.0,236.0,0.05349348228090407,0.2710163111668758,202.99121706398998,2024,2025
2025,TANQUE,Bercario,219,805.0,4,4,0,0,229.2318601492065,162.0,302.0,134.0,349.0,0.05349348228090407,0.28888888888888886,232.55555555555554,2024,2025
2025,TANQUE,Maternal I,208,381.0,4,0,4,0,165.98078933119615,117.0,219.0,96.0,254.0,0.05349348228090407,0.5339366515837104,203.42986425339367,2024,2025
2025,TANQUE,Maternal II,90,442.0,4,0,0,4,101.4654962653439,70.0,135.0,57.0,157.0,0.05349348228090407,0.28661087866108786,126.68200836820084,2024,2025
2025,TAQUARA,Bercario,443,2076.0,4,4,0,0,426.4081979775434,303.0,559.0,252.0,645.0,0.05349348228090407,0.1864125932062966,386.99254349627176,2024,2025
2025,TAQUARA,Maternal I,364,1308.0,4,0,4,0,411.016912131704,292.0,539.0,243.0,622.0,0.05349348228090407,0.3338497288923315,436.6754453911696,2024,2025
2025,TAQUARA,Maternal II,209,1291.0,4,0,0,4,213.76739015229785,151.0,282.0,124.0,326.0,0.05349348228090407,0.1974479516453996,254.9053055742109,2024,2025
2025,TAUA,Bercario,116,436.0,4,4,0,0,106.74728921281269,74.0,142.0,60.0,165.0,0.05349348228090407,0.29069767441860467,126.74418604651163,2024,2025
2025,TAUA,Maternal I,74,204.0,4,0,4,0,76.41071877660977,52.0,102.0,42.0,119.0,0.05349348228090407,0.3015267175572519,61.51145038167939,2024,2025
2025,TAUA,Maternal II,37,262.0,4,0,0,4,51.7116831201838,35.0,70.0,28.0,82.0,0.05349348228090407,0.16666666666666666,43.666666666666664,2024,2025
2025,TIJUCA,Bercario,290,1952.0,4,4,0,0,264.6577722125235,187.0,348.0,155.0,402.0,0.05349348228090407,0.18366360560657322,358.5113581440309,2024,2025
2025,TIJUCA,Maternal I,152,1027.0,4,0,4,0,213.02424482136217,150.0,281.0,124.0,324.0,0.05349348228090407,0.17935871743486975,184.20140280561122,2024,2025
2025,TIJUCA,Maternal II,57,998.0,4,0,0,4,109.08182534001114,76.0,145.0,62.0,168.0,0.05349348228090407,0.06350626118067978,63.379248658318424,2024,2025
2025,TODOS OS SANTOS,Bercario,15,269.0,4,4,0,0,32.37965833937248,21.0,45.0,16.0,53.0,0.05349348228090407,0.09929078014184398,26.70921985815603,2024,2025
2025,TODOS OS SANTOS,Maternal I,20,140.0,4,0,4,0,25.781119341888772,16.0,36.0,12.0,43.0,0.05349348228090407,0.273972602739726,38.35616438356164,2024,2025
2025,TODOS OS SANTOS,Maternal II,11,146.0,4,0,0,4,14.167390150385822,8.0,21.0,6.0,25.0,0.05349348228090407,0.11805555555555555,17.23611111111111,2024,2025
2025,TOMAS COELHO,Bercario,101,437.0,4,4,0,0,120.91910844551315,84.0,161.0,69.0,186.0,0.05349348228090407,0.2391304347826087,104.5,2024,2025
2025,TOMAS COELHO,Maternal I,80,230.0,4,0,4,0,97.36325556866635,67.0,130.0,55.0,151.0,0.05349348228090407,0.33984375,78.1640625,2024,2025
2025,TOMAS COELHO,Maternal II,39,256.0,4,0,0,4,57.10451942708127,39.0,77.0,31.0,90.0,0.05349348228090407,0.25390625,65.0,2024,2025
2025,TURIACU,Bercario,59,269.0,4,4,0,0,69.37482487152765,47.0,93.0,38.0,109.0,0.05349348228090407,0.23809523809523808,64.04761904761905,2024,2025
2025,TURIACU,Maternal I,38,154.0,4,0,4,0,60.76088520294022,41.0,82.0,33.0,96.0,0.05349348228090407,0.3972602739726027,61.17808219178082,2024,2025
2025,TURIACU,Maternal II,22,146.0,4,0,0,4,30.354248962982417,19.0,42.0,15.0,50.0,0.05349348228090407,0.2046783625730994,29.88304093567251,2024,2025
2025,URCA,Bercario,4,80.0,4,4,0,0,11.415634494552089,6.0,17.0,4.0,21.0,0.05349348228090407,0.06818181818181818,5.454545454545454,2024,2025
2025,URCA,Maternal I,6,50.0,4,0,4,0,10.91525344305663,6.0,16.0,4.0,20.0,0.05349348228090407,0.23404255319148937,11.702127659574469,2024,2025
2025,URCA,Maternal II,2,47.0,4,0,0,4,5.406608742248334,2.0,9.0,1.0,11.0,0.05349348228090407,0.05172413793103448,2.4310344827586206,2024,2025
2025,VARGEM GRANDE,Bercario,143,533.0,4,4,0,0,97.17767514834291,67.0,130.0,55.0,150.0,0.05349348228090407,0.22053872053872053,117.54713804713805,2024,2025
2025,VARGEM GRANDE,Maternal I,88,302.0,4,0,4,0,84.23643730373499,58.0,113.0,47.0,131.0,0.05349348228090407,0.4274193548387097,129.08064516129033,2024,2025
2025,VARGEM GRANDE,Maternal II,62,248.0,4,0,0,4,36.45087793718279,24.0,50.0,19.0,59.0,0.05349348228090407,0.1792452830188679,44.45283018867924,2024,2025
2025,VARGEM PEQUENA,Bercario,123,746.0,4,4,0,0,121.7756653663391,85.0,162.0,69.0,187.0,0.05349348228090407,0.1461836998706339,109.05304010349289,2024,2025
2025,VARGEM PEQUENA,Maternal I,85,365.0,4,0,4,0,91.15244028180909,63.0,122.0,51.0,141.0,0.05349348228090407,0.289002557544757,105.4859335038363,2024,2025
2025,VARGEM PEQUENA,Maternal II,66,391.0,4,0,0,4,51.45356343565826,34.0,70.0,27.0,82.0,0.05349348228090407,0.18779342723004694,73.42723004694835,2024,2025
2025,VASCO GAMA,Bercario,16,193.0,4,4,0,0,32.372540924994034,21.0,45.0,16.0,53.0,0.05349348228090407,0.11538461538461539,22.26923076923077,2024,2025
2025,VASCO GAMA,Maternal I,12,19.0,4,0,4,0,4.875586121997053,2.0,8.0,1.0,10.0,0.05349348228090407,0.0975609756097561,1.853658536585366,2024,2025
2025,VASCO GAMA,Maternal II,7,82.0,4,0,0,4,11.08792675017909,6.0,17.0,4.0,20.0,0.05349348228090407,0.0967741935483871,7.935483870967742,2024,2025
2025,VAZ LOBO,Bercario,69,288.0,4,4,0,0,76.73374359336948,53.0,103.0,42.0,120.0,0.05349348228090407,0.29354838709677417,84.54193548387096,2024,2025
2025,VAZ LOBO,Maternal I,53,155.0,4,0,4,0,63.179960294395265,43.0,85.0,34.0,99.0,0.05349348228090407,0.30687830687830686,47.56613756613756,2024,2025
2025,VAZ LOBO,Maternal II,35,189.0,4,0,0,4,40.59501621667902,27.0,56.0,21.0,65.0,0.05349348228090407,0.16161616161616163,30.545454545454547,2024,2025
2025,VICENTE CARVALHO,Bercario,86,374.0,4,4,0,0,93.39277994540228,64.0,125.0,52.0,145.0,0.05349348228090407,0.20135746606334842,75.3076923076923,2024,2025
2025,VICENTE CARVALHO,Maternal I,73,235.0,4,0,4,0,89.77663323009709,62.0,120.0,50.0,139.0,0.05349348228090407,0.35585585585585583,83.62612612612612,2024,2025
2025,VICENTE CARVALHO,Maternal II,33,222.0,4,0,0,4,44.690137553297006,30.0,61.0,23.0,71.0,0.05349348228090407,0.200836820083682,44.58577405857741,2024,2025
2025,VIDIGAL,Bercario,117,325.0,4,4,0,0,93.38099076924124,64.0,125.0,52.0,145.0,0.05349348228090407,0.3473053892215569,112.874251497006,2024,2025
2025,VIDIGAL,Maternal I,64,152.0,4,0,4,0,66.8147666699984,45.0,90.0,37.0,105.0,0.05349348228090407,0.40236686390532544,61.15976331360947,2024,2025
2025,VIDIGAL,Maternal II,23,169.0,4,0,0,4,39.14522893985046,26.0,54.0,20.0,63.0,0.05349348228090407,0.28160919540229884,47.5919540229885,2024,2025
2025,VIGARIO GERAL,Bercario,165,781.0,4,4,0,0,175.40327131811026,123.0,232.0,101.0,268.0,0.05349348228090407,0.20630749014454666,161.12614980289095,2024,2025
2025,VIGARIO GERAL,Maternal I,170,371.0,4,0,4,0,127.4718580567612,89.0,169.0,73.0,196.0,0.05349348228090407,0.4431279620853081,164.4004739336493,2024,2025
2025,VIGARIO GERAL,Maternal II,67,422.0,4,0,0,4,76.40400461826535,52.0,102.0,42.0,119.0,0.05349348228090407,0.20797720797720798,87.76638176638177,2024,2025
2025,VILA ISABEL,Bercario,182,879.0,4,4,0,0,141.5608939531695,99.0,188.0,81.0,217.0,0.05349348228090407,0.23322683706070288,205.00638977635782,2024,2025
2025,VILA ISABEL,Maternal I,84,479.0,4,0,4,0,118.01675975000775,82.0,157.0,67.0,182.0,0.05349348228090407,0.1651031894934334,79.0844277673546,2024,2025
2025,VILA ISABEL,Maternal II,46,533.0,4,0,0,4,69.19881330063731,47.0,93.0,38.0,108.0,0.05349348228090407,0.11557788944723618,61.60301507537689,2024,2025
2025,VILA KENNEDY,Bercario,1,506.0,4,4,0,0,31.22121917637121,20.0,43.0,15.0,51.0,0.05349348228090407,0.0,0.0,2024,2025
2025,VILA KENNEDY,Maternal I,2,44.0,4,0,4,0,4.153419230810274,1.0,7.0,1.0,9.0,0.05349348228090407,0.0,0.0,2024,2025
2025,VILA KENNEDY,Maternal II,0,101.0,4,0,0,4,5.0238623469839165,2.0,8.0,1.0,11.0,0.05349348228090407,0.008583690987124463,0.8669527896995708,2024,2025
2025,VILA KOSMOS,Bercario,34,203.0,4,4,0,0,53.09073175176348,36.0,72.0,28.0,84.0,0.05349348228090407,0.20179372197309417,40.964125560538115,2024,2025
2025,VILA KOSMOS,Maternal I,41,108.0,4,0,4,0,43.211583409121864,29.0,59.0,23.0,69.0,0.05349348228090407,0.5528455284552846,59.707317073170735,2024,2025
