unidade,nome_unidade_norm,demanda_2026_ppml,demanda_2026_persistencia,demanda_2026_ppml_historico,limite_p025_condicional,limite_p975_condicional,codigo_unidade,interesse_bruto_2025,status_em_2025,tipo_oferta,tipo_unidade,cre,microarea,bairro,latitude,longitude,matriculas_total,fila_total,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,tem_contexto_creche_2025
02026,CP CRECHE MONSENHOR FRANCA,36.981007110609326,30.903896318465552,12.553677243325618,19.00379239428713,59.80364087213212,2026,63,continuante,Parceira,Creche Parceira,2.0,2.2,CATETE,-22.92696246,-43.18175201,45.0,1.0,67.41673020480314,79.98166002395527,64.91204398461065,True
09043,CP CRECHE COMUNITARIA RIBEIRO,36.931948623209685,33.20418520119698,18.074038201462805,21.1621334515982,56.53786942297181,9043,109,continuante,Parceira,Creche Parceira,9.0,9.8,SENADOR VASCONCELOS,-22.89184,-43.53047,50.0,2.0,110.51310627039008,132.38343728102942,106.43375869965595,True
0724604,CM EDSON LUIZ,36.8666072333931,36.34738732689891,74.53060814101212,21.550521617486424,56.10953830094973,724604,105,continuante,Pública,Creche,7.0,7.24,Itanhangá,-22.989005,-43.297241,85.0,2.0,184.5992125381997,162.72130832459865,165.3634740709401,True
0716824,EDI PROFESSORA TEREZINHA SARAIVA,36.695044971075376,31.383698618197258,8.457196051795517,21.263215223937834,55.97368006950164,716824,170,nova_ou_reativada,Pública,EDI,7.0,7.9,Curicica,-22.953416,-43.393608,44.0,0.0,,,,True
1019632,CM MIRIAM PIRES,36.58830471976672,31.470429692721257,134.4760867316353,21.690747252262085,55.21478205425405,1019632,326,continuante,Pública,Creche,10.0,10.3,Paciência,-22.888021,-43.635612,149.0,38.0,290.1529043696246,306.1366987123805,259.9144410085021,True
0107606,CM FRANCISCO ALVES,36.53639792305064,30.41145965538727,94.15339178517935,20.4417531096537,56.82899338734117,107606,154,continuante,Pública,Creche,1.0,1.4,Vasco da Gama,-22.889746,-43.23006,145.0,2.0,131.67251194945314,130.544778429904,117.9537546411679,True
0330601,CM JOSE DE VIEIRA DA SILVA,36.38311543171555,36.04047186378503,96.6112910878795,20.709435369923654,56.02759232486487,330601,220,continuante,Pública,Creche,3.0,3.23,Complexo do Alemão - Ramos,-22.861757,-43.270948,73.0,26.0,205.2468077433088,255.5735803064318,183.8588017486444,True
1019802,EDI LARISSA DOS SANTOS ATANAZIO,36.346708338017976,35.69091235138579,45.642389683934226,21.540094582235294,54.864082385929564,1019802,120,continuante,Pública,EDI,10.0,10.17,PACIÊNCIA,-22.921659,-43.645341,73.0,0.0,101.52049550814472,93.77160140739583,90.94472691007884,True
0918618,CM ESPERANCA DA VILA SAO JORGE,36.01612283075677,32.033183451449545,38.119600260092774,21.263811274140735,54.45437013182798,918618,146,continuante,Pública,Creche,9.0,9.14,Cosmos,-22.914253,-43.606667,86.0,0.0,295.0962456834147,145.25404923890727,264.34249735860027,True
0101606,CM QUINTA DO CAJU,35.98916708007211,30.092258058150527,89.81326681796725,20.397865927902156,55.572565595890076,101606,143,continuante,Pública,Creche,1.0,1.1,Caju,-22.875318,-43.211624,119.0,0.0,128.85062975279402,162.72130832459865,115.42602013500624,True
10074,CP CRECHE MUNDO MAGICO II,35.92872666866685,31.222450933869318,43.94255606244599,21.2971107046042,54.22226264576462,10074,201,continuante,Parceira,Creche Parceira,10.0,10.13,PACIÊNCIA,-22.88981,-43.63757,120.0,20.0,161.38062851810665,193.9785087937306,155.44284654935882,True
0716815,EDI EVARISTO DA VEIGA,35.91761925931319,33.41131183422181,106.72748836577232,19.138590319713067,57.31657263762692,716815,207,continuante,Pública,EDI,7.0,7.2,Praça Seca,-22.890918,-43.349861,113.0,0.0,285.73926555636285,219.71973270948632,255.9608719250365,True
0430604,CM MONTEIRO LOBATO,35.802411473711814,35.097981237799544,41.55978718053483,20.786905199530366,54.59719789590697,430604,69,continuante,Pública,Creche,4.0,4.8,Bonsucesso,-22.856316,-43.243106,41.0,1.0,136.96383429460548,103.88422508858558,122.69351947231684,True
03005,CP COLEGIO RUTH SANT ANNA / JARDIM DE INFANCIA CIRANDA CIRANDINHA,35.75863497200153,30.256048152319195,27.47756587771477,19.406400123943342,56.18504743885147,3005,94,continuante,Parceira,Creche Parceira,3.0,3.4,MÉIER,-22.89612162,-43.26963723,109.0,0.0,131.75291559734308,158.12466119678513,126.89756444078672,True
02063,CP CRECHE ANJOS DO BEM,35.67533711130767,22.85398136990573,19.68361211905184,19.41415126163613,56.09412424549272,2063,66,continuante,Parceira,Creche Parceira,2.0,2.14,GRAJAÚ,-22.92057761,-43.25421313,38.0,4.0,62.8983092871192,74.46568347057905,60.558737216657335,True
