ano_referencia,codigo,nome,tipo_oferta,tipo_unidade,cre,microarea,endereco,bairro,latitude,longitude,matriculas_total,mat_bercario,mat_maternal_1,mat_maternal_2,turmas_total,capacidade_meta,vagas_reportadas,fila_total,fila_bercario,fila_maternal_1,fila_maternal_2,fila_por_100_matriculas,classe_pressao_fila,referencia_matriculas,demanda_prevista,gap_demanda_oferta,prioridade_modelo
2025,724806,Espaço de Desenvolvimento Infantill Professora Ruth Cardoso,Pública,EDI,7.0,7.29,Rua Werneck da Silva ( Historiador) 283,Recreio dos Bandeirantes,-23.01423,-43.472804,70.0,0.0,24.0,46.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.857142857142857,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,9008,CP CRECHE COMUNITÁRIA ANA & LU,Parceira,Creche Parceira,9.0,9.18,"RUA SOLON BOTELHO, 15, LOTE 15, QUADRA C",CAMPO GRANDE,-22.91489,-43.56694,64.0,18.0,23.0,23.0,0.0,70.0,0.0,2.0,0.0,0.0,2.0,3.125,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3015,CP CRECHE MARIETTA NAVARRO GAIO,Parceira,Creche Parceira,3.0,3.1,"RUA FREI PINTO, 75",ROCHA,-22.90458707,-43.25192193,58.0,13.0,25.0,20.0,0.0,73.0,13.0,2.0,0.0,2.0,0.0,3.4482758620689653,Até 25 por 100 matriculados,Maio de 2025,,,
2025,9043,CP CRECHE COMUNITÁRIA RIBEIRO,Parceira,Creche Parceira,9.0,9.8,"AV. JOAQUIM MAGALHAES, 151, LOTE 4, PAL 18970",SENADOR VASCONCELOS,-22.89184,-43.53047,50.0,0.0,25.0,25.0,0.0,50.0,0.0,2.0,0.0,0.0,2.0,4.0,Até 25 por 100 matriculados,Maio de 2025,,,
2025,514803,Espaço de Desenvolvimento Infantil José Alpoim,Pública,EDI,5.0,5.8,Av. Pastor Martin Luther King Jr. 8173,Colégio,-22.843475,-43.331615,48.0,0.0,0.0,48.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.166666666666667,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,515804,Espaço de Desenvolvimento Infantil Fernão Dias,Pública,EDI,5.0,5.14,Rua Marapendi 257,Marechal Hermes,-22.857065,-43.373658,46.0,0.0,0.0,46.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.3478260869565215,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,410601,Creche Municipal Manguinhos,Pública,Creche,4.0,4.3,"Rua Leopoldo Bulhões, - Parque Carlos Chagas 952",Manguinhos,-22.880445,-43.25004,42.0,0.0,19.0,23.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.761904761904762,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,515015,Escola Municipal Padre Dehon,Pública,Escola,5.0,5.17,"Rua Maria José, S/Nº",Osvaldo Cruz,-22.879152,-43.351898,23.0,0.0,0.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,8.695652173913043,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,515053,Escola Municipal Senador Francisco Gallotti,Pública,Escola,5.0,5.15,Rua Moisés Lilenbaun 161,Cascadura,-22.883904,-43.322462,23.0,0.0,0.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,8.695652173913043,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,8027,CP CENTRO EDUCACIONAL MUNDO DA MÔNICA,Parceira,Creche Parceira,8.0,8.8,"RUA AGLAIA ,327",BANGU,-22.89334,-43.46445,18.0,0.0,9.0,9.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,11.11111111111111,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3002,CP ABRIGO MARIA IMACULADA,Parceira,Creche Parceira,3.0,3.4,"RUA ANA NÉRI, 1422",ROCHA,-22.90056725,-43.24951092,356.0,109.0,123.0,124.0,0.0,392.0,28.0,1.0,0.0,1.0,0.0,0.2808988764044944,Até 25 por 100 matriculados,Maio de 2025,,,
2025,4005,CP CASA DE JOEL,Parceira,Creche Parceira,4.0,4.21,"RUA ANTÔNIO JOÃO, 1381",CORDOVIL,-22.8298666,-43.30749742,240.0,66.0,86.0,88.0,0.0,251.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,Até 25 por 100 matriculados,Maio de 2025,,,
2025,4021,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL II,Parceira,Creche Parceira,4.0,4.19,"RUA FLORA LOBO, 64",PENHA CIRCULAR,-22.83816909,-43.28794454,193.0,47.0,71.0,75.0,0.0,215.0,12.0,1.0,1.0,0.0,0.0,0.5181347150259067,Até 25 por 100 matriculados,Maio de 2025,,,
2025,7027,CP CRECHE MUNDO MÁGICO I,Parceira,Creche Parceira,7.0,7.24,"RUA Mª ALICE, 85",ITANHANGÁ,-22.93257,-43.37475,171.0,47.0,60.0,64.0,0.0,202.0,27.0,1.0,0.0,0.0,1.0,0.5847953216374269,Até 25 por 100 matriculados,Maio de 2025,,,
2025,2010,CP CRECHE PATINHO FELIZ,Parceira,Creche Parceira,2.0,2.15,"RUA ARMANDO DE ALBUQUERQUE, 168",VILA ISABEL,-22.91515809,-43.26162846,170.0,53.0,64.0,53.0,0.0,170.0,0.0,1.0,1.0,0.0,0.0,0.5882352941176471,Até 25 por 100 matriculados,Maio de 2025,,,
2025,1019801,Espaço de Desenvolvimento Infantil Sargento Izo Gomes Patrício,Pública,EDI,10.0,10.5,"R. Cel. Tito Porto Carrero, s/nº",Paciência,-22.913409,-43.656075,168.0,25.0,49.0,94.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5952380952380952,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,9004,CP CRECHE E PRÉ-ESCOLA CANTINHO DO SABER,Parceira,Creche Parceira,9.0,9.18,"RUA ITAMBARAÇA, Nº 670, LOTE 23, QUADRA 82",CAMPO GRANDE,-22.8919,-43.60452,165.0,36.0,68.0,61.0,0.0,168.0,0.0,1.0,0.0,1.0,0.0,0.6060606060606061,Até 25 por 100 matriculados,Maio de 2025,,,
2025,4017,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL I,Parceira,Creche Parceira,4.0,4.19,"RUA OURIQUE, 73",PENHA,-22.82766816,-43.27648683,164.0,43.0,56.0,65.0,0.0,202.0,30.0,1.0,0.0,1.0,0.0,0.6097560975609756,Até 25 por 100 matriculados,Maio de 2025,,,
2025,410808,Espaço de Desenvolvimento Infantil Almir Leite Ribeiro,Pública,EDI,4.0,4.16,Estrada José Rucas s/nº Complexo Penha,Olaria,-22.84681,-43.283699,147.0,51.0,49.0,47.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6802721088435374,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,625606,Creche Municipal Luís de Souza da Costa Barros,Pública,Creche,6.0,6.5,"Estrada De Botafogo, S/Nº Portus I",Costa Barros,-22.820707,-43.365549,143.0,48.0,48.0,47.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6993006993006993,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10028,CP CRECHE CASULO AGOSTINHO - VERIDIANA,Parceira,Creche Parceira,10.0,10.11,"ESTRADA SANTA VERIDIANA, 936 A",SANTA CRUZ,-22.94825,-43.66536,139.0,54.0,42.0,43.0,0.0,141.0,0.0,1.0,1.0,0.0,0.0,0.7194244604316546,Até 25 por 100 matriculados,Maio de 2025,,,
2025,107602,Creche Municipal Deputado Luiz Eduardo de Magalhães,Pública,Creche,1.0,1.2,Rua São Luís Gonzaga 1.486,São Cristóvão - Tuiuti,-22.898459,-43.235698,133.0,44.0,45.0,44.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7518796992481203,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10036,CP CAAD DONA ZULMIRA TELLES,Parceira,Creche Parceira,10.0,10.1,"RUA DO IMPÉRIO, 1637",SANTA CRUZ,-22.92066,-43.69698,131.0,27.0,50.0,54.0,0.0,143.0,8.0,1.0,0.0,0.0,1.0,0.7633587786259542,Até 25 por 100 matriculados,Maio de 2025,,,
2025,4048,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS II,Parceira,Creche Parceira,4.0,4.11,"RUA BARREIROS, 618",RAMOS,-22.85122669,-43.25565045,127.0,20.0,43.0,64.0,0.0,128.0,0.0,1.0,0.0,0.0,1.0,0.7874015748031497,Até 25 por 100 matriculados,Maio de 2025,,,
2025,9026,CP CRECHE COMUNITÁRIA LEÃOZINHO FELIZ,Parceira,Creche Parceira,9.0,9.13,"ESTRADA DA PENA, Nº 773",COSMOS,-22.90216,-43.61082,123.0,37.0,28.0,58.0,0.0,127.0,0.0,1.0,0.0,1.0,0.0,0.8130081300813008,Até 25 por 100 matriculados,Maio de 2025,,,
2025,209609,Creche Municipal Papa João Paulo II,Pública,Creche,2.0,2.14,Rua Sá Viana 222,Grajaú,-22.929088,-43.26211,120.0,42.0,39.0,39.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10010,CP ESCOLA COMUNITÁRIA JARDIM ARCO-ÍRIS,Parceira,Creche Parceira,10.0,10.11,"RUA FERNANDA, 2562",SANTA CRUZ,-22.93673,-43.66903,115.0,0.0,47.0,68.0,0.0,118.0,0.0,1.0,0.0,1.0,0.0,0.8695652173913043,Até 25 por 100 matriculados,Maio de 2025,,,
2025,918822,Espaço de Desenvolvimento Infantil Professor André Luiz Gils,Pública,EDI,9.0,9.19,Estrada do Cambota 862,Campo Grande,-22.916866,-43.559949,115.0,20.0,53.0,42.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8695652173913043,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10008,CP CRECHE COMUNITÁRIA JARDIM ESPERANÇA,Parceira,Creche Parceira,10.0,10.11,"ESTRADA BOA ESPERANÇA, 1173",SANTA CRUZ,-22.92159,-43.60487,113.0,22.0,46.0,45.0,0.0,115.0,2.0,1.0,0.0,1.0,0.0,0.8849557522123894,Até 25 por 100 matriculados,Maio de 2025,,,
2025,724803,Espaço de Desenvolvimento Infantil Vera Lucia Martins Costa,Pública,EDI,7.0,7.28,Rua Aliomer Baleeiro s/nº,Recreio dos Bandeirantes,-23.020023,-43.48266,112.0,0.0,45.0,67.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8928571428571429,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,4020,CP CENTRO CULTURAL EDUCAR,Parceira,Creche Parceira,4.0,4.11,"RUA URANOS, 529",RAMOS,-22.86522307,-43.25652803,111.0,35.0,37.0,39.0,0.0,156.0,43.0,1.0,0.0,1.0,0.0,0.9009009009009009,Até 25 por 100 matriculados,Maio de 2025,,,
2025,514608,Creche Municipal Joseph Barbera,Pública,Creche,5.0,3.16,Rua Parque Silva Vale s/nº,Vicente de Carvalho,-22.867977,-43.309801,111.0,25.0,49.0,37.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9009009009009009,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,205602,Creche Muncipal Tia Sonia Crispiniano,Pública,Creche,2.0,2.3,"Rua Euclides da Rocha, 120",Copacabana - Morro dos Cabritos,-22.96286,-43.1939,110.0,35.0,37.0,38.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9090909090909091,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,622602,Creche Municipal Silvio Amancio,Pública,Creche,6.0,6.14,Rua Severino de Oliveira s/nº,Jardim Cristina Capri - Anchieta,-22.825833,-43.389133,110.0,25.0,41.0,44.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9090909090909091,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,7002,CP CRECHE CANTINHO FELIZ,Parceira,Creche Parceira,7.0,7.25,"ESTR. VEREADOR ALCEU DE CARVALHO, 461",VARGEM GRANDE,-22.99539,-43.49488,109.0,23.0,42.0,44.0,0.0,115.0,0.0,1.0,0.0,1.0,0.0,0.9174311926605505,Até 25 por 100 matriculados,Maio de 2025,,,
2025,625605,Creche Municipal Luís Carlos Prestes,Pública,Creche,6.0,6.4,"Rua Britânia, 17",Caminho do Job - Pavuna,-22.818729,-43.379834,107.0,25.0,41.0,41.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9345794392523364,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,918606,Creche Municipal Cecília Meireles,Pública,Creche,9.0,9.7,"Rua do Rádio, s/nº Rozendo",Campo Grande,-22.891834,-43.561631,105.0,0.0,43.0,62.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9523809523809523,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,625616,Creche Municipal Professor Rogério Pedro Batista,Pública,Creche,6.0,6.7,Rua São Cristovão Xavier Lopes 120,Acari,-22.825477,-43.352297,103.0,0.0,48.0,55.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.970873786407767,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,4008,CP CRECHE COMUNITÁRIA CASULO DO PARQUE PROLETÁRIO DA PENHA,Parceira,Creche Parceira,4.0,4.16,"PRAÇA SÃO LUCAS, 01- B",PENHA,-22.84672749,-43.28419513,97.0,0.0,43.0,54.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,1.0309278350515463,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3028,CP ESTRELINHA DO MAR,Parceira,Creche Parceira,3.0,3.8,"RUA DIVINO SALVADOR, 349",PIEDADE,-22.88613644,-43.30941258,96.0,0.0,52.0,44.0,0.0,100.0,4.0,1.0,0.0,1.0,0.0,1.0416666666666667,Até 25 por 100 matriculados,Maio de 2025,,,
2025,10060,CP CRECHE COMUNITÁRIA JARDIM DO CONHECIMENTO,Parceira,Creche Parceira,10.0,10.1,"RUA NESTOR, 822",SANTA CRUZ,-22.92958,-43.68569,95.0,33.0,27.0,35.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0526315789473684,Até 25 por 100 matriculados,Maio de 2025,,,
2025,1019631,Creche Municipal Mãos Pequenas,Pública,Creche,10.0,10.5,Rua Nelson Phiauí Dourado S/N° Urucrânia,Santa Cruz,-22.911349,-43.654573,95.0,25.0,47.0,23.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0526315789473684,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,3016,CP CRECHE SÃO PEDRO NOLASCO,Parceira,Creche Parceira,3.0,3.23,"RUA ITAQUIRI, 248",RAMOS,-22.86244302,-43.26375257,95.0,30.0,29.0,36.0,0.0,100.0,3.0,1.0,0.0,1.0,0.0,1.0526315789473684,Até 25 por 100 matriculados,Maio de 2025,,,
2025,431603,Creche Municipal Chico Mendes,Pública,Creche,4.0,4.22,"Rua Ponto Chique, 261 - Cidade Alta 261",Cordovil,-22.818898,-43.292015,95.0,18.0,39.0,38.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0526315789473684,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10061,CP CRECHE COMUNITÁRIA ESTRELA DO AMANHÃ,Parceira,Creche Parceira,10.0,10.1,"AV. CESÁRIO DE MELO, 13.855 - FUNDOS",SANTA CRUZ,-22.93413,-43.66251,92.0,28.0,25.0,39.0,0.0,92.0,0.0,1.0,0.0,0.0,1.0,1.0869565217391304,Até 25 por 100 matriculados,Maio de 2025,,,
2025,2031,CP CENTRO COMUNITÁRIO ALEGRIA DAS CRIANÇAS,Parceira,Creche Parceira,2.0,2.6,"RUA DOIS, 431",ROCINHA,-22.99096626,-43.24934773,88.0,0.0,37.0,51.0,0.0,88.0,0.0,1.0,0.0,1.0,0.0,1.1363636363636365,Até 25 por 100 matriculados,Maio de 2025,,,
2025,411601,Creche Municipal Carlos Drummond de Andrade,Pública,Creche,4.0,4.16,Rua Taperoá- Caracol 308,Penha,-22.843844,-43.287744,88.0,39.0,24.0,25.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1363636363636365,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,3029,CP CRECHE BRINCANDO COM JUNINHO,Parceira,Creche Parceira,3.0,3.1,"RUA CAMARISTA MÉIER, 972",ENGENHO DE DENTRO,-22.9102186,-43.2971967,86.0,31.0,26.0,29.0,0.0,90.0,2.0,1.0,0.0,1.0,0.0,1.1627906976744187,Até 25 por 100 matriculados,Maio de 2025,,,
2025,430803,Espaço de Desenvolvimento Infantil Professor Moacyr de Góes,Pública,EDI,4.0,4.8,Rua Tancredo Neves s/nº,Bonsucesso (Maré),-22.857891,-43.239989,85.0,0.0,39.0,46.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1764705882352942,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,817606,Creche Municipal Meimei,Pública,Creche,8.0,8.15,"Rua General Americano Freire, S/Nº",Padre Miguel,-22.863292,-43.445078,80.0,0.0,36.0,44.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.25,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,9029,CP INSTITUTO CRECHE DO PAPAI,Parceira,Creche Parceira,9.0,9.18,"ESTRADA DA CACHAMORRA, 492",CAMPO GRANDE,-22.95044,-43.56709,78.0,21.0,31.0,26.0,0.0,85.0,5.0,1.0,1.0,0.0,0.0,1.2820512820512822,Até 25 por 100 matriculados,Maio de 2025,,,
2025,1019613,Creche Municipal Djanira Maria Ramos,Pública,Creche,10.0,10.17,Rua Cantinho da Bahia S/N.º Nova Divinéia,Paciência,-22.926768,-43.641091,75.0,0.0,25.0,50.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3333333333333333,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,206605,Creche Municipal Doutor Pedro Bloch,Pública,Creche,2.0,2.6,Estrada Santa Marinha 25,Gávea,-22.981455,-43.240524,75.0,36.0,23.0,16.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3333333333333333,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,1019808,Espaço de Desenvolvimento Infantil Geógrafo Aziz Ab'Saber,Pública,EDI,10.0,10.3,Travessa do Furado S/N°,Paciência,-22.894294,-43.6386,72.0,0.0,21.0,51.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3888888888888888,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,103604,Creche Municipal Sonho Infantil,Pública,Creche,1.0,1.1,Rua Infante de Sagres 275 fundos,Rio Comprido - Turano,-22.927155,-43.214382,72.0,24.0,23.0,25.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3888888888888888,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,918818,Espaço de Desenvolvimento Infantil Francisco José de Moraes,Pública,EDI,9.0,9.6,Estrada do Campinho Santa Margarida 6246,Inhoaíba,-22.884711,-43.621103,68.0,0.0,24.0,44.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4705882352941178,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,3035,CP CENTRO EDUCACIONAL SÃO VICENTE DE PAULO,Parceira,Creche Parceira,3.0,3.19,"RUA ANTÔNIO AUSTREGÉSILO, 90",INHAÚMA,-22.86558896,-43.27640855,67.0,0.0,29.0,38.0,0.0,67.0,0.0,1.0,0.0,1.0,0.0,1.492537313432836,Até 25 por 100 matriculados,Maio de 2025,,,
2025,4009,CP CRECHE COMUNITÁRIA DE MANGUINHOS,Parceira,Creche Parceira,4.0,4.12,"RUA DR. LUIZ GREGÓRIO DE SÁ, 33",MANGUINHOS,-22.87888067,-43.25304592,67.0,0.0,25.0,42.0,0.0,70.0,3.0,1.0,0.0,0.0,1.0,1.492537313432836,Até 25 por 100 matriculados,Maio de 2025,,,
2025,312802,Espaço de Desenvolvimento Infantil Lucia Maria Batista de Albuquerque,Pública,EDI,3.0,3.24,Estrada do Itararé 1031,Ramos,-22.866994,-43.269147,64.0,0.0,18.0,46.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5625,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,9025,CP INSTITUTO Ô LUAR,Parceira,Creche Parceira,9.0,9.18,"RUA CASA NOVA, Nº 165",CAMPO GRANDE,-22.88272,-43.56714,61.0,25.0,12.0,24.0,0.0,62.0,0.0,1.0,0.0,0.0,1.0,1.639344262295082,Até 25 por 100 matriculados,Maio de 2025,,,
2025,313601,Creche Municipal Vila dos Mineiros,Pública,Creche,3.0,3.9,"Rua Manuel Correia,199 - Casa 2 - Vila Dos Mineiros",Piedade,-22.876109,-43.305279,60.0,25.0,19.0,16.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,724808,Espaço de Desenvolvimento Infantil do Amor,Pública,EDI,7.0,7.28,SENADOR RUY CARNEIRO S/N,Recreio dos Bandeirantes,-23.024193,-43.478971,57.0,0.0,21.0,36.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7543859649122806,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10085,CP CRECHE VIDA,Parceira,Creche Parceira,10.0,10.18,"EST. DO MARGARÇA, 6810",GUARATIBA,-22.96926,-43.62339,55.0,0.0,25.0,30.0,0.0,60.0,1.0,1.0,0.0,1.0,0.0,1.8181818181818181,Até 25 por 100 matriculados,Maio de 2025,,,
2025,312803,Espaço de Desenvolvimento Infantil Professora Luiza Helena Maia Medeiros,Pública,EDI,3.0,3.2,Travessa Guanajuato s/n°,Inhaúma,-22.865266,-43.275281,53.0,0.0,23.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8867924528301887,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,411605,Creche Municipal Caracol,Pública,Creche,4.0,4.18,"Beco Georgina, 32 - Rua Maragogi - Morro Do Caracol 195",Penha,-22.844111,-43.289449,52.0,13.0,16.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9230769230769231,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,9039,CP CRECHE COMUNITÁRIA ESTRELINHA DO SABER,Parceira,Creche Parceira,9.0,9.18,"RUA CONCEIÇÃO DA ALAGOAS, 638, LOTE 8, PAL 34941, QUADRA 49",CAMPO GRANDE,-22.93345,-43.56384,50.0,11.0,24.0,15.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,2.0,Até 25 por 100 matriculados,Maio de 2025,,,
2025,2045,CP CREI - CENTRO DE RECUPERAÇÃO INFANTIL,Parceira,Creche Parceira,2.0,2.4,"RUA JOANA ANGÉLICA, 203",IPANEMA,-22.9816337,-43.20474171,49.0,0.0,23.0,26.0,0.0,50.0,0.0,1.0,0.0,0.0,1.0,2.0408163265306123,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3041,CP CENTRO DE DESENVOLVIMENTO INFANTIL ESPELHO D'AGUA,Parceira,Creche Parceira,3.0,3.8,"RUA MARIO CARPENTER, 1686",PIEDADE,-22.89043602,-43.3050719,47.0,0.0,24.0,23.0,0.0,50.0,1.0,1.0,0.0,0.0,1.0,2.127659574468085,Até 25 por 100 matriculados,Maio de 2025,,,
2025,8025,CP ASSOCIAÇÃO RECREATIVA MONIZ BARRETO,Parceira,Creche Parceira,8.0,8.1,"RUA OLIVEIRA MARTINS, Nº 234",JARDIM SULACAP,-22.88886,-43.3991,46.0,0.0,29.0,17.0,0.0,50.0,0.0,1.0,0.0,0.0,1.0,2.1739130434782608,Até 25 por 100 matriculados,Maio de 2025,,,
2025,2026,CP CRECHE MONSENHOR FRANCA,Parceira,Creche Parceira,2.0,2.2,"RUA TAVARES BASTOS, 296",CATETE,-22.92696246,-43.18175201,45.0,0.0,21.0,24.0,0.0,50.0,5.0,1.0,0.0,1.0,0.0,2.2222222222222223,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3023,CP LAR DE MARIA DOLORES,Parceira,Creche Parceira,3.0,3.1,"RUA NAZÁRIO, 42",ROCHA,-22.9032269,-43.24715835,45.0,0.0,23.0,22.0,0.0,55.0,6.0,1.0,0.0,1.0,0.0,2.2222222222222223,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3018,CP FRATERNIDADE ASSISTENCIAL CRISTÃ,Parceira,Creche Parceira,3.0,3.3,"RUA PROPÍCIA, 245",ENGENHO NOVO,-22.89988423,-43.26966169,43.0,0.0,17.0,26.0,0.0,47.0,0.0,1.0,0.0,0.0,1.0,2.3255813953488373,Até 25 por 100 matriculados,Maio de 2025,,,
2025,3017,CP CRECHE TERNURINHA,Parceira,Creche Parceira,3.0,3.3,"RUA DA COLHER, 01",LINS DE VASCONCELOS,-22.91426861,-43.27635515,41.0,0.0,15.0,26.0,0.0,45.0,2.0,1.0,0.0,1.0,0.0,2.4390243902439024,Até 25 por 100 matriculados,Maio de 2025,,,
2025,430604,Creche Municipal Monteiro Lobato,Pública,Creche,4.0,4.8,"Rua Tatajuba, S/Nº - Baixa Do Sapateiro - Maré",Bonsucesso,-22.856316,-43.243106,41.0,0.0,17.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4390243902439024,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,10078,CP CRECHE COMUNITÁRIA CRIANÇA FELIZ,Parceira,Creche Parceira,10.0,10.1,"RUA CARVALHO SANTOS, 11",SANTA CRUZ,-22.94064,-43.67972,38.0,14.0,11.0,13.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,2.6315789473684212,Até 25 por 100 matriculados,Maio de 2025,,,
2025,1007,CP EDUCANDÁRIO NOSSA SENHORA DE NAZARÉ,Parceira,Creche Parceira,1.0,1.8,"RUA DOUTOR AGRA, Nº 115",CATUMBI,-22.92083117,-43.19584332,30.0,0.0,16.0,14.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,3.3333333333333335,Até 25 por 100 matriculados,Maio de 2025,,,
2025,2002,CP EDUCANDÁRIO CASA DE JACIRA,Parceira,Creche Parceira,2.0,2.11,"RUA AGUIAR, 72",TIJUCA,-22.92425287,-43.2207641,22.0,0.0,0.0,22.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0,4.545454545454546,Até 25 por 100 matriculados,Maio de 2025,,,
2025,204804,Espaço de Desenvolvimento Infantil Professora Sarita Konder,Pública,EDI,2.0,2.2,"Rua Alice, 1890",Laranjeiras,-22.93676,-43.1972,22.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.545454545454546,Até 25 por 100 matriculados,Consolidado público de 2025,,,
2025,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,Parceira,Creche Parceira,5.0,5.2,"RUA FERNANDES GUSMÃO, 340, LOTE 1, QUADRA Y",IRAJÁ,-22.82850531,-43.32955762,557.0,170.0,180.0,207.0,0.0,647.0,66.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,10039,CP FUNDAÇÃO KLINGNER PARA O DESENVOLVIMENTO SOCIAL,Parceira,Creche Parceira,10.0,10.11,"AVENIDA AREIA BRANCA, 2283",SANTA CRUZ,-22.94542,-43.68158,349.0,90.0,141.0,118.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
2025,6009,CP CENTRO EDUCACIONAL NOSSA SENHORA APARECIDA,Parceira,Creche Parceira,6.0,6.12,"RUA FAUSTINO LINS, 898",ANCHIETA,-22.82195586,-43.39752575,305.0,0.0,140.0,165.0,0.0,322.0,1.0,0.0,0.0,0.0,0.0,0.0,Sem fila observada,Maio de 2025,,,
